2,global_rounds,id_list
13,10,"[39, 45, 30, 29, 34, 15, 23, 0, 1, 36, 10, 28, 25, 12, 46, 19, 13, 31, 22, 14, 4, 27, 40, 2, 41, 49, 26, 18, 6, 38, 16, 21, 7, 33, 17, 32, 42, 43, 9, 8, 11, 5, 3, 44, 35, 37, 48, 47, 24, 20]"
14,11,"[34, 36, 4, 7, 49, 47, 19, 15, 12, 13, 14, 5, 37, 1, 29, 40, 43, 11, 2, 6, 39, 35, 21, 45, 20, 25, 10, 28, 44, 41, 9, 23, 46, 31, 0, 27, 3, 24, 30, 32, 22, 26, 33, 18, 17, 38, 16, 48, 42, 8]"
15,12,"[37, 45, 0, 33, 9, 8, 22, 38, 18, 6, 32, 5, 25, 20, 27, 28, 29, 10, 26, 3, 39, 14, 21, 12, 16, 23, 36, 4, 42, 15, 2, 43, 7, 11, 48, 24, 40, 44, 47, 46, 41, 17, 35, 1, 31, 13, 49, 34, 19, 30]"
16,13,"[2, 25, 44, 42, 43, 39, 19, 6, 21, 4, 48, 24, 31, 47, 15, 10, 41, 0, 7, 1, 17, 35, 49, 9, 32, 27, 3, 20, 30, 36, 38, 37, 18, 46, 33, 29, 22, 16, 13, 40, 23, 12, 8, 45, 34, 5, 11, 14, 26, 28]"
17,14,"[41, 3, 21, 26, 31, 22, 17, 13, 46, 14, 28, 34, 38, 49, 19, 7, 42, 16, 33, 0, 39, 45, 18, 20, 47, 27, 30, 43, 35, 9, 36, 40, 23, 11, 1, 8, 37, 10, 32, 48, 12, 2, 15, 29, 24, 6, 4, 5, 44, 25]"
18,15,"[26, 35, 42, 19, 20, 7, 21, 39, 17, 38, 37, 9, 45, 29, 22, 25, 13, 43, 2, 49, 3, 0, 46, 32, 24, 36, 27, 6, 1, 5, 18, 34, 15, 16, 33, 30, 48, 23, 10, 31, 11, 8, 4, 14, 44, 41, 12, 47, 28, 40]"
19,16,"[22, 2, 14, 19, 30, 6, 35, 7, 38, 12, 0, 42, 49, 32, 43, 4, 45, 47, 37, 5, 11, 21, 3, 48, 44, 33, 9, 15, 13, 25, 26, 23, 40, 27, 20, 36, 8, 10, 31, 29, 17, 28, 46, 24, 41, 34, 39, 16, 1, 18]"
20,17,"[32, 23, 45, 8, 2, 11, 34, 48, 3, 6, 14, 26, 13, 27, 22, 5, 36, 49, 41, 29, 1, 46, 16, 17, 4, 39, 42, 28, 43, 35, 37, 24, 31, 20, 10, 0, 9, 18, 15, 12, 33, 40, 19, 47, 25, 7, 30, 44, 21, 38]"
21,18,"[25, 41, 34, 1, 18, 2, 3, 39, 26, 20, 13, 19, 6, 31, 40, 9, 21, 10, 22, 42, 48, 49, 16, 37, 27, 5, 33, 14, 38, 46, 7, 44, 43, 35, 0, 12, 28, 8, 23, 30, 24, 17, 29, 4, 11, 47, 15, 45, 36, 32]"
22,19,"[10, 43, 16, 18, 21, 49, 30, 44, 45, 29, 48, 11, 2, 36, 35, 40, 25, 22, 9, 6, 3, 19, 41, 23, 0, 27, 31, 5, 32, 39, 34, 47, 38, 17, 15, 13, 8, 37, 33, 28, 46, 42, 7, 14, 20, 1, 12, 24, 26, 4]"
23,20,"[12, 34, 30, 43, 24, 15, 0, 47, 4, 17, 27, 48, 6, 5, 20, 13, 21, 22, 8, 16, 42, 36, 25, 10, 28, 40, 41, 49, 23, 45, 7, 39, 1, 37, 19, 33, 31, 26, 35, 9, 18, 46, 3, 2, 38, 11, 32, 14, 44, 29]"
24,21,"[17, 4, 28, 16, 41, 10, 40, 1, 38, 5, 43, 14, 19, 44, 45, 6, 13, 49, 39, 25, 22, 8, 15, 47, 9, 33, 27, 46, 30, 20, 42, 35, 7, 36, 2, 32, 12, 31, 26, 37, 18, 21, 24, 23, 48, 11, 34, 3, 0, 29]"
25,22,"[30, 12, 43, 33, 31, 0, 3, 18, 20, 13, 37, 39, 11, 29, 1, 27, 40, 15, 36, 14, 7, 32, 41, 44, 23, 34, 2, 26, 4, 19, 8, 25, 46, 35, 22, 9, 48, 47, 49, 24, 45, 17, 21, 42, 16, 5, 6, 10, 28, 38]"
26,23,"[43, 20, 49, 8, 12, 18, 10, 34, 32, 29, 48, 25, 7, 6, 42, 37, 30, 14, 15, 45, 9, 26, 41, 35, 44, 5, 24, 11, 47, 23, 27, 31, 1, 4, 13, 46, 22, 19, 38, 16, 33, 36, 0, 2, 40, 39, 28, 21, 3, 17]"
27,24,"[17, 39, 26, 37, 32, 2, 38, 18, 47, 16, 7, 20, 41, 46, 15, 30, 11, 43, 13, 45, 29, 10, 28, 3, 24, 35, 36, 8, 44, 40, 23, 33, 42, 25, 21, 6, 4, 1, 14, 9, 12, 31, 34, 27, 5, 49, 19, 48, 0, 22]"
28,25,"[26, 39, 12, 25, 23, 6, 32, 28, 24, 40, 31, 1, 20, 35, 4, 13, 22, 45, 3, 11, 8, 29, 30, 38, 33, 21, 44, 41, 16, 27, 2, 37, 5, 17, 43, 47, 14, 48, 19, 49, 42, 9, 15, 46, 34, 18, 10, 7, 0, 36]"
29,26,"[2, 34, 26, 23, 17, 22, 5, 14, 4, 41, 46, 32, 16, 31, 37, 28, 30, 13, 42, 25, 43, 27, 9, 33, 35, 29, 11, 49, 47, 39, 1, 24, 12, 38, 8, 21, 10, 36, 40, 20, 44, 19, 6, 45, 7, 15, 3, 18, 0, 48]"
30,27,"[18, 39, 31, 30, 9, 17, 16, 24, 22, 26, 29, 6, 42, 20, 0, 41, 25, 23, 1, 12, 5, 33, 48, 44, 40, 27, 32, 34, 3, 21, 35, 14, 28, 46, 8, 47, 10, 4, 19, 15, 49, 37, 13, 11, 7, 38, 36, 43, 2, 45]"
31,28,"[16, 27, 7, 49, 25, 0, 37, 38, 3, 48, 1, 46, 43, 18, 39, 42, 35, 14, 15, 5, 11, 34, 36, 31, 30, 20, 22, 12, 6, 28, 29, 32, 40, 23, 9, 13, 2, 17, 21, 44, 33, 8, 10, 26, 45, 41, 4, 19, 47, 24]"
32,29,"[4, 12, 15, 20, 3, 2, 27, 48, 7, 19, 10, 37, 21, 42, 9, 28, 46, 44, 35, 47, 31, 41, 36, 24, 11, 18, 32, 1, 49, 16, 5, 33, 23, 40, 17, 26, 38, 8, 29, 13, 6, 43, 14, 30, 0, 34, 39, 22, 25, 45]"
33,30,"[29, 1, 43, 36, 5, 9, 2, 31, 34, 0, 37, 6, 19, 3, 11, 14, 38, 26, 23, 49, 8, 25, 35, 4, 18, 32, 16, 21, 39, 48, 42, 13, 47, 22, 7, 20, 27, 40, 44, 17, 45, 30, 28, 12, 33, 10, 41, 46, 24, 15]"
34,31,"[43, 13, 41, 4, 31, 46, 26, 27, 5, 23, 18, 0, 16, 40, 8, 25, 47, 32, 1, 21, 3, 39, 49, 20, 44, 34, 33, 10, 35, 38, 19, 28, 15, 22, 29, 12, 42, 48, 30, 36, 7, 9, 37, 6, 14, 17, 45, 11, 2, 24]"
35,32,"[16, 20, 34, 14, 3, 25, 17, 6, 5, 27, 35, 36, 28, 33, 24, 41, 29, 4, 45, 8, 19, 13, 39, 15, 26, 32, 23, 12, 40, 49, 38, 47, 44, 7, 2, 10, 30, 22, 31, 21, 18, 11, 43, 0, 9, 37, 46, 42, 1, 48]"
36,33,"[32, 27, 35, 47, 48, 26, 49, 33, 11, 7, 43, 42, 19, 13, 36, 28, 14, 21, 24, 44, 25, 2, 4, 31, 16, 29, 30, 20, 34, 5, 22, 9, 37, 40, 41, 15, 18, 12, 6, 17, 46, 0, 45, 39, 10, 38, 1, 3, 23, 8]"
37,34,"[0, 1, 30, 27, 21, 9, 34, 48, 28, 16, 19, 23, 6, 13, 32, 10, 42, 17, 18, 11, 20, 39, 4, 46, 35, 40, 44, 26, 3, 37, 41, 43, 38, 33, 5, 29, 7, 15, 12, 31, 2, 22, 49, 45, 8, 24, 47, 14, 36, 25]"
38,35,"[13, 6, 35, 44, 12, 17, 39, 40, 47, 36, 0, 3, 34, 10, 46, 49, 22, 21, 9, 28, 20, 5, 43, 26, 41, 37, 33, 42, 27, 32, 25, 11, 4, 29, 23, 31, 45, 1, 8, 38, 24, 19, 2, 15, 30, 14, 7, 16, 18, 48]"
39,36,"[8, 42, 1, 26, 7, 30, 33, 47, 17, 37, 38, 10, 0, 4, 15, 6, 12, 18, 36, 32, 44, 45, 27, 22, 14, 28, 5, 40, 24, 11, 16, 49, 3, 48, 21, 46, 9, 35, 19, 29, 13, 41, 31, 43, 23, 39, 34, 2, 20, 25]"
40,37,"[0, 31, 46, 40, 38, 42, 1, 7, 26, 21, 45, 35, 29, 23, 16, 19, 27, 48, 12, 22, 11, 8, 6, 41, 20, 15, 44, 13, 32, 49, 37, 47, 25, 18, 17, 33, 34, 4, 10, 24, 36, 5, 2, 14, 39, 3, 9, 28, 43, 30]"
41,38,"[36, 16, 27, 8, 25, 48, 15, 26, 9, 28, 21, 10, 47, 37, 29, 43, 49, 0, 7, 17, 35, 6, 33, 3, 12, 41, 23, 4, 44, 22, 13, 20, 40, 32, 24, 1, 5, 2, 42, 46, 31, 38, 19, 30, 34, 14, 39, 11, 18, 45]"
42,39,"[42, 6, 36, 3, 16, 24, 10, 21, 35, 5, 1, 30, 40, 37, 8, 29, 41, 48, 27, 45, 32, 15, 7, 47, 2, 17, 38, 19, 22, 44, 39, 33, 28, 18, 12, 13, 31, 0, 4, 14, 9, 23, 25, 43, 20, 49, 11, 46, 34, 26]"
43,40,"[32, 12, 1, 49, 47, 36, 29, 46, 6, 24, 18, 16, 48, 10, 20, 14, 11, 0, 27, 45, 38, 44, 22, 3, 41, 5, 9, 15, 13, 42, 31, 7, 30, 43, 8, 19, 35, 2, 37, 33, 17, 4, 23, 40, 28, 21, 34, 25, 39, 26]"
44,41,"[8, 41, 28, 36, 11, 18, 0, 37, 25, 48, 9, 15, 17, 13, 20, 30, 10, 38, 22, 42, 33, 14, 2, 31, 5, 21, 27, 3, 45, 6, 32, 39, 26, 1, 44, 49, 46, 12, 23, 40, 29, 43, 34, 4, 47, 7, 19, 16, 24, 35]"
45,42,"[2, 10, 44, 0, 47, 7, 9, 17, 26, 15, 41, 21, 16, 48, 27, 45, 32, 39, 30, 40, 43, 46, 37, 42, 6, 3, 12, 38, 36, 20, 5, 23, 34, 22, 24, 28, 4, 49, 25, 31, 35, 19, 13, 1, 29, 11, 14, 18, 33, 8]"
46,43,"[34, 1, 43, 33, 11, 36, 10, 27, 41, 39, 25, 6, 37, 46, 8, 5, 45, 28, 42, 22, 4, 31, 47, 19, 30, 44, 32, 48, 40, 16, 9, 3, 49, 21, 17, 20, 13, 15, 35, 12, 24, 2, 26, 14, 18, 29, 23, 0, 38, 7]"
47,44,"[29, 20, 32, 9, 15, 1, 6, 39, 26, 27, 42, 43, 47, 44, 14, 11, 25, 0, 36, 24, 23, 4, 17, 48, 41, 8, 37, 13, 10, 46, 21, 45, 22, 30, 19, 12, 5, 34, 28, 16, 7, 49, 18, 40, 33, 31, 3, 38, 2, 35]"
48,45,"[28, 32, 7, 35, 40, 8, 24, 44, 23, 17, 14, 13, 1, 39, 20, 45, 37, 25, 5, 38, 0, 42, 36, 48, 18, 27, 3, 46, 34, 21, 16, 4, 26, 30, 29, 2, 33, 47, 10, 12, 49, 19, 15, 9, 31, 41, 22, 43, 11, 6]"
49,46,"[45, 39, 13, 36, 23, 20, 30, 47, 25, 0, 28, 42, 12, 5, 29, 9, 40, 37, 4, 3, 48, 38, 27, 33, 19, 10, 17, 8, 16, 41, 14, 22, 44, 6, 11, 18, 7, 31, 1, 15, 43, 24, 34, 32, 49, 46, 2, 21, 35, 26]"
50,47,"[39, 3, 43, 6, 45, 12, 29, 7, 21, 37, 5, 38, 11, 30, 17, 35, 2, 9, 19, 25, 18, 16, 26, 22, 14, 28, 27, 13, 10, 42, 49, 8, 15, 1, 40, 41, 44, 48, 36, 20, 23, 33, 4, 47, 24, 46, 0, 32, 31, 34]"
51,48,"[48, 29, 27, 9, 45, 23, 36, 12, 20, 35, 22, 2, 40, 8, 3, 19, 26, 49, 5, 11, 46, 33, 47, 44, 42, 25, 43, 16, 34, 37, 28, 31, 32, 15, 18, 4, 0, 38, 21, 24, 1, 39, 30, 17, 14, 41, 6, 10, 7, 13]"
52,49,"[15, 8, 5, 38, 42, 14, 41, 24, 1, 12, 37, 32, 31, 21, 36, 40, 49, 27, 0, 30, 44, 19, 17, 45, 33, 10, 3, 43, 28, 35, 11, 7, 16, 39, 23, 6, 26, 22, 29, 25, 13, 4, 18, 47, 20, 9, 46, 34, 2, 48]"
53,50,"[7, 19, 34, 22, 21, 14, 6, 35, 39, 47, 45, 5, 13, 29, 18, 4, 30, 0, 1, 48, 12, 41, 9, 43, 38, 31, 37, 23, 42, 40, 26, 8, 20, 44, 11, 24, 33, 27, 36, 49, 16, 3, 17, 32, 46, 2, 28, 25, 10, 15]"
54,51,"[5, 3, 39, 34, 41, 22, 15, 11, 47, 44, 30, 21, 9, 0, 14, 33, 43, 10, 23, 20, 28, 48, 18, 26, 16, 8, 36, 37, 1, 42, 25, 13, 29, 49, 17, 31, 32, 19, 38, 12, 45, 46, 24, 4, 35, 27, 40, 7, 2, 6]"
55,52,"[38, 49, 27, 33, 25, 37, 42, 29, 22, 47, 39, 26, 15, 5, 4, 35, 23, 34, 0, 21, 43, 48, 19, 20, 36, 40, 14, 45, 24, 13, 41, 44, 16, 7, 10, 12, 18, 1, 32, 9, 11, 3, 2, 8, 46, 31, 28, 17, 30, 6]"
56,53,"[11, 15, 42, 49, 13, 45, 10, 12, 29, 43, 5, 14, 2, 27, 0, 40, 30, 44, 9, 24, 4, 17, 3, 28, 31, 21, 22, 41, 26, 33, 39, 20, 38, 46, 6, 16, 36, 23, 18, 32, 37, 47, 19, 8, 25, 48, 1, 7, 35, 34]"
57,54,"[19, 43, 22, 34, 14, 5, 18, 25, 32, 2, 49, 8, 24, 16, 23, 0, 29, 30, 45, 11, 31, 42, 4, 38, 9, 3, 6, 26, 13, 44, 37, 46, 35, 33, 21, 40, 12, 10, 36, 15, 48, 41, 20, 1, 27, 28, 7, 17, 47, 39]"
58,55,"[47, 18, 15, 32, 27, 49, 19, 45, 13, 23, 10, 17, 42, 48, 46, 12, 44, 22, 14, 9, 37, 0, 16, 7, 6, 11, 21, 29, 3, 40, 8, 35, 43, 25, 30, 24, 33, 5, 36, 26, 39, 1, 4, 31, 41, 38, 34, 28, 2, 20]"
59,56,"[27, 29, 15, 37, 5, 19, 24, 3, 11, 40, 30, 22, 17, 9, 0, 7, 39, 47, 6, 21, 35, 26, 1, 45, 20, 33, 14, 46, 16, 42, 18, 4, 25, 49, 32, 31, 23, 41, 10, 44, 34, 13, 36, 48, 43, 38, 12, 8, 2, 28]"
60,57,"[17, 46, 3, 45, 38, 22, 32, 35, 16, 29, 42, 31, 41, 7, 39, 10, 9, 24, 34, 14, 27, 37, 1, 13, 8, 4, 19, 18, 6, 25, 15, 28, 48, 44, 5, 33, 20, 12, 11, 0, 36, 21, 47, 40, 26, 43, 49, 23, 2, 30]"
61,58,"[9, 19, 20, 38, 13, 45, 5, 43, 33, 3, 18, 0, 23, 30, 4, 44, 40, 12, 42, 49, 14, 24, 16, 2, 27, 32, 17, 34, 36, 1, 47, 37, 15, 7, 22, 31, 6, 21, 48, 25, 46, 11, 35, 10, 26, 29, 39, 41, 28, 8]"
62,59,"[48, 23, 4, 35, 17, 26, 5, 9, 49, 43, 37, 25, 1, 8, 2, 19, 39, 21, 16, 22, 34, 29, 41, 6, 3, 18, 36, 30, 12, 40, 10, 0, 27, 46, 13, 38, 14, 33, 28, 20, 47, 15, 11, 45, 32, 44, 7, 24, 31, 42]"
63,60,"[41, 29, 24, 31, 28, 37, 36, 45, 48, 10, 21, 9, 16, 43, 14, 46, 22, 33, 42, 0, 6, 40, 26, 19, 34, 13, 4, 44, 32, 27, 3, 18, 5, 7, 12, 2, 25, 11, 47, 39, 8, 49, 38, 15, 30, 35, 20, 17, 23, 1]"
64,61,"[34, 26, 24, 37, 4, 15, 1, 18, 32, 23, 29, 45, 43, 44, 10, 21, 47, 46, 35, 17, 41, 13, 48, 20, 42, 12, 27, 11, 36, 33, 3, 31, 28, 22, 49, 30, 0, 39, 6, 14, 7, 9, 8, 19, 38, 40, 16, 2, 5, 25]"
65,62,"[43, 7, 19, 49, 23, 17, 8, 32, 12, 30, 9, 29, 14, 38, 6, 5, 4, 28, 21, 13, 20, 18, 15, 10, 36, 0, 46, 47, 27, 41, 26, 42, 2, 22, 40, 35, 3, 25, 37, 48, 1, 44, 45, 16, 11, 39, 31, 33, 24, 34]"
66,63,"[40, 31, 29, 5, 34, 17, 0, 14, 9, 36, 32, 23, 28, 30, 4, 25, 39, 7, 33, 11, 49, 15, 6, 20, 16, 26, 2, 46, 41, 22, 35, 27, 24, 47, 8, 13, 21, 18, 19, 42, 37, 43, 12, 48, 44, 3, 38, 10, 45, 1]"
67,64,"[43, 23, 3, 17, 49, 40, 28, 41, 7, 38, 47, 33, 26, 0, 27, 12, 44, 19, 15, 31, 39, 32, 21, 2, 35, 29, 6, 14, 25, 18, 45, 36, 48, 46, 30, 42, 8, 4, 37, 22, 9, 1, 5, 10, 34, 24, 20, 16, 13, 11]"
68,65,"[24, 32, 2, 28, 21, 49, 44, 25, 31, 0, 14, 34, 26, 45, 5, 1, 39, 13, 46, 36, 42, 22, 7, 15, 48, 29, 40, 41, 20, 18, 11, 38, 30, 43, 33, 17, 3, 12, 37, 35, 6, 4, 10, 27, 19, 9, 16, 8, 23, 47]"
69,66,"[30, 40, 22, 20, 16, 2, 5, 10, 36, 26, 13, 38, 42, 47, 35, 34, 39, 48, 7, 9, 14, 3, 4, 31, 11, 15, 32, 41, 45, 29, 49, 27, 23, 0, 1, 12, 44, 18, 25, 6, 8, 43, 28, 21, 37, 46, 19, 17, 33, 24]"
70,67,"[41, 49, 46, 37, 45, 3, 11, 25, 36, 33, 17, 39, 38, 34, 28, 1, 22, 16, 21, 24, 4, 44, 20, 7, 32, 23, 10, 29, 2, 35, 15, 43, 5, 47, 40, 27, 9, 31, 42, 26, 30, 12, 19, 13, 6, 18, 8, 14, 48, 0]"
71,68,"[20, 46, 17, 9, 37, 2, 25, 11, 5, 45, 0, 24, 4, 44, 33, 32, 47, 28, 19, 22, 7, 30, 15, 1, 36, 3, 6, 42, 18, 39, 31, 49, 27, 16, 35, 41, 34, 21, 43, 12, 40, 38, 10, 26, 13, 8, 48, 14, 23, 29]"
72,69,"[1, 34, 35, 4, 9, 6, 2, 3, 25, 33, 48, 23, 20, 0, 46, 49, 27, 24, 14, 40, 41, 47, 13, 12, 26, 37, 43, 7, 17, 42, 8, 22, 21, 10, 15, 16, 18, 38, 31, 11, 28, 44, 5, 45, 19, 32, 36, 30, 39, 29]"
73,70,"[29, 26, 43, 16, 30, 45, 32, 37, 22, 41, 11, 48, 39, 24, 12, 49, 35, 19, 14, 6, 28, 15, 21, 34, 40, 46, 9, 20, 10, 2, 25, 5, 38, 44, 31, 18, 3, 4, 8, 27, 1, 36, 7, 23, 33, 0, 47, 42, 13, 17]"
74,71,"[19, 12, 47, 13, 15, 10, 44, 43, 7, 31, 11, 9, 23, 33, 18, 2, 0, 45, 28, 3, 29, 48, 39, 49, 22, 24, 46, 41, 21, 36, 25, 35, 8, 1, 27, 14, 37, 42, 32, 30, 40, 38, 26, 6, 34, 17, 4, 16, 5, 20]"
75,72,"[18, 28, 19, 7, 40, 5, 43, 47, 10, 4, 45, 20, 12, 3, 11, 6, 46, 16, 29, 42, 39, 41, 38, 30, 35, 14, 17, 37, 26, 33, 36, 1, 8, 22, 15, 2, 0, 13, 27, 21, 48, 44, 34, 23, 32, 9, 25, 24, 31, 49]"
76,73,"[42, 39, 36, 44, 21, 41, 0, 20, 27, 32, 7, 26, 6, 24, 25, 4, 46, 8, 35, 30, 2, 3, 33, 22, 48, 19, 11, 1, 38, 31, 9, 12, 45, 16, 13, 34, 49, 37, 5, 18, 40, 17, 15, 23, 28, 47, 29, 43, 10, 14]"
77,74,"[30, 21, 36, 48, 14, 35, 20, 40, 44, 42, 27, 4, 45, 10, 15, 34, 46, 28, 1, 24, 9, 0, 25, 47, 19, 31, 32, 8, 49, 12, 7, 3, 38, 5, 23, 2, 18, 37, 39, 43, 17, 33, 13, 41, 22, 29, 16, 6, 26, 11]"
78,75,"[13, 21, 29, 10, 27, 38, 40, 15, 3, 26, 2, 20, 49, 19, 18, 30, 17, 25, 34, 47, 46, 1, 24, 37, 9, 44, 42, 32, 39, 41, 36, 28, 35, 4, 6, 11, 5, 45, 12, 7, 14, 31, 33, 16, 48, 0, 43, 23, 22, 8]"
79,76,"[3, 47, 34, 49, 43, 11, 45, 7, 29, 14, 13, 23, 21, 39, 5, 2, 25, 30, 6, 48, 10, 19, 40, 32, 1, 20, 0, 22, 38, 36, 31, 8, 26, 17, 24, 33, 4, 37, 18, 42, 12, 27, 46, 44, 41, 16, 15, 35, 28, 9]"
80,77,"[14, 27, 2, 7, 45, 8, 33, 34, 4, 43, 1, 26, 11, 24, 22, 30, 25, 36, 18, 9, 48, 38, 37, 39, 19, 47, 40, 23, 13, 15, 12, 6, 31, 44, 35, 42, 32, 46, 49, 10, 20, 0, 17, 5, 16, 41, 21, 28, 29, 3]"
81,78,"[48, 41, 20, 44, 22, 35, 12, 34, 39, 42, 38, 16, 9, 37, 19, 1, 24, 46, 33, 32, 36, 28, 2, 47, 31, 49, 6, 18, 3, 14, 25, 45, 26, 11, 13, 0, 21, 43, 17, 5, 10, 40, 4, 23, 7, 27, 8, 15, 30, 29]"
82,79,"[36, 39, 33, 26, 27, 22, 37, 32, 35, 34, 48, 12, 44, 38, 4, 1, 40, 29, 9, 21, 0, 24, 17, 42, 46, 15, 16, 10, 41, 43, 49, 6, 3, 11, 23, 31, 45, 30, 25, 13, 5, 8, 14, 19, 20, 18, 7, 47, 2, 28]"
83,80,"[21, 39, 46, 2, 4, 36, 37, 22, 43, 35, 48, 42, 26, 3, 31, 6, 41, 32, 49, 1, 24, 40, 47, 33, 15, 25, 19, 44, 20, 5, 18, 16, 13, 8, 17, 9, 12, 11, 34, 10, 23, 7, 38, 30, 45, 14, 28, 0, 29, 27]"
84,81,"[31, 40, 4, 2, 15, 13, 8, 28, 19, 33, 1, 7, 14, 47, 0, 37, 9, 38, 48, 35, 30, 24, 3, 10, 21, 11, 17, 6, 41, 39, 22, 42, 32, 46, 36, 45, 27, 25, 44, 26, 49, 18, 43, 12, 34, 20, 29, 23, 5, 16]"
85,82,"[1, 26, 23, 31, 8, 47, 40, 25, 15, 37, 18, 17, 44, 28, 11, 6, 35, 42, 7, 49, 21, 20, 46, 4, 36, 22, 39, 43, 41, 34, 24, 12, 32, 38, 45, 9, 3, 29, 30, 19, 27, 16, 0, 2, 48, 10, 13, 14, 5, 33]"
86,83,"[14, 18, 37, 17, 6, 28, 24, 48, 5, 10, 47, 26, 43, 2, 11, 8, 3, 22, 13, 1, 45, 23, 38, 4, 46, 27, 39, 30, 21, 34, 41, 44, 32, 29, 20, 16, 7, 33, 15, 42, 0, 36, 35, 49, 25, 40, 31, 12, 19, 9]"
87,84,"[26, 11, 15, 36, 49, 10, 46, 35, 12, 42, 18, 8, 23, 17, 48, 30, 40, 6, 24, 33, 2, 7, 39, 3, 27, 5, 4, 25, 14, 13, 16, 0, 28, 38, 34, 31, 41, 29, 1, 37, 47, 19, 20, 45, 44, 22, 32, 21, 9, 43]"
88,85,"[43, 31, 4, 21, 27, 23, 2, 11, 39, 48, 1, 8, 17, 49, 42, 37, 3, 12, 41, 28, 9, 14, 46, 10, 13, 26, 20, 22, 18, 19, 32, 25, 44, 40, 29, 6, 36, 45, 5, 34, 15, 38, 7, 47, 0, 33, 24, 30, 35, 16]"
89,86,"[48, 47, 9, 11, 24, 5, 34, 46, 13, 33, 3, 36, 6, 0, 14, 12, 8, 27, 38, 21, 19, 35, 37, 4, 44, 25, 42, 40, 17, 22, 26, 31, 1, 20, 16, 39, 49, 30, 43, 10, 7, 28, 23, 45, 41, 32, 18, 15, 2, 29]"
90,87,"[5, 37, 12, 9, 31, 40, 43, 25, 6, 30, 16, 11, 3, 27, 20, 46, 7, 17, 1, 4, 21, 47, 36, 8, 44, 42, 48, 15, 22, 19, 29, 14, 28, 41, 38, 34, 23, 32, 49, 26, 0, 33, 45, 2, 35, 24, 18, 10, 39, 13]"
91,88,"[38, 20, 16, 23, 37, 8, 41, 33, 30, 26, 1, 18, 46, 42, 17, 45, 32, 2, 14, 49, 36, 25, 7, 35, 15, 5, 34, 39, 0, 24, 21, 22, 6, 3, 12, 4, 44, 9, 28, 29, 13, 47, 19, 48, 11, 43, 27, 31, 10, 40]"
