2,global_rounds,id_list
45,42,"[8, 94, 82, 84, 69, 30, 79, 87, 68, 17, 29, 89, 86, 33, 46, 32, 90, 28, 36, 41]"
46,43,"[88, 92, 60, 87, 59, 44, 37, 11, 77, 56, 85, 20, 91, 96, 23, 39, 57, 14, 99, 71]"
47,44,"[43, 86, 66, 26, 49, 24, 82, 9, 65, 36, 27, 55, 32, 46, 28, 89, 68, 83, 67, 47]"
48,45,"[79, 67, 19, 43, 73, 92, 3, 20, 60, 44, 33, 46, 36, 10, 27, 98, 63, 45, 16, 80]"
49,46,"[78, 16, 38, 87, 21, 47, 1, 10, 54, 33, 50, 63, 40, 23, 22, 48, 46, 94, 69, 49]"
50,47,"[20, 87, 14, 53, 2, 48, 59, 10, 51, 69, 99, 55, 47, 11, 90, 61, 85, 37, 67, 43]"
51,48,"[61, 62, 8, 63, 10, 36, 68, 45, 17, 54, 34, 44, 48, 97, 16, 79, 25, 39, 80, 15]"
52,49,"[48, 52, 8, 77, 20, 13, 12, 54, 32, 64, 62, 34, 75, 14, 25, 59, 19, 7, 23, 27]"
53,50,"[38, 90, 96, 69, 83, 39, 93, 60, 14, 19, 78, 77, 49, 22, 91, 51, 12, 59, 40, 53]"
54,51,"[88, 48, 34, 89, 99, 2, 55, 65, 10, 74, 73, 45, 58, 33, 87, 49, 46, 24, 16, 57]"
55,52,"[50, 63, 60, 33, 77, 72, 96, 26, 38, 82, 17, 51, 8, 6, 40, 0, 81, 84, 29, 69]"
56,53,"[14, 25, 87, 93, 35, 80, 59, 62, 61, 27, 54, 51, 69, 55, 24, 47, 57, 15, 97, 67]"
57,54,"[9, 30, 44, 58, 86, 47, 62, 72, 82, 17, 19, 2, 4, 48, 12, 55, 83, 20, 99, 54]"
58,55,"[10, 96, 31, 85, 33, 95, 45, 11, 65, 32, 86, 42, 87, 76, 51, 55, 91, 9, 59, 88]"
59,56,"[77, 86, 52, 11, 84, 96, 93, 56, 23, 16, 83, 69, 70, 31, 87, 1, 30, 39, 3, 80]"
60,57,"[84, 14, 62, 39, 99, 98, 17, 69, 71, 23, 64, 36, 49, 87, 13, 11, 67, 15, 76, 50]"
61,58,"[52, 74, 12, 87, 49, 10, 38, 25, 79, 43, 21, 89, 17, 75, 22, 33, 62, 67, 91, 76]"
62,59,"[47, 56, 5, 40, 99, 71, 62, 86, 31, 28, 32, 39, 21, 66, 1, 45, 88, 35, 3, 30]"
63,60,"[25, 12, 26, 67, 30, 3, 27, 72, 18, 92, 96, 90, 98, 69, 24, 37, 70, 65, 81, 19]"
64,61,"[23, 30, 47, 26, 86, 9, 95, 38, 35, 76, 3, 42, 25, 24, 69, 32, 54, 71, 29, 57]"
65,62,"[12, 1, 57, 87, 7, 15, 33, 95, 68, 6, 18, 83, 84, 81, 43, 2, 94, 64, 36, 30]"
66,63,"[73, 50, 8, 17, 9, 70, 20, 71, 67, 68, 54, 49, 5, 95, 44, 52, 37, 60, 82, 76]"
67,64,"[0, 9, 23, 1, 83, 52, 70, 19, 92, 74, 12, 60, 30, 73, 84, 21, 72, 48, 39, 36]"
68,65,"[65, 54, 43, 66, 78, 16, 1, 20, 33, 51, 71, 63, 2, 95, 29, 48, 8, 17, 47, 58]"
69,66,"[92, 51, 48, 97, 56, 20, 4, 94, 71, 57, 10, 9, 25, 49, 83, 8, 42, 15, 73, 28]"
70,67,"[40, 34, 1, 75, 28, 76, 30, 3, 81, 55, 80, 13, 36, 46, 58, 54, 74, 53, 65, 85]"
71,68,"[49, 20, 74, 35, 2, 39, 77, 22, 13, 53, 36, 27, 4, 84, 85, 90, 8, 92, 21, 14]"
72,69,"[29, 60, 41, 72, 93, 84, 40, 23, 51, 96, 38, 33, 53, 76, 7, 97, 66, 9, 81, 8]"
73,70,"[65, 31, 15, 40, 26, 21, 54, 44, 81, 58, 51, 20, 70, 30, 61, 16, 66, 43, 49, 11]"
74,71,"[26, 56, 94, 98, 95, 13, 75, 17, 92, 59, 1, 38, 42, 74, 15, 32, 36, 54, 57, 72]"
75,72,"[49, 39, 51, 50, 45, 81, 42, 67, 65, 17, 97, 62, 52, 79, 55, 91, 3, 10, 56, 7]"
76,73,"[97, 12, 15, 98, 54, 92, 22, 58, 80, 47, 72, 63, 87, 14, 49, 77, 85, 90, 31, 21]"
77,74,"[50, 82, 80, 32, 4, 11, 37, 48, 45, 96, 72, 16, 1, 47, 7, 58, 10, 27, 56, 14]"
78,75,"[35, 90, 47, 16, 55, 46, 86, 14, 67, 73, 87, 38, 40, 81, 79, 9, 27, 11, 8, 77]"
79,76,"[12, 37, 19, 41, 70, 88, 89, 42, 79, 39, 31, 7, 40, 93, 94, 86, 13, 96, 71, 0]"
80,77,"[42, 6, 20, 37, 96, 48, 67, 49, 66, 62, 74, 77, 45, 15, 58, 60, 79, 57, 92, 30]"
81,78,"[4, 31, 20, 93, 30, 56, 67, 92, 50, 29, 28, 5, 75, 55, 32, 63, 89, 39, 58, 99]"
82,79,"[63, 95, 86, 31, 93, 5, 33, 23, 67, 85, 16, 43, 88, 0, 54, 68, 7, 65, 74, 89]"
83,80,"[39, 76, 56, 22, 36, 30, 31, 51, 48, 49, 94, 73, 97, 5, 92, 45, 79, 41, 17, 63]"
84,81,"[29, 4, 55, 54, 37, 77, 31, 11, 33, 94, 58, 90, 96, 97, 13, 79, 84, 16, 36, 10]"
85,82,"[82, 89, 71, 85, 74, 66, 38, 36, 2, 55, 68, 26, 7, 45, 39, 14, 44, 52, 30, 6]"
86,83,"[14, 74, 70, 25, 56, 57, 10, 11, 85, 30, 21, 55, 9, 46, 13, 68, 86, 19, 63, 2]"
87,84,"[98, 7, 88, 48, 44, 4, 58, 42, 52, 87, 79, 69, 47, 66, 76, 25, 60, 70, 14, 24]"
88,85,"[52, 49, 11, 85, 89, 84, 3, 88, 37, 42, 33, 7, 16, 94, 20, 32, 78, 97, 79, 80]"
89,86,"[12, 34, 48, 69, 10, 54, 70, 64, 1, 77, 53, 60, 46, 22, 61, 13, 31, 92, 99, 19]"
90,87,"[12, 69, 32, 73, 50, 45, 58, 26, 67, 83, 85, 5, 44, 72, 97, 39, 53, 13, 93, 86]"
91,88,"[90, 5, 21, 71, 59, 22, 36, 40, 98, 11, 6, 31, 86, 82, 45, 89, 96, 74, 64, 87]"
92,89,"[0, 46, 27, 52, 96, 11, 3, 94, 43, 21, 87, 97, 95, 12, 53, 29, 84, 58, 33, 8]"
93,90,"[73, 48, 32, 52, 70, 8, 23, 82, 5, 49, 95, 26, 81, 10, 64, 91, 97, 54, 14, 13]"
94,91,"[97, 54, 3, 35, 86, 52, 15, 44, 39, 42, 89, 17, 68, 88, 47, 14, 49, 19, 55, 2]"
95,92,"[56, 70, 14, 85, 44, 91, 39, 50, 57, 77, 62, 83, 36, 42, 84, 51, 75, 23, 79, 21]"
96,93,"[69, 78, 47, 55, 48, 20, 40, 14, 51, 90, 62, 98, 2, 9, 74, 84, 77, 12, 32, 97]"
97,94,"[64, 7, 13, 39, 45, 3, 85, 99, 74, 55, 48, 21, 50, 95, 12, 65, 78, 30, 27, 98]"
98,95,"[67, 26, 57, 19, 56, 89, 69, 33, 21, 82, 15, 58, 78, 40, 3, 55, 98, 88, 63, 11]"
99,96,"[47, 32, 10, 7, 98, 77, 60, 20, 95, 33, 2, 57, 82, 84, 59, 9, 1, 91, 73, 26]"
100,97,"[4, 27, 84, 10, 63, 56, 98, 16, 69, 28, 88, 45, 38, 36, 61, 71, 96, 92, 62, 53]"
101,98,"[80, 55, 45, 6, 65, 56, 50, 77, 24, 75, 54, 51, 7, 35, 29, 28, 36, 52, 47, 1]"
102,99,"[20, 52, 24, 33, 49, 48, 63, 95, 51, 92, 68, 97, 56, 65, 2, 42, 25, 82, 57, 5]"
103,100,"[40, 3, 9, 38, 52, 11, 5, 31, 36, 62, 83, 35, 80, 91, 23, 69, 59, 14, 7, 6]"
