2,global_rounds,id_list
15,12,"[87, 44, 51, 33, 81, 36, 42, 14, 65, 57, 78, 86, 91, 43, 41, 6, 25, 92, 64, 22, 23, 9, 66, 74, 24, 12, 49, 18, 45, 30, 28, 5, 46, 98, 32, 53, 79, 2, 59, 54, 89, 20, 37, 38, 76, 1, 55, 56, 62, 67, 40, 3, 90, 0, 60, 10, 95, 72, 7, 26, 94, 47, 84, 75, 13, 29, 27, 88, 97, 31, 80, 85, 15, 4, 69, 21, 52, 99, 39, 35, 70, 11, 77, 58, 73, 16, 93, 68, 50, 19, 63, 71, 34, 82, 83, 8, 17, 61, 96, 48]"
16,13,"[21, 99, 22, 24, 23, 83, 34, 44, 35, 88, 1, 37, 81, 91, 70, 12, 62, 29, 65, 78, 41, 7, 39, 53, 14, 86, 69, 90, 73, 85, 27, 11, 59, 13, 75, 18, 76, 30, 28, 95, 74, 58, 64, 52, 66, 57, 9, 77, 87, 2, 63, 38, 25, 98, 97, 0, 19, 71, 8, 84, 50, 33, 3, 79, 60, 94, 46, 36, 72, 51, 26, 5, 61, 54, 10, 43, 4, 89, 42, 16, 82, 15, 49, 6, 67, 45, 32, 17, 48, 80, 47, 92, 93, 55, 40, 96, 56, 31, 68, 20]"
17,14,"[53, 1, 76, 59, 66, 15, 47, 85, 0, 34, 81, 17, 29, 4, 24, 10, 87, 99, 9, 92, 44, 78, 7, 63, 86, 11, 61, 39, 91, 3, 32, 40, 49, 71, 84, 57, 96, 65, 51, 77, 90, 89, 67, 60, 2, 50, 42, 8, 26, 6, 70, 93, 28, 18, 94, 41, 19, 52, 69, 74, 98, 12, 68, 55, 88, 27, 30, 33, 31, 36, 58, 43, 83, 72, 97, 45, 20, 46, 21, 14, 80, 38, 23, 75, 95, 48, 22, 5, 79, 25, 35, 37, 64, 54, 73, 16, 82, 13, 62, 56]"
18,15,"[89, 63, 9, 59, 71, 83, 11, 30, 25, 95, 85, 6, 92, 20, 47, 43, 37, 36, 73, 81, 16, 14, 99, 70, 65, 44, 56, 48, 2, 91, 31, 38, 1, 41, 53, 4, 69, 49, 22, 57, 55, 51, 75, 12, 54, 27, 19, 10, 32, 64, 84, 87, 50, 40, 86, 8, 46, 13, 58, 80, 90, 18, 33, 17, 24, 7, 77, 98, 26, 23, 79, 97, 42, 88, 5, 35, 96, 74, 34, 52, 67, 60, 78, 28, 61, 39, 94, 3, 76, 93, 15, 0, 66, 21, 72, 29, 45, 62, 68, 82]"
19,16,"[36, 73, 9, 43, 94, 35, 62, 72, 25, 59, 75, 58, 48, 5, 97, 74, 17, 30, 67, 40, 14, 93, 44, 26, 76, 86, 13, 22, 42, 95, 34, 21, 57, 98, 89, 38, 77, 85, 55, 1, 87, 90, 68, 28, 78, 2, 64, 39, 11, 61, 53, 45, 18, 32, 79, 0, 20, 3, 31, 91, 70, 24, 41, 29, 23, 88, 60, 92, 10, 51, 54, 47, 83, 33, 4, 80, 56, 99, 49, 16, 6, 19, 8, 52, 71, 84, 81, 27, 96, 46, 7, 50, 69, 15, 37, 66, 82, 12, 63, 65]"
20,17,"[79, 64, 78, 48, 21, 41, 6, 73, 91, 92, 30, 72, 51, 18, 88, 57, 80, 74, 38, 60, 2, 93, 56, 0, 19, 58, 71, 45, 12, 61, 82, 7, 23, 96, 87, 59, 28, 53, 14, 52, 86, 24, 22, 76, 39, 68, 9, 97, 11, 10, 75, 34, 77, 32, 62, 5, 26, 94, 15, 13, 66, 55, 47, 27, 33, 3, 20, 35, 4, 69, 70, 16, 63, 90, 42, 85, 50, 36, 54, 25, 37, 84, 8, 99, 17, 1, 67, 43, 40, 44, 81, 83, 98, 31, 89, 29, 46, 49, 65, 95]"
21,18,"[52, 22, 78, 95, 48, 44, 10, 67, 25, 85, 31, 36, 55, 89, 69, 57, 91, 38, 5, 19, 28, 71, 64, 13, 51, 72, 73, 59, 66, 23, 47, 93, 16, 12, 17, 18, 92, 42, 82, 98, 6, 80, 11, 21, 0, 37, 77, 46, 88, 84, 2, 39, 32, 97, 74, 7, 90, 33, 53, 58, 96, 86, 41, 94, 63, 56, 61, 99, 26, 35, 87, 49, 79, 15, 75, 34, 43, 70, 8, 83, 20, 3, 24, 1, 62, 54, 65, 68, 50, 40, 9, 14, 4, 45, 27, 81, 76, 30, 60, 29]"
22,19,"[75, 57, 32, 72, 23, 82, 19, 46, 78, 56, 95, 55, 98, 29, 18, 11, 69, 43, 74, 9, 71, 64, 20, 94, 13, 35, 5, 73, 54, 63, 27, 12, 44, 48, 84, 87, 50, 1, 10, 89, 38, 4, 68, 42, 7, 52, 96, 80, 51, 45, 34, 86, 36, 92, 62, 37, 77, 15, 39, 83, 47, 24, 6, 21, 66, 85, 16, 65, 59, 14, 97, 49, 79, 53, 41, 22, 81, 70, 8, 90, 67, 88, 17, 76, 0, 58, 31, 3, 25, 93, 40, 33, 2, 60, 99, 26, 61, 91, 30, 28]"
23,20,"[46, 5, 4, 0, 86, 59, 21, 68, 51, 7, 19, 23, 15, 63, 89, 55, 34, 28, 30, 81, 38, 96, 78, 27, 76, 26, 25, 35, 77, 64, 74, 50, 16, 37, 72, 85, 56, 75, 32, 9, 57, 99, 87, 62, 97, 80, 48, 66, 22, 92, 79, 2, 11, 61, 43, 53, 18, 60, 13, 39, 40, 33, 31, 8, 3, 47, 52, 36, 65, 67, 49, 42, 54, 14, 95, 44, 12, 24, 94, 70, 88, 29, 98, 41, 17, 91, 10, 45, 20, 71, 90, 93, 58, 69, 82, 1, 6, 73, 84, 83]"
24,21,"[63, 53, 99, 5, 65, 51, 41, 76, 91, 1, 96, 43, 85, 67, 94, 4, 20, 22, 34, 74, 0, 16, 32, 83, 82, 29, 66, 8, 10, 73, 50, 18, 17, 72, 13, 9, 27, 89, 48, 70, 95, 64, 55, 68, 31, 40, 54, 81, 11, 84, 62, 93, 52, 88, 79, 60, 77, 97, 57, 98, 30, 90, 2, 25, 47, 86, 87, 24, 6, 36, 92, 7, 38, 78, 61, 75, 26, 45, 71, 28, 58, 44, 21, 15, 59, 46, 23, 3, 39, 42, 19, 33, 80, 14, 56, 12, 49, 69, 35, 37]"
25,22,"[99, 44, 51, 41, 74, 24, 94, 62, 39, 63, 52, 25, 72, 46, 57, 30, 4, 77, 89, 50, 40, 75, 93, 7, 54, 0, 88, 26, 66, 6, 14, 45, 38, 80, 56, 67, 70, 47, 82, 60, 10, 53, 20, 90, 12, 5, 96, 86, 23, 22, 11, 35, 65, 43, 58, 31, 19, 59, 97, 55, 42, 27, 18, 76, 1, 68, 69, 8, 49, 98, 21, 78, 29, 91, 2, 73, 87, 64, 79, 3, 32, 13, 84, 15, 9, 95, 61, 28, 16, 17, 71, 48, 83, 36, 34, 33, 37, 81, 92, 85]"
26,23,"[61, 59, 85, 53, 31, 93, 42, 43, 44, 26, 67, 21, 1, 77, 47, 58, 80, 0, 37, 87, 49, 39, 60, 48, 56, 45, 3, 35, 18, 8, 62, 72, 25, 38, 63, 2, 29, 4, 40, 6, 10, 33, 11, 15, 89, 41, 12, 17, 74, 52, 83, 81, 76, 99, 94, 34, 90, 91, 79, 97, 92, 86, 27, 78, 7, 22, 14, 57, 55, 54, 73, 82, 88, 28, 84, 30, 5, 75, 13, 64, 24, 66, 51, 68, 9, 19, 98, 70, 71, 36, 46, 20, 95, 23, 50, 96, 32, 16, 69, 65]"
27,24,"[84, 2, 97, 82, 8, 20, 17, 23, 26, 21, 83, 62, 47, 32, 12, 77, 4, 91, 49, 92, 5, 19, 71, 36, 63, 69, 16, 14, 31, 7, 13, 87, 28, 43, 25, 41, 0, 73, 61, 72, 98, 52, 59, 27, 24, 70, 44, 34, 81, 46, 67, 57, 86, 94, 85, 88, 3, 51, 74, 79, 90, 55, 37, 68, 54, 1, 48, 35, 75, 15, 65, 50, 53, 78, 30, 56, 96, 6, 11, 39, 29, 64, 10, 99, 22, 45, 18, 58, 66, 95, 9, 40, 42, 76, 89, 33, 80, 60, 38, 93]"
28,25,"[6, 91, 92, 20, 28, 62, 65, 89, 60, 39, 67, 23, 13, 21, 75, 72, 7, 38, 55, 47, 76, 97, 37, 81, 69, 85, 44, 86, 36, 22, 24, 61, 17, 70, 43, 80, 49, 27, 1, 93, 16, 64, 87, 32, 26, 18, 50, 42, 33, 45, 35, 74, 88, 46, 2, 19, 96, 34, 48, 0, 54, 29, 77, 40, 79, 56, 14, 8, 11, 94, 51, 98, 5, 84, 30, 90, 31, 68, 4, 71, 99, 3, 63, 52, 73, 15, 57, 78, 59, 83, 66, 41, 25, 82, 53, 58, 9, 10, 95, 12]"
29,26,"[56, 95, 74, 44, 10, 72, 75, 37, 69, 52, 63, 1, 28, 26, 40, 11, 39, 19, 77, 9, 68, 92, 90, 65, 71, 81, 60, 82, 98, 55, 17, 80, 6, 87, 18, 33, 3, 41, 70, 8, 4, 2, 57, 25, 83, 5, 16, 84, 79, 34, 29, 99, 42, 53, 76, 35, 73, 48, 24, 14, 31, 12, 96, 13, 22, 89, 67, 20, 23, 38, 32, 49, 97, 86, 36, 59, 43, 46, 51, 27, 91, 66, 21, 88, 62, 93, 47, 0, 94, 54, 85, 7, 50, 61, 45, 64, 15, 30, 58, 78]"
30,27,"[11, 71, 26, 31, 21, 58, 50, 51, 87, 69, 89, 47, 65, 46, 30, 39, 53, 72, 8, 32, 63, 19, 75, 42, 49, 17, 6, 82, 91, 4, 5, 88, 73, 81, 35, 54, 62, 85, 79, 93, 92, 55, 10, 14, 68, 23, 34, 13, 67, 84, 57, 98, 45, 61, 76, 94, 38, 2, 28, 1, 64, 43, 56, 70, 18, 59, 29, 22, 66, 86, 83, 16, 60, 7, 25, 78, 77, 96, 40, 0, 33, 27, 97, 52, 3, 74, 37, 90, 24, 9, 36, 80, 12, 20, 99, 15, 95, 48, 41, 44]"
31,28,"[53, 68, 80, 39, 57, 28, 3, 33, 86, 1, 25, 45, 40, 93, 6, 81, 11, 83, 98, 20, 17, 58, 24, 51, 67, 88, 13, 92, 46, 26, 0, 29, 94, 37, 61, 54, 41, 31, 89, 19, 5, 27, 75, 95, 55, 90, 59, 2, 14, 30, 48, 72, 96, 34, 91, 84, 32, 66, 60, 76, 42, 35, 62, 71, 21, 70, 10, 65, 63, 38, 4, 43, 52, 12, 97, 64, 23, 79, 99, 82, 56, 74, 9, 16, 44, 49, 47, 73, 22, 15, 69, 8, 78, 7, 87, 77, 50, 36, 85, 18]"
32,29,"[35, 51, 95, 1, 99, 43, 82, 44, 77, 57, 67, 75, 30, 74, 7, 65, 23, 13, 0, 48, 4, 17, 61, 25, 58, 66, 54, 50, 87, 49, 96, 55, 93, 70, 29, 16, 62, 64, 88, 98, 37, 60, 92, 69, 14, 72, 85, 28, 21, 18, 9, 89, 90, 34, 12, 68, 91, 76, 15, 45, 20, 6, 8, 73, 19, 53, 79, 63, 3, 22, 42, 5, 31, 26, 56, 27, 86, 2, 81, 41, 71, 40, 36, 47, 38, 59, 24, 84, 46, 83, 52, 94, 39, 11, 10, 32, 78, 80, 97, 33]"
33,30,"[55, 84, 97, 1, 5, 17, 27, 71, 65, 32, 92, 49, 68, 15, 85, 88, 53, 16, 96, 25, 82, 67, 37, 13, 48, 31, 76, 3, 47, 4, 72, 2, 52, 94, 24, 10, 99, 21, 60, 19, 90, 20, 79, 58, 93, 29, 35, 8, 98, 12, 54, 11, 26, 87, 86, 61, 91, 41, 50, 77, 44, 14, 6, 39, 51, 46, 69, 30, 95, 57, 89, 59, 18, 73, 62, 23, 63, 28, 33, 83, 70, 80, 34, 56, 78, 66, 36, 75, 9, 40, 38, 7, 45, 42, 43, 0, 22, 81, 64, 74]"
34,31,"[31, 51, 95, 85, 80, 60, 94, 39, 46, 12, 73, 68, 84, 70, 41, 43, 77, 11, 83, 24, 97, 8, 82, 47, 69, 0, 30, 5, 59, 49, 2, 90, 66, 20, 14, 3, 36, 37, 67, 57, 38, 92, 16, 9, 4, 27, 62, 25, 64, 91, 79, 28, 89, 19, 23, 6, 26, 34, 15, 1, 87, 98, 21, 18, 75, 52, 17, 81, 56, 86, 22, 76, 45, 72, 53, 44, 74, 78, 29, 10, 40, 61, 93, 65, 33, 7, 96, 32, 55, 13, 35, 48, 42, 63, 50, 58, 99, 54, 71, 88]"
35,32,"[81, 14, 20, 63, 25, 87, 36, 51, 78, 90, 8, 45, 44, 62, 99, 86, 54, 28, 89, 16, 52, 29, 3, 7, 13, 27, 48, 50, 56, 59, 30, 12, 18, 94, 0, 65, 40, 75, 60, 95, 67, 33, 26, 82, 85, 37, 17, 68, 38, 73, 32, 64, 88, 93, 55, 24, 1, 71, 4, 80, 41, 76, 84, 21, 46, 15, 91, 66, 77, 72, 2, 9, 43, 57, 92, 74, 31, 79, 19, 23, 22, 34, 39, 10, 98, 11, 97, 35, 47, 6, 83, 69, 96, 58, 42, 53, 70, 61, 5, 49]"
36,33,"[96, 58, 62, 98, 79, 3, 68, 87, 72, 99, 60, 77, 25, 86, 85, 6, 94, 7, 41, 49, 55, 29, 9, 38, 80, 88, 26, 35, 67, 33, 27, 82, 56, 66, 83, 92, 89, 59, 37, 34, 44, 18, 93, 75, 42, 70, 51, 76, 71, 15, 90, 14, 64, 0, 84, 36, 53, 28, 78, 69, 46, 13, 95, 81, 63, 57, 91, 61, 20, 2, 30, 11, 5, 73, 21, 54, 43, 48, 1, 50, 19, 32, 31, 39, 22, 40, 45, 47, 24, 10, 74, 12, 52, 17, 97, 4, 65, 16, 8, 23]"
37,34,"[85, 49, 82, 14, 34, 16, 47, 61, 36, 22, 39, 21, 41, 15, 91, 74, 17, 7, 32, 42, 81, 2, 24, 55, 93, 46, 65, 10, 60, 73, 79, 83, 28, 18, 70, 78, 11, 29, 1, 96, 62, 0, 6, 35, 26, 90, 63, 92, 84, 72, 50, 5, 57, 68, 9, 43, 77, 98, 66, 30, 97, 89, 27, 67, 31, 64, 52, 25, 44, 99, 86, 45, 94, 87, 75, 59, 4, 3, 20, 56, 80, 23, 37, 69, 76, 88, 40, 58, 51, 12, 48, 71, 54, 53, 13, 8, 19, 95, 38, 33]"
38,35,"[84, 94, 12, 92, 57, 51, 25, 77, 20, 72, 62, 85, 74, 34, 45, 82, 40, 81, 6, 17, 47, 96, 33, 97, 83, 98, 60, 0, 53, 3, 80, 14, 56, 2, 27, 32, 11, 23, 26, 91, 99, 44, 13, 37, 24, 61, 35, 31, 75, 4, 22, 43, 39, 86, 68, 30, 59, 49, 1, 7, 78, 19, 93, 29, 48, 18, 54, 10, 16, 88, 52, 55, 95, 50, 9, 5, 58, 64, 46, 67, 63, 79, 41, 21, 73, 28, 76, 90, 38, 89, 70, 15, 36, 8, 71, 69, 66, 87, 65, 42]"
39,36,"[58, 92, 3, 95, 87, 75, 10, 51, 14, 97, 40, 93, 96, 70, 67, 17, 77, 28, 68, 4, 98, 47, 6, 2, 82, 11, 46, 0, 60, 42, 44, 37, 45, 65, 41, 94, 22, 5, 63, 89, 78, 79, 66, 80, 71, 69, 64, 16, 62, 32, 83, 23, 99, 19, 43, 53, 12, 73, 7, 35, 18, 50, 39, 1, 20, 74, 9, 85, 52, 26, 88, 49, 27, 31, 8, 81, 29, 90, 24, 84, 86, 55, 54, 91, 21, 59, 61, 72, 13, 76, 56, 30, 36, 34, 48, 15, 25, 38, 33, 57]"
40,37,"[35, 13, 58, 43, 27, 70, 78, 19, 74, 85, 54, 88, 2, 4, 64, 21, 32, 95, 29, 15, 6, 25, 68, 93, 75, 92, 77, 30, 97, 84, 69, 53, 47, 39, 89, 82, 81, 28, 57, 37, 65, 80, 63, 48, 7, 91, 61, 22, 59, 73, 52, 10, 8, 87, 96, 99, 44, 46, 55, 98, 24, 49, 62, 76, 72, 11, 9, 34, 14, 0, 90, 56, 26, 31, 50, 20, 12, 42, 5, 66, 86, 71, 17, 18, 67, 3, 41, 23, 33, 51, 38, 36, 83, 1, 94, 16, 79, 60, 45, 40]"
41,38,"[50, 79, 14, 87, 40, 97, 52, 10, 36, 28, 98, 89, 29, 27, 34, 15, 64, 26, 7, 75, 32, 21, 5, 25, 74, 46, 17, 65, 16, 85, 39, 48, 8, 43, 68, 99, 93, 83, 24, 57, 94, 81, 63, 9, 18, 95, 53, 73, 77, 47, 92, 41, 42, 58, 60, 11, 45, 62, 82, 86, 31, 71, 1, 72, 35, 88, 22, 56, 12, 91, 33, 6, 69, 44, 80, 13, 37, 61, 4, 38, 66, 54, 78, 90, 49, 55, 0, 19, 2, 96, 76, 70, 59, 51, 67, 23, 30, 3, 84, 20]"
42,39,"[6, 2, 65, 59, 18, 91, 93, 83, 76, 63, 81, 84, 15, 80, 17, 61, 90, 5, 60, 53, 66, 78, 86, 70, 22, 98, 37, 8, 13, 44, 72, 47, 87, 69, 3, 12, 0, 24, 77, 31, 28, 88, 36, 50, 19, 27, 82, 30, 9, 96, 85, 67, 79, 40, 11, 45, 48, 56, 51, 26, 25, 54, 64, 33, 46, 14, 10, 1, 42, 62, 38, 32, 92, 7, 95, 49, 58, 97, 34, 21, 23, 20, 16, 75, 71, 73, 99, 68, 57, 35, 43, 94, 41, 74, 39, 52, 29, 55, 89, 4]"
43,40,"[13, 20, 61, 87, 95, 77, 55, 40, 76, 81, 12, 4, 21, 1, 89, 9, 8, 26, 86, 6, 63, 3, 88, 34, 27, 73, 75, 25, 91, 98, 41, 99, 59, 14, 17, 18, 39, 28, 51, 37, 60, 45, 84, 38, 48, 94, 79, 11, 58, 23, 52, 54, 96, 53, 93, 69, 29, 33, 67, 30, 66, 32, 31, 19, 92, 43, 97, 80, 78, 82, 16, 10, 7, 35, 85, 90, 71, 62, 49, 64, 44, 46, 72, 50, 70, 65, 47, 57, 74, 56, 15, 42, 36, 68, 24, 83, 5, 2, 0, 22]"
44,41,"[15, 95, 18, 63, 3, 50, 61, 28, 1, 60, 43, 55, 44, 74, 66, 92, 62, 73, 54, 6, 85, 8, 97, 88, 12, 33, 94, 77, 70, 4, 65, 38, 25, 7, 16, 17, 49, 78, 14, 69, 52, 46, 13, 81, 47, 45, 19, 2, 41, 56, 80, 30, 23, 32, 82, 10, 37, 35, 24, 42, 53, 68, 87, 26, 34, 71, 58, 27, 5, 36, 89, 96, 83, 67, 9, 91, 20, 21, 11, 86, 39, 79, 40, 72, 90, 76, 31, 57, 93, 64, 75, 84, 22, 59, 99, 48, 29, 0, 51, 98]"
45,42,"[80, 44, 63, 59, 11, 19, 26, 69, 35, 82, 8, 90, 15, 77, 24, 22, 64, 5, 16, 41, 91, 18, 53, 81, 83, 39, 29, 73, 13, 1, 20, 94, 92, 6, 60, 40, 65, 72, 55, 52, 27, 56, 93, 46, 76, 43, 36, 57, 74, 62, 37, 88, 47, 87, 71, 79, 0, 23, 34, 3, 96, 78, 21, 89, 33, 4, 61, 38, 30, 48, 70, 95, 49, 2, 31, 84, 75, 10, 9, 50, 7, 58, 17, 25, 86, 98, 45, 51, 42, 67, 54, 85, 66, 99, 12, 97, 68, 32, 28, 14]"
46,43,"[83, 81, 62, 46, 65, 37, 88, 25, 42, 67, 50, 55, 57, 69, 4, 33, 31, 74, 71, 0, 45, 96, 40, 22, 14, 56, 52, 23, 95, 97, 94, 44, 43, 63, 9, 92, 64, 27, 66, 35, 73, 91, 47, 48, 36, 75, 3, 17, 12, 80, 26, 79, 21, 34, 5, 13, 30, 39, 49, 85, 70, 38, 99, 51, 53, 93, 28, 32, 72, 19, 78, 77, 86, 2, 76, 90, 82, 89, 68, 61, 59, 10, 87, 98, 15, 60, 18, 6, 41, 58, 84, 20, 29, 7, 8, 54, 1, 24, 16, 11]"
47,44,"[18, 88, 62, 72, 26, 86, 94, 19, 11, 3, 54, 93, 9, 67, 51, 27, 82, 48, 84, 50, 55, 97, 56, 20, 68, 38, 46, 57, 91, 61, 89, 33, 47, 30, 25, 5, 37, 77, 96, 41, 31, 85, 0, 80, 12, 21, 60, 42, 75, 45, 10, 53, 44, 1, 70, 34, 74, 99, 90, 73, 22, 16, 35, 8, 95, 28, 92, 17, 14, 78, 29, 49, 24, 69, 76, 83, 15, 13, 4, 79, 71, 65, 98, 59, 81, 63, 52, 40, 6, 7, 58, 66, 39, 36, 32, 87, 2, 43, 64, 23]"
