2,global_rounds,id_list
14,11,"[76, 10, 45, 37, 32, 8, 35, 22, 20, 42, 3, 85, 54, 59, 41, 29, 78, 94, 87, 31, 25, 90, 18, 96, 38, 21, 55, 63, 75, 67, 16, 53, 70, 51, 27, 49, 19, 79, 17, 47, 86, 12, 13, 26, 64, 28, 73, 7, 60, 74, 9, 39, 95, 99, 57, 89, 36, 68, 24, 6, 77, 15, 61, 83, 69, 0, 56, 62, 44, 23, 2, 84, 34, 1, 98, 11, 40, 30, 97, 52]"
15,12,"[25, 86, 48, 79, 13, 98, 27, 32, 28, 40, 20, 90, 85, 51, 63, 83, 34, 68, 29, 41, 95, 17, 54, 45, 57, 52, 5, 73, 94, 62, 36, 26, 91, 97, 66, 71, 22, 64, 11, 87, 38, 88, 78, 59, 14, 49, 96, 31, 53, 61, 58, 24, 35, 50, 92, 99, 75, 42, 65, 43, 33, 39, 77, 46, 76, 74, 0, 23, 80, 84, 6, 9, 30, 47, 82, 81, 93, 3, 70, 89]"
16,13,"[69, 11, 16, 88, 31, 6, 18, 49, 67, 8, 92, 82, 54, 33, 21, 27, 94, 86, 34, 51, 17, 65, 62, 95, 26, 76, 58, 97, 90, 74, 39, 13, 59, 41, 43, 70, 23, 42, 72, 89, 2, 3, 83, 35, 71, 66, 44, 12, 55, 73, 20, 40, 85, 50, 80, 52, 45, 77, 14, 15, 99, 36, 93, 22, 32, 25, 10, 48, 7, 61, 56, 47, 68, 96, 64, 28, 78, 9, 57, 98]"
17,14,"[90, 87, 8, 82, 31, 92, 20, 42, 59, 14, 94, 75, 19, 62, 93, 53, 41, 97, 79, 58, 48, 16, 1, 45, 15, 81, 34, 29, 10, 2, 22, 96, 39, 36, 99, 63, 86, 70, 11, 68, 55, 74, 51, 17, 73, 33, 18, 9, 60, 25, 26, 35, 24, 32, 83, 80, 85, 30, 66, 7, 88, 38, 3, 43, 46, 67, 54, 72, 40, 69, 56, 61, 57, 44, 84, 28, 98, 5, 27, 71]"
18,15,"[34, 25, 61, 84, 8, 86, 24, 5, 74, 81, 62, 11, 94, 48, 3, 50, 7, 90, 97, 29, 15, 67, 82, 45, 71, 10, 21, 37, 41, 4, 2, 64, 12, 83, 32, 16, 92, 78, 87, 79, 31, 57, 75, 40, 6, 52, 9, 91, 85, 66, 27, 13, 55, 72, 35, 60, 56, 20, 51, 39, 93, 65, 69, 14, 22, 17, 59, 44, 88, 77, 18, 23, 46, 0, 54, 96, 30, 80, 58, 53]"
19,16,"[26, 0, 7, 70, 25, 56, 47, 24, 21, 14, 4, 5, 80, 76, 51, 40, 27, 36, 32, 88, 86, 58, 83, 46, 49, 20, 11, 10, 41, 33, 62, 98, 87, 16, 72, 13, 79, 81, 96, 3, 2, 60, 42, 15, 34, 50, 94, 74, 19, 59, 61, 23, 53, 95, 99, 77, 39, 78, 31, 89, 97, 45, 75, 85, 54, 8, 18, 66, 17, 91, 90, 1, 65, 9, 71, 57, 35, 43, 69, 92]"
20,17,"[53, 89, 96, 81, 90, 60, 86, 55, 57, 94, 84, 46, 73, 34, 80, 99, 72, 38, 17, 43, 32, 15, 44, 3, 63, 24, 23, 87, 51, 78, 29, 91, 52, 65, 45, 40, 6, 49, 50, 26, 28, 31, 82, 5, 42, 10, 67, 64, 39, 21, 98, 56, 27, 18, 69, 59, 14, 47, 30, 37, 93, 77, 66, 19, 8, 83, 74, 12, 4, 13, 48, 58, 97, 62, 33, 71, 70, 76, 95, 22]"
21,18,"[50, 97, 36, 17, 11, 55, 56, 78, 68, 3, 0, 44, 71, 38, 82, 96, 77, 92, 37, 72, 34, 88, 67, 49, 21, 98, 42, 27, 22, 26, 57, 95, 33, 8, 5, 53, 99, 28, 6, 31, 76, 86, 1, 40, 51, 80, 39, 13, 9, 90, 32, 81, 7, 69, 30, 64, 94, 23, 29, 70, 47, 20, 60, 79, 89, 52, 24, 74, 18, 16, 62, 84, 63, 15, 25, 54, 61, 48, 35, 85]"
22,19,"[23, 62, 13, 53, 85, 86, 92, 59, 78, 61, 39, 44, 97, 66, 83, 0, 84, 68, 10, 37, 38, 31, 94, 32, 27, 33, 18, 58, 70, 40, 49, 57, 67, 17, 20, 25, 55, 79, 74, 35, 22, 3, 93, 95, 16, 89, 51, 50, 1, 12, 43, 96, 14, 26, 19, 9, 90, 36, 71, 4, 87, 63, 34, 98, 65, 64, 11, 60, 76, 69, 15, 54, 72, 45, 47, 80, 41, 28, 52, 75]"
23,20,"[55, 26, 82, 62, 69, 38, 16, 3, 1, 15, 10, 75, 46, 94, 98, 41, 18, 90, 7, 43, 59, 25, 87, 76, 61, 42, 17, 57, 9, 45, 81, 44, 35, 29, 32, 52, 92, 37, 27, 77, 73, 50, 12, 36, 21, 78, 23, 80, 49, 4, 11, 67, 64, 72, 13, 19, 22, 6, 60, 71, 30, 96, 48, 34, 68, 86, 99, 79, 24, 31, 8, 95, 88, 0, 56, 39, 70, 54, 20, 85]"
24,21,"[84, 7, 62, 56, 72, 83, 11, 74, 63, 52, 93, 57, 95, 79, 43, 1, 96, 10, 86, 66, 45, 48, 50, 77, 16, 2, 23, 51, 3, 33, 22, 73, 32, 18, 90, 54, 0, 21, 6, 5, 64, 53, 65, 40, 94, 92, 13, 46, 55, 80, 49, 47, 27, 24, 17, 87, 70, 29, 15, 42, 99, 91, 30, 4, 89, 88, 12, 82, 36, 78, 61, 81, 25, 76, 59, 69, 28, 75, 26, 44]"
25,22,"[10, 54, 33, 15, 58, 68, 46, 29, 75, 34, 21, 63, 3, 81, 61, 26, 77, 97, 1, 51, 66, 62, 91, 82, 56, 30, 38, 76, 67, 64, 12, 87, 47, 7, 86, 40, 98, 88, 36, 83, 72, 79, 14, 96, 2, 57, 60, 45, 94, 35, 4, 39, 59, 6, 42, 69, 25, 80, 95, 41, 32, 16, 92, 13, 85, 55, 78, 90, 31, 19, 49, 5, 28, 43, 84, 27, 93, 37, 22, 18]"
26,23,"[83, 19, 73, 52, 0, 14, 27, 70, 32, 61, 66, 37, 17, 99, 34, 98, 55, 84, 86, 77, 22, 13, 9, 59, 40, 54, 82, 72, 88, 20, 42, 85, 12, 74, 24, 18, 57, 89, 16, 28, 31, 56, 45, 51, 49, 48, 79, 7, 94, 29, 46, 25, 62, 47, 71, 3, 50, 6, 93, 75, 10, 63, 44, 65, 39, 67, 8, 60, 35, 64, 92, 78, 53, 1, 58, 5, 81, 91, 15, 23]"
27,24,"[36, 50, 2, 16, 96, 32, 74, 38, 84, 34, 86, 73, 58, 1, 18, 61, 3, 92, 89, 83, 7, 31, 8, 82, 57, 49, 98, 26, 41, 63, 95, 43, 54, 69, 13, 30, 10, 12, 71, 22, 85, 79, 25, 40, 6, 33, 42, 88, 66, 48, 9, 17, 39, 77, 65, 94, 53, 76, 5, 60, 87, 70, 99, 80, 72, 93, 62, 64, 67, 11, 35, 78, 15, 97, 24, 44, 51, 23, 20, 55]"
28,25,"[65, 18, 71, 78, 66, 52, 15, 44, 21, 34, 62, 81, 42, 79, 46, 92, 12, 88, 37, 82, 17, 63, 58, 41, 93, 11, 1, 6, 91, 33, 32, 86, 89, 77, 39, 59, 72, 94, 43, 83, 67, 8, 26, 64, 47, 31, 80, 30, 24, 74, 25, 70, 75, 13, 14, 27, 16, 68, 85, 53, 7, 60, 36, 0, 95, 84, 48, 10, 90, 73, 22, 2, 61, 5, 97, 55, 29, 45, 20, 28]"
29,26,"[13, 35, 32, 0, 87, 48, 49, 22, 98, 25, 61, 80, 33, 17, 84, 46, 62, 64, 92, 50, 78, 7, 97, 42, 20, 10, 90, 69, 39, 55, 76, 75, 77, 70, 93, 24, 91, 21, 11, 96, 74, 1, 68, 73, 66, 41, 28, 30, 43, 15, 6, 23, 58, 63, 57, 12, 5, 82, 53, 4, 45, 67, 99, 34, 44, 16, 94, 26, 31, 19, 85, 59, 29, 37, 54, 72, 8, 95, 88, 38]"
30,27,"[86, 68, 40, 69, 93, 20, 57, 99, 8, 51, 50, 37, 52, 67, 81, 95, 49, 27, 5, 1, 73, 22, 12, 31, 76, 53, 88, 48, 39, 45, 7, 16, 15, 72, 70, 47, 10, 71, 2, 41, 91, 58, 97, 36, 90, 14, 74, 4, 94, 43, 79, 98, 44, 64, 17, 19, 0, 11, 29, 26, 55, 89, 56, 35, 42, 9, 77, 96, 28, 25, 63, 30, 66, 23, 34, 83, 65, 46, 6, 82]"
31,28,"[98, 71, 47, 81, 82, 75, 95, 94, 19, 66, 51, 97, 91, 24, 85, 83, 50, 3, 21, 73, 34, 64, 37, 12, 23, 70, 89, 87, 31, 43, 86, 7, 30, 80, 42, 45, 59, 0, 48, 55, 14, 76, 60, 44, 79, 46, 20, 33, 53, 57, 13, 22, 39, 63, 1, 68, 69, 28, 10, 96, 92, 26, 78, 61, 72, 49, 16, 41, 65, 52, 2, 67, 74, 77, 40, 56, 6, 35, 32, 5]"
32,29,"[54, 37, 9, 52, 61, 35, 93, 17, 19, 12, 85, 79, 73, 55, 89, 25, 39, 48, 91, 70, 72, 75, 81, 63, 32, 14, 23, 21, 76, 38, 97, 40, 58, 44, 41, 87, 57, 3, 4, 31, 42, 71, 45, 24, 36, 92, 74, 86, 49, 7, 15, 65, 5, 83, 59, 94, 67, 28, 90, 46, 27, 1, 10, 68, 99, 13, 30, 82, 26, 51, 84, 16, 2, 69, 33, 6, 29, 62, 60, 80]"
33,30,"[5, 11, 50, 48, 22, 20, 42, 84, 49, 15, 1, 32, 78, 14, 75, 86, 70, 46, 9, 44, 73, 98, 68, 99, 87, 57, 69, 47, 13, 79, 8, 0, 12, 60, 23, 29, 38, 56, 10, 64, 43, 35, 39, 53, 59, 37, 21, 36, 96, 25, 58, 54, 18, 26, 95, 66, 31, 62, 72, 80, 90, 19, 2, 33, 94, 30, 81, 91, 71, 92, 89, 6, 16, 17, 27, 83, 24, 76, 41, 67]"
34,31,"[31, 2, 38, 79, 86, 81, 1, 11, 43, 13, 33, 5, 8, 83, 70, 28, 46, 47, 84, 17, 37, 24, 61, 85, 35, 12, 9, 14, 68, 87, 82, 40, 16, 34, 55, 4, 97, 48, 69, 26, 64, 45, 29, 59, 18, 57, 92, 15, 76, 66, 62, 36, 94, 23, 60, 27, 67, 98, 74, 41, 20, 75, 73, 10, 7, 88, 95, 52, 71, 53, 0, 80, 39, 90, 89, 49, 77, 25, 91, 30]"
35,32,"[3, 75, 89, 25, 37, 91, 62, 58, 19, 57, 35, 85, 88, 21, 74, 81, 55, 5, 82, 90, 78, 79, 18, 13, 86, 47, 95, 34, 36, 9, 29, 6, 96, 31, 80, 66, 93, 28, 53, 10, 8, 39, 38, 51, 87, 52, 24, 7, 98, 64, 26, 60, 56, 77, 94, 45, 68, 33, 84, 30, 11, 92, 17, 44, 15, 4, 61, 46, 63, 73, 76, 43, 16, 40, 48, 70, 72, 59, 2, 69]"
36,33,"[99, 26, 71, 13, 27, 77, 32, 39, 95, 58, 92, 42, 80, 79, 52, 37, 2, 72, 94, 10, 18, 11, 46, 38, 24, 5, 64, 9, 28, 90, 30, 60, 4, 81, 75, 17, 66, 97, 12, 22, 19, 89, 43, 0, 8, 65, 85, 55, 93, 88, 86, 70, 34, 41, 36, 48, 67, 76, 56, 74, 23, 1, 82, 59, 45, 57, 21, 35, 78, 16, 73, 63, 20, 91, 25, 51, 7, 49, 44, 87]"
37,34,"[66, 33, 84, 26, 11, 29, 98, 97, 65, 54, 35, 31, 4, 62, 6, 0, 19, 47, 37, 82, 10, 28, 42, 9, 88, 25, 99, 40, 43, 64, 70, 23, 92, 96, 5, 36, 45, 95, 48, 15, 79, 20, 13, 80, 7, 53, 34, 1, 46, 91, 68, 32, 67, 78, 94, 49, 14, 38, 22, 81, 69, 39, 16, 30, 56, 41, 50, 73, 3, 27, 63, 83, 87, 8, 17, 89, 21, 72, 61, 60]"
38,35,"[35, 64, 97, 59, 72, 57, 41, 92, 54, 39, 10, 46, 12, 84, 13, 17, 8, 19, 18, 55, 14, 1, 28, 25, 85, 62, 61, 96, 31, 66, 79, 34, 69, 27, 44, 51, 83, 75, 47, 5, 90, 15, 68, 23, 3, 9, 82, 71, 74, 94, 36, 77, 88, 93, 40, 89, 32, 98, 65, 50, 53, 4, 76, 58, 20, 86, 81, 21, 60, 63, 70, 37, 7, 2, 87, 16, 42, 33, 11, 73]"
39,36,"[82, 40, 12, 56, 99, 96, 32, 5, 31, 21, 91, 59, 36, 3, 13, 29, 2, 7, 78, 8, 77, 84, 88, 28, 27, 35, 85, 15, 70, 48, 95, 38, 9, 11, 10, 87, 45, 71, 62, 18, 30, 44, 92, 34, 98, 66, 97, 0, 47, 79, 17, 83, 16, 54, 80, 58, 52, 25, 60, 33, 24, 22, 93, 53, 67, 94, 73, 75, 20, 89, 1, 61, 39, 49, 74, 46, 42, 14, 50, 68]"
40,37,"[37, 22, 69, 84, 20, 91, 97, 6, 45, 89, 66, 8, 5, 46, 80, 4, 50, 42, 18, 79, 36, 99, 64, 71, 40, 75, 3, 68, 24, 52, 21, 9, 34, 2, 92, 1, 0, 82, 10, 32, 62, 77, 86, 17, 39, 95, 54, 29, 90, 16, 94, 87, 61, 78, 59, 23, 67, 81, 49, 13, 27, 65, 55, 85, 53, 72, 31, 73, 47, 41, 98, 30, 19, 12, 83, 76, 43, 15, 48, 33]"
41,38,"[20, 62, 42, 35, 24, 86, 18, 45, 3, 56, 52, 79, 81, 0, 85, 16, 11, 1, 94, 97, 4, 63, 44, 21, 83, 74, 8, 39, 2, 43, 47, 33, 82, 15, 17, 87, 95, 30, 80, 57, 9, 61, 71, 7, 66, 36, 13, 99, 96, 12, 19, 68, 84, 34, 53, 67, 26, 22, 29, 89, 91, 10, 27, 46, 70, 14, 72, 88, 60, 23, 65, 51, 40, 5, 90, 25, 78, 38, 50, 92]"
42,39,"[27, 35, 50, 33, 76, 32, 82, 66, 91, 79, 61, 5, 21, 98, 90, 67, 89, 47, 11, 68, 65, 15, 97, 56, 88, 75, 70, 57, 17, 94, 14, 77, 39, 9, 19, 86, 26, 2, 6, 13, 24, 95, 7, 25, 59, 54, 63, 20, 49, 1, 36, 48, 8, 53, 16, 69, 71, 55, 18, 0, 52, 85, 81, 84, 74, 44, 64, 99, 58, 37, 29, 60, 78, 45, 23, 80, 42, 92, 22, 93]"
43,40,"[98, 32, 89, 24, 36, 56, 78, 75, 40, 66, 45, 43, 72, 47, 57, 91, 44, 48, 49, 12, 8, 20, 97, 70, 33, 60, 81, 69, 82, 2, 22, 71, 13, 67, 29, 54, 63, 62, 21, 18, 34, 0, 52, 65, 96, 77, 28, 11, 95, 73, 61, 41, 4, 37, 39, 5, 14, 99, 80, 6, 92, 23, 15, 79, 46, 86, 42, 17, 83, 25, 76, 84, 1, 30, 87, 3, 74, 68, 51, 31]"
44,41,"[87, 47, 68, 1, 79, 25, 9, 48, 65, 42, 33, 11, 54, 7, 35, 43, 78, 44, 26, 10, 93, 32, 13, 88, 19, 66, 96, 29, 64, 97, 30, 4, 92, 81, 62, 95, 49, 76, 71, 8, 63, 58, 53, 41, 24, 5, 46, 91, 14, 45, 75, 27, 20, 36, 60, 94, 56, 99, 6, 12, 0, 77, 15, 90, 3, 80, 69, 18, 55, 31, 2, 67, 22, 16, 40, 84, 59, 34, 57, 86]"
45,42,"[71, 83, 81, 31, 56, 95, 61, 14, 70, 64, 12, 51, 54, 4, 52, 75, 33, 45, 29, 15, 6, 87, 43, 30, 13, 67, 3, 11, 38, 86, 16, 37, 36, 47, 65, 99, 58, 59, 9, 1, 85, 62, 32, 89, 42, 73, 66, 20, 77, 21, 27, 72, 7, 76, 2, 22, 24, 50, 40, 18, 74, 82, 57, 90, 0, 10, 39, 5, 49, 78, 55, 92, 34, 94, 84, 69, 35, 91, 8, 63]"
46,43,"[91, 28, 39, 93, 23, 64, 76, 73, 12, 20, 38, 72, 8, 81, 34, 69, 56, 86, 63, 37, 32, 24, 75, 0, 18, 4, 49, 45, 53, 17, 90, 25, 51, 6, 14, 26, 88, 22, 83, 98, 21, 9, 1, 87, 31, 15, 99, 16, 7, 3, 30, 36, 62, 54, 40, 43, 48, 95, 60, 29, 58, 77, 85, 5, 84, 82, 89, 35, 19, 50, 94, 46, 33, 2, 10, 27, 44, 65, 55, 71]"
47,44,"[78, 83, 16, 40, 35, 1, 58, 85, 56, 8, 44, 0, 47, 70, 18, 89, 6, 79, 13, 12, 54, 41, 94, 31, 60, 74, 34, 63, 28, 21, 77, 92, 76, 97, 81, 68, 38, 71, 30, 45, 95, 29, 96, 59, 3, 87, 26, 27, 99, 17, 43, 57, 39, 88, 82, 33, 80, 86, 84, 65, 69, 36, 5, 32, 72, 22, 46, 24, 55, 37, 64, 23, 7, 10, 42, 53, 19, 52, 15, 2]"
48,45,"[56, 64, 94, 11, 73, 44, 52, 72, 26, 18, 90, 41, 43, 62, 13, 17, 37, 6, 96, 47, 61, 86, 34, 87, 8, 28, 15, 69, 22, 75, 88, 24, 98, 66, 42, 68, 60, 3, 53, 33, 67, 1, 12, 7, 63, 59, 21, 80, 83, 99, 0, 78, 40, 30, 50, 2, 89, 38, 31, 23, 16, 45, 10, 97, 81, 57, 65, 55, 70, 48, 9, 85, 92, 39, 27, 35, 51, 4, 76, 49]"
49,46,"[59, 27, 77, 6, 79, 36, 55, 64, 74, 91, 66, 0, 15, 82, 40, 28, 61, 9, 68, 49, 47, 88, 32, 69, 14, 11, 48, 22, 72, 92, 84, 3, 41, 10, 35, 4, 94, 23, 25, 38, 37, 93, 86, 5, 53, 44, 63, 57, 29, 60, 98, 13, 96, 39, 20, 58, 16, 21, 71, 50, 85, 17, 56, 34, 90, 95, 2, 7, 99, 8, 70, 81, 12, 31, 1, 43, 51, 89, 42, 78]"
50,47,"[52, 70, 13, 18, 3, 73, 71, 99, 36, 47, 14, 16, 4, 9, 25, 67, 21, 97, 8, 2, 58, 63, 0, 30, 59, 82, 22, 37, 15, 89, 39, 94, 6, 60, 5, 74, 33, 72, 50, 38, 12, 28, 23, 17, 90, 96, 40, 79, 32, 20, 83, 48, 57, 27, 91, 35, 92, 29, 49, 69, 51, 45, 77, 41, 24, 53, 98, 54, 85, 11, 95, 42, 7, 78, 19, 10, 68, 62, 93, 80]"
51,48,"[0, 63, 22, 94, 81, 29, 13, 58, 37, 33, 42, 12, 68, 4, 41, 7, 56, 92, 8, 59, 44, 53, 99, 40, 51, 43, 62, 5, 74, 38, 9, 72, 78, 14, 32, 69, 39, 28, 83, 24, 93, 76, 49, 1, 67, 77, 88, 54, 55, 35, 82, 75, 31, 65, 19, 50, 57, 73, 26, 18, 20, 71, 2, 52, 25, 21, 6, 46, 66, 87, 17, 89, 60, 80, 61, 95, 15, 64, 16, 23]"
52,49,"[35, 60, 53, 87, 0, 78, 32, 96, 36, 26, 18, 40, 20, 42, 49, 57, 24, 28, 43, 81, 55, 41, 64, 65, 66, 10, 62, 73, 51, 59, 88, 70, 13, 5, 30, 9, 11, 27, 12, 38, 44, 58, 95, 7, 47, 33, 17, 2, 86, 52, 48, 8, 50, 37, 61, 91, 22, 19, 90, 31, 63, 21, 45, 85, 77, 98, 80, 82, 15, 3, 94, 46, 71, 4, 93, 97, 67, 14, 79, 83]"
53,50,"[91, 11, 82, 77, 98, 53, 54, 61, 40, 75, 26, 94, 35, 38, 88, 72, 56, 8, 80, 17, 31, 85, 48, 4, 57, 21, 23, 59, 95, 51, 76, 20, 89, 78, 25, 70, 97, 36, 99, 60, 22, 71, 74, 2, 12, 87, 30, 62, 15, 45, 41, 81, 0, 27, 6, 7, 24, 32, 55, 49, 67, 42, 9, 29, 50, 86, 33, 16, 46, 93, 79, 19, 47, 28, 37, 44, 96, 43, 39, 58]"
54,51,"[48, 4, 92, 50, 31, 70, 42, 69, 80, 87, 25, 67, 68, 51, 75, 32, 18, 74, 76, 61, 5, 11, 9, 3, 46, 96, 56, 30, 91, 10, 54, 86, 98, 59, 37, 2, 33, 65, 71, 58, 49, 0, 36, 29, 8, 79, 90, 62, 99, 40, 88, 72, 20, 78, 23, 95, 83, 63, 6, 84, 43, 12, 17, 60, 26, 24, 15, 47, 28, 35, 34, 53, 94, 93, 19, 44, 21, 14, 22, 39]"
55,52,"[55, 97, 11, 98, 44, 90, 54, 53, 65, 76, 86, 92, 37, 2, 83, 59, 62, 89, 69, 93, 6, 70, 68, 99, 71, 42, 48, 75, 58, 8, 61, 72, 24, 34, 10, 4, 95, 25, 57, 36, 17, 3, 46, 91, 9, 41, 43, 50, 60, 29, 67, 80, 74, 18, 87, 32, 78, 14, 30, 51, 0, 31, 22, 1, 16, 77, 33, 88, 20, 79, 81, 19, 5, 40, 73, 15, 84, 85, 63, 49]"
56,53,"[3, 21, 59, 18, 82, 2, 91, 17, 46, 54, 57, 19, 34, 16, 98, 31, 5, 25, 28, 26, 75, 86, 23, 30, 12, 33, 96, 64, 88, 48, 83, 70, 52, 63, 65, 22, 60, 13, 10, 85, 20, 43, 87, 50, 1, 9, 79, 44, 51, 74, 67, 40, 55, 36, 78, 39, 27, 68, 38, 56, 0, 61, 80, 93, 7, 6, 37, 29, 41, 89, 99, 8, 97, 4, 66, 90, 76, 24, 49, 84]"
57,54,"[99, 40, 68, 84, 12, 5, 24, 23, 22, 6, 75, 64, 60, 94, 31, 54, 69, 85, 14, 90, 78, 10, 45, 86, 15, 47, 66, 93, 1, 77, 52, 2, 27, 25, 11, 4, 56, 76, 37, 3, 35, 18, 65, 96, 41, 19, 38, 61, 36, 98, 29, 62, 13, 72, 82, 95, 71, 9, 16, 88, 49, 21, 48, 87, 74, 8, 80, 33, 0, 63, 55, 53, 59, 28, 58, 73, 17, 51, 50, 67]"
58,55,"[41, 90, 76, 6, 7, 30, 89, 35, 15, 14, 4, 34, 54, 94, 61, 65, 70, 74, 19, 73, 29, 37, 57, 64, 1, 10, 39, 58, 88, 77, 69, 68, 42, 32, 2, 52, 59, 40, 72, 84, 24, 44, 22, 99, 49, 26, 5, 75, 93, 91, 92, 62, 45, 82, 81, 48, 83, 27, 87, 79, 60, 56, 21, 63, 51, 8, 66, 85, 36, 12, 16, 18, 9, 23, 80, 38, 67, 28, 96, 71]"
