2,global_rounds,id_list
60,57,"[64, 46, 96, 25, 41, 80, 31, 45, 36, 59]"
61,58,"[34, 51, 67, 10, 24, 6, 46, 42, 20, 88]"
62,59,"[71, 89, 1, 93, 96, 63, 84, 91, 70, 72]"
63,60,"[78, 25, 41, 92, 49, 64, 91, 83, 44, 86]"
64,61,"[18, 31, 22, 75, 57, 1, 37, 50, 45, 85]"
65,62,"[66, 58, 0, 70, 56, 84, 89, 10, 8, 95]"
66,63,"[66, 56, 60, 93, 62, 70, 44, 9, 49, 69]"
67,64,"[15, 32, 53, 79, 88, 28, 33, 74, 21, 55]"
68,65,"[38, 27, 96, 93, 23, 43, 1, 41, 40, 33]"
69,66,"[96, 82, 16, 27, 36, 68, 9, 72, 37, 20]"
70,67,"[35, 91, 10, 80, 90, 74, 12, 69, 53, 99]"
71,68,"[21, 3, 25, 61, 20, 24, 51, 32, 38, 9]"
72,69,"[67, 52, 97, 26, 58, 78, 54, 38, 22, 27]"
73,70,"[65, 1, 0, 17, 31, 62, 83, 30, 98, 61]"
74,71,"[81, 11, 71, 40, 60, 2, 14, 76, 87, 90]"
75,72,"[5, 15, 54, 36, 74, 31, 56, 67, 80, 79]"
76,73,"[89, 22, 42, 63, 7, 84, 14, 67, 9, 38]"
77,74,"[82, 8, 34, 6, 69, 39, 57, 24, 41, 86]"
78,75,"[6, 75, 48, 71, 36, 19, 18, 66, 93, 64]"
79,76,"[43, 57, 3, 14, 18, 2, 35, 55, 94, 40]"
80,77,"[40, 57, 25, 37, 65, 36, 74, 62, 77, 56]"
81,78,"[43, 92, 62, 77, 97, 44, 5, 1, 13, 18]"
82,79,"[94, 38, 89, 85, 75, 86, 55, 20, 51, 99]"
83,80,"[0, 4, 79, 86, 69, 88, 55, 3, 52, 63]"
84,81,"[10, 99, 69, 40, 44, 42, 7, 62, 41, 28]"
85,82,"[90, 85, 77, 76, 67, 3, 92, 88, 46, 94]"
86,83,"[42, 58, 71, 91, 53, 95, 1, 86, 37, 67]"
87,84,"[65, 18, 32, 42, 56, 9, 33, 66, 43, 94]"
88,85,"[97, 93, 29, 91, 45, 44, 76, 99, 89, 5]"
89,86,"[45, 65, 4, 96, 67, 85, 6, 13, 66, 12]"
90,87,"[64, 37, 75, 62, 31, 71, 77, 4, 35, 15]"
91,88,"[59, 70, 20, 75, 88, 82, 27, 91, 16, 89]"
92,89,"[72, 12, 6, 73, 9, 57, 87, 32, 96, 0]"
93,90,"[67, 59, 19, 33, 66, 51, 99, 87, 7, 3]"
94,91,"[90, 82, 92, 22, 54, 39, 50, 8, 26, 13]"
95,92,"[59, 13, 47, 28, 44, 34, 69, 90, 70, 35]"
96,93,"[5, 98, 47, 78, 3, 13, 59, 87, 76, 32]"
97,94,"[17, 75, 70, 12, 29, 40, 22, 76, 87, 18]"
98,95,"[17, 77, 5, 95, 20, 38, 26, 47, 70, 66]"
99,96,"[54, 1, 62, 85, 51, 42, 91, 16, 39, 84]"
100,97,"[99, 78, 61, 64, 9, 54, 74, 31, 36, 45]"
101,98,"[68, 51, 36, 57, 60, 29, 3, 16, 90, 38]"
102,99,"[7, 99, 62, 86, 59, 40, 29, 18, 97, 19]"
103,100,"[1, 42, 84, 16, 75, 86, 0, 67, 11, 43]"
