1,global_rounds,id_list
23,22,"[1, 68, 4, 70, 59, 79, 20, 86, 91, 30]"
24,23,"[67, 73, 12, 15, 16, 49, 81, 48, 20, 55]"
25,24,"[1, 38, 71, 72, 9, 47, 18, 84, 60, 31]"
26,25,"[38, 72, 73, 44, 77, 12, 19, 23, 28, 30]"
27,26,"[97, 34, 11, 77, 79, 51, 84, 53, 85, 29]"
28,27,"[2, 69, 88, 78, 49, 20, 87, 55, 24, 59]"
29,28,"[1, 66, 40, 11, 78, 16, 52, 23, 89, 58]"
30,29,"[66, 37, 72, 74, 60, 79, 80, 83, 86, 92]"
31,30,"[1, 70, 42, 75, 81, 18, 52, 56, 27, 92]"
32,31,"[0, 97, 33, 68, 36, 37, 9, 44, 47, 79]"
33,32,"[97, 66, 99, 33, 5, 76, 45, 46, 88, 28]"
34,33,"[33, 68, 4, 40, 16, 22, 55, 56, 25, 62]"
35,34,"[0, 2, 67, 45, 48, 82, 54, 24, 26, 94]"
36,35,"[99, 69, 38, 9, 11, 49, 54, 23, 92, 62]"
37,36,"[64, 39, 40, 41, 16, 82, 55, 25, 28, 62]"
38,37,"[64, 65, 4, 73, 9, 42, 85, 25, 27, 94]"
39,38,"[96, 38, 41, 10, 77, 45, 49, 82, 53, 29]"
40,39,"[96, 4, 37, 70, 76, 49, 17, 52, 28, 29]"
41,40,"[0, 5, 72, 88, 21, 86, 23, 22, 90, 59]"
42,41,"[33, 98, 36, 6, 73, 41, 12, 21, 54, 25]"
43,42,"[32, 66, 68, 90, 69, 86, 23, 25, 58, 92]"
44,43,"[65, 8, 41, 74, 43, 72, 28, 79, 53, 92]"
45,44,"[72, 42, 48, 19, 84, 53, 23, 55, 22, 25]"
46,45,"[0, 33, 2, 34, 7, 44, 51, 88, 25, 26]"
47,46,"[96, 2, 44, 80, 49, 50, 87, 23, 58, 92]"
48,47,"[32, 3, 37, 10, 42, 12, 19, 86, 56, 91]"
49,48,"[1, 6, 80, 50, 51, 23, 24, 58, 91, 29]"
50,49,"[68, 73, 18, 61, 82, 21, 56, 25, 63, 95]"
51,50,"[97, 72, 73, 76, 14, 52, 54, 87, 59, 30]"
52,51,"[4, 69, 5, 71, 50, 20, 23, 24, 31, 95]"
53,52,"[99, 67, 69, 10, 28, 83, 54, 88, 92, 31]"
54,53,"[99, 5, 71, 8, 41, 18, 84, 53, 88, 60]"
55,54,"[67, 68, 39, 71, 10, 76, 51, 86, 28, 29]"
56,55,"[66, 7, 11, 79, 16, 49, 50, 88, 89, 61]"
57,56,"[64, 68, 8, 41, 40, 13, 79, 61, 94, 95]"
58,57,"[2, 10, 50, 61, 82, 85, 24, 26, 88, 93]"
59,58,"[65, 67, 4, 17, 83, 52, 19, 90, 27, 93]"
60,59,"[35, 15, 23, 87, 55, 56, 86, 26, 93, 95]"
61,60,"[67, 39, 41, 43, 78, 79, 20, 52, 87, 24]"
62,61,"[70, 7, 71, 42, 15, 86, 22, 56, 26, 30]"
63,62,"[98, 67, 36, 49, 51, 19, 22, 88, 28, 61]"
64,63,"[96, 75, 77, 78, 47, 60, 81, 21, 26, 28]"
65,64,"[65, 67, 8, 10, 75, 44, 13, 86, 62, 31]"
66,65,"[71, 8, 73, 77, 82, 54, 23, 58, 62, 31]"
67,66,"[64, 67, 42, 43, 77, 79, 19, 58, 59, 93]"
68,67,"[98, 68, 4, 70, 79, 18, 21, 54, 25, 62]"
69,68,"[64, 0, 70, 7, 44, 13, 45, 57, 58, 31]"
70,69,"[69, 71, 73, 46, 85, 86, 23, 56, 57, 61]"
71,70,"[1, 35, 36, 72, 74, 42, 17, 55, 25, 59]"
72,71,"[3, 67, 11, 45, 47, 79, 84, 26, 91, 93]"
73,72,"[32, 5, 46, 15, 81, 83, 52, 22, 57, 63]"
74,73,"[66, 67, 36, 14, 15, 16, 79, 51, 23, 58]"
75,74,"[32, 2, 3, 67, 72, 75, 47, 17, 54, 30]"
76,75,"[0, 65, 8, 73, 53, 56, 89, 29, 24, 63]"
77,76,"[66, 71, 75, 14, 81, 19, 87, 88, 61, 31]"
78,77,"[97, 67, 76, 47, 48, 19, 52, 88, 26, 62]"
79,78,"[66, 67, 69, 42, 45, 18, 19, 86, 22, 94]"
80,79,"[32, 65, 67, 37, 71, 11, 47, 80, 48, 89]"
81,80,"[96, 3, 68, 67, 76, 13, 12, 80, 57, 58]"
82,81,"[90, 38, 7, 43, 44, 13, 18, 83, 55, 58]"
83,82,"[73, 9, 42, 48, 17, 18, 52, 89, 29, 31]"
84,83,"[3, 68, 8, 9, 49, 52, 85, 54, 23, 59]"
85,84,"[0, 98, 3, 35, 37, 9, 75, 12, 82, 91]"
86,85,"[71, 76, 79, 50, 83, 19, 53, 23, 88, 60]"
87,86,"[96, 67, 68, 70, 10, 74, 76, 79, 29, 62]"
88,87,"[65, 66, 34, 7, 40, 82, 83, 84, 52, 25]"
89,88,"[4, 6, 8, 10, 17, 23, 88, 58, 91, 61]"
90,89,"[4, 73, 41, 9, 44, 48, 54, 91, 92, 29]"
91,90,"[64, 32, 65, 4, 44, 45, 87, 90, 59, 93]"
92,91,"[0, 66, 99, 67, 70, 72, 9, 42, 24, 94]"
93,92,"[97, 67, 37, 10, 14, 19, 52, 21, 93, 63]"
94,93,"[36, 7, 71, 11, 49, 84, 53, 85, 22, 91]"
95,94,"[8, 40, 42, 44, 56, 25, 26, 93, 94, 31]"
96,95,"[65, 33, 5, 39, 75, 44, 49, 23, 28, 95]"
97,96,"[65, 2, 98, 68, 38, 8, 9, 52, 25, 95]"
98,97,"[99, 9, 76, 45, 80, 18, 89, 90, 57, 63]"
99,98,"[68, 39, 72, 73, 80, 48, 51, 56, 26, 28]"
100,99,"[32, 96, 0, 72, 75, 46, 49, 50, 58, 28]"
101,100,"[68, 72, 10, 43, 15, 48, 24, 25, 27, 95]"
102,101,"[96, 69, 5, 74, 82, 19, 20, 24, 90, 62]"
103,102,"[33, 39, 47, 49, 22, 55, 89, 58, 29, 25]"
104,103,"[0, 69, 11, 12, 17, 50, 83, 55, 58, 59]"
105,104,"[1, 2, 99, 39, 48, 84, 53, 22, 87, 94]"
106,105,"[0, 3, 70, 41, 13, 78, 47, 54, 28, 61]"
107,106,"[32, 96, 36, 39, 9, 74, 77, 51, 90, 59]"
108,107,"[3, 5, 6, 9, 42, 76, 15, 52, 86, 31]"
109,108,"[96, 65, 99, 5, 38, 71, 8, 48, 54, 23]"
110,109,"[33, 5, 77, 14, 47, 48, 49, 18, 45, 52]"
111,110,"[0, 2, 98, 66, 69, 37, 18, 29, 90, 93]"
112,111,"[97, 2, 70, 8, 17, 56, 89, 27, 25, 31]"
113,112,"[32, 4, 74, 15, 49, 51, 89, 91, 60, 30]"
114,113,"[68, 41, 76, 12, 82, 53, 55, 27, 29, 62]"
115,114,"[65, 34, 33, 38, 13, 20, 21, 54, 59, 31]"
116,115,"[99, 69, 5, 10, 45, 18, 84, 58, 93, 95]"
117,116,"[64, 65, 34, 68, 70, 76, 14, 22, 24, 26]"
118,117,"[34, 99, 3, 69, 72, 15, 80, 52, 24, 95]"
119,118,"[0, 65, 72, 91, 75, 45, 84, 88, 27, 30]"
120,119,"[1, 98, 3, 26, 90, 72, 73, 52, 25, 58]"
121,120,"[66, 3, 99, 37, 5, 43, 12, 47, 51, 61]"
122,121,"[2, 35, 36, 6, 71, 76, 45, 23, 55, 88]"
123,122,"[36, 69, 70, 10, 16, 82, 51, 93, 61, 31]"
124,123,"[2, 99, 69, 8, 74, 44, 17, 84, 52, 58]"
125,124,"[64, 37, 5, 7, 10, 12, 46, 17, 53, 87]"
126,125,"[0, 35, 69, 8, 9, 75, 89, 31, 30, 95]"
127,126,"[32, 97, 36, 4, 13, 14, 87, 88, 89, 26]"
128,127,"[64, 99, 4, 69, 81, 83, 54, 56, 94, 31]"
129,128,"[33, 68, 39, 9, 15, 21, 56, 94, 27, 30]"
130,129,"[64, 38, 71, 44, 12, 45, 17, 18, 61, 31]"
131,130,"[99, 3, 38, 72, 42, 79, 53, 56, 24, 92]"
132,131,"[1, 38, 39, 74, 14, 78, 48, 20, 87, 95]"
133,132,"[32, 65, 72, 11, 14, 81, 87, 27, 92, 31]"
134,133,"[64, 96, 0, 35, 67, 40, 11, 54, 89, 26]"
135,134,"[65, 68, 73, 43, 78, 15, 16, 20, 23, 24]"
136,135,"[1, 3, 5, 6, 17, 82, 85, 23, 24, 63]"
137,136,"[64, 7, 8, 75, 79, 81, 83, 93, 62, 31]"
138,137,"[97, 4, 75, 77, 16, 20, 52, 24, 90, 61]"
139,138,"[32, 2, 36, 39, 10, 13, 51, 52, 53, 27]"
140,139,"[1, 69, 7, 15, 17, 19, 20, 87, 94, 63]"
141,140,"[65, 99, 68, 72, 10, 43, 86, 56, 91, 62]"
142,141,"[66, 35, 67, 37, 43, 49, 17, 83, 25, 31]"
143,142,"[97, 40, 74, 16, 49, 48, 22, 88, 27, 93]"
144,143,"[32, 36, 72, 79, 19, 84, 52, 21, 55, 60]"
145,144,"[2, 36, 69, 40, 9, 12, 13, 49, 18, 95]"
146,145,"[67, 12, 13, 46, 45, 49, 83, 84, 52, 86]"
147,146,"[65, 97, 67, 4, 69, 8, 73, 40, 77, 89]"
148,147,"[1, 66, 67, 68, 33, 70, 41, 18, 24, 28]"
149,148,"[41, 75, 76, 46, 79, 48, 83, 57, 61, 31]"
150,149,"[1, 36, 5, 74, 16, 20, 26, 28, 29, 62]"
151,150,"[96, 98, 70, 73, 42, 15, 83, 52, 53, 30]"
152,151,"[64, 66, 37, 40, 44, 48, 24, 58, 59, 29]"
153,152,"[1, 3, 68, 42, 15, 52, 55, 93, 94, 31]"
154,153,"[0, 65, 37, 38, 39, 44, 79, 16, 50, 27]"
155,154,"[3, 40, 74, 79, 86, 22, 56, 25, 62, 57]"
156,155,"[96, 36, 11, 44, 45, 49, 18, 51, 84, 29]"
157,156,"[33, 35, 69, 38, 7, 9, 78, 55, 57, 93]"
158,157,"[2, 98, 73, 43, 77, 14, 16, 56, 25, 31]"
159,158,"[0, 97, 3, 68, 43, 44, 21, 54, 26, 28]"
160,159,"[1, 34, 99, 35, 97, 79, 57, 58, 92, 63]"
161,160,"[68, 69, 6, 4, 40, 46, 80, 20, 90, 63]"
162,161,"[32, 97, 39, 40, 73, 77, 79, 19, 20, 31]"
163,162,"[34, 3, 6, 75, 12, 49, 55, 88, 92, 94]"
164,163,"[37, 74, 13, 80, 49, 20, 94, 25, 27, 62]"
165,164,"[33, 41, 10, 78, 80, 48, 86, 87, 24, 91]"
166,165,"[0, 67, 41, 10, 11, 51, 88, 25, 91, 95]"
167,166,"[32, 70, 77, 47, 15, 21, 54, 86, 26, 94]"
168,167,"[32, 97, 34, 35, 71, 47, 49, 50, 89, 59]"
169,168,"[32, 65, 2, 67, 5, 39, 46, 50, 20, 26]"
170,169,"[75, 60, 79, 16, 81, 20, 57, 92, 93, 31]"
171,170,"[96, 1, 66, 10, 75, 79, 54, 87, 89, 60]"
172,171,"[32, 71, 72, 45, 47, 80, 79, 25, 93, 30]"
173,172,"[64, 32, 3, 37, 79, 16, 17, 89, 91, 31]"
174,173,"[34, 40, 44, 80, 23, 53, 55, 57, 27, 94]"
175,174,"[34, 3, 35, 67, 37, 46, 17, 54, 57, 58]"
176,175,"[96, 38, 42, 43, 49, 55, 26, 27, 60, 61]"
177,176,"[97, 35, 69, 38, 78, 48, 84, 21, 86, 56]"
178,177,"[65, 33, 68, 44, 47, 15, 81, 24, 58, 93]"
179,178,"[66, 68, 38, 43, 49, 50, 84, 91, 61, 63]"
180,179,"[2, 70, 42, 75, 76, 77, 82, 56, 26, 28]"
181,180,"[32, 35, 10, 11, 77, 78, 45, 51, 23, 60]"
182,181,"[64, 5, 70, 41, 43, 78, 49, 50, 19, 53]"
183,182,"[96, 66, 36, 6, 42, 54, 23, 87, 27, 95]"
184,183,"[5, 39, 72, 40, 43, 76, 80, 82, 51, 31]"
185,184,"[65, 37, 40, 73, 43, 45, 87, 25, 93, 62]"
186,185,"[96, 98, 6, 43, 80, 82, 20, 24, 25, 30]"
187,186,"[37, 71, 75, 44, 78, 47, 81, 51, 26, 94]"
188,187,"[0, 68, 9, 76, 13, 82, 83, 52, 85, 60]"
189,188,"[32, 0, 67, 71, 41, 9, 14, 15, 48, 81]"
190,189,"[32, 1, 99, 70, 40, 10, 45, 55, 29, 94]"
191,190,"[35, 41, 76, 16, 49, 24, 58, 88, 31, 63]"
192,191,"[98, 67, 68, 39, 73, 12, 45, 60, 52, 28]"
193,192,"[97, 71, 8, 76, 79, 48, 20, 21, 54, 26]"
194,193,"[3, 40, 9, 42, 47, 79, 50, 87, 89, 31]"
195,194,"[32, 2, 75, 44, 18, 51, 20, 19, 24, 25]"
196,195,"[64, 0, 66, 28, 78, 81, 23, 56, 92, 30]"
197,196,"[0, 66, 71, 10, 43, 12, 42, 17, 55, 93]"
198,197,"[70, 39, 72, 41, 74, 11, 76, 75, 40, 22]"
199,198,"[32, 65, 98, 97, 36, 10, 19, 23, 21, 55]"
200,199,"[64, 96, 34, 36, 71, 72, 73, 80, 16, 54]"
201,200,"[0, 1, 4, 5, 70, 79, 54, 30, 27, 62]"
202,201,"[35, 71, 73, 9, 49, 82, 52, 85, 87, 95]"
1,global_rounds,id_list
2,1,"[73, 69, 40, 9, 22, 66, 83, 58, 56, 6]"
3,2,"[66, 40, 45, 16, 21, 55, 56, 24, 58, 59]"
4,3,"[66, 35, 38, 10, 77, 15, 23, 92, 29, 63]"
5,4,"[39, 76, 13, 46, 84, 20, 54, 87, 56, 28]"
6,5,"[2, 7, 8, 27, 40, 50, 89, 26, 91, 63]"
7,6,"[64, 1, 70, 73, 47, 49, 85, 25, 26, 93]"
8,7,"[64, 32, 99, 38, 72, 77, 80, 18, 52, 61]"
9,8,"[98, 38, 41, 14, 84, 53, 90, 31, 95, 63]"
10,9,"[35, 68, 39, 74, 43, 44, 78, 86, 57, 95]"
11,10,"[65, 34, 3, 36, 67, 18, 52, 86, 55, 60]"
12,11,"[96, 97, 59, 75, 77, 48, 81, 19, 58, 27]"
13,12,"[33, 5, 71, 11, 79, 49, 55, 25, 59, 30]"
14,13,"[64, 65, 37, 70, 42, 17, 51, 88, 27, 62]"
15,14,"[0, 67, 4, 70, 72, 12, 79, 82, 29, 94]"
16,15,"[65, 66, 67, 33, 71, 73, 80, 22, 87, 29]"
17,16,"[66, 35, 73, 11, 46, 47, 52, 25, 58, 60]"
18,17,"[35, 36, 6, 73, 11, 12, 75, 46, 60, 62]"
19,18,"[32, 64, 69, 11, 76, 77, 48, 54, 56, 27]"
20,19,"[33, 34, 68, 70, 41, 12, 18, 82, 53, 29]"
21,20,"[64, 65, 72, 41, 16, 56, 59, 28, 29, 30]"
22,21,"[64, 0, 33, 44, 78, 83, 51, 26, 60, 63]"
23,22,"[33, 98, 34, 67, 78, 16, 84, 88, 61, 63]"
24,23,"[65, 39, 72, 76, 77, 44, 47, 88, 57, 60]"
25,24,"[65, 77, 45, 84, 20, 55, 25, 58, 91, 93]"
26,25,"[2, 6, 12, 78, 15, 47, 49, 21, 59, 63]"
27,26,"[66, 45, 49, 51, 53, 87, 23, 58, 91, 63]"
28,27,"[65, 66, 5, 73, 41, 9, 83, 21, 23, 89]"
29,28,"[70, 42, 15, 79, 50, 83, 89, 26, 59, 60]"
30,29,"[64, 70, 10, 77, 14, 15, 18, 20, 21, 23]"
31,30,"[65, 33, 5, 7, 88, 73, 44, 87, 24, 59]"
32,31,"[96, 33, 98, 34, 69, 74, 78, 23, 56, 63]"
33,32,"[64, 33, 67, 38, 39, 73, 10, 21, 54, 58]"
34,33,"[68, 37, 39, 10, 80, 49, 52, 93, 94, 95]"
35,34,"[2, 98, 37, 70, 43, 76, 22, 24, 25, 60]"
36,35,"[66, 70, 73, 76, 49, 86, 23, 25, 29, 95]"
37,36,"[32, 37, 5, 71, 13, 45, 19, 21, 54, 93]"
38,37,"[4, 10, 77, 46, 50, 82, 85, 25, 92, 30]"
39,38,"[98, 6, 74, 79, 81, 18, 51, 20, 53, 19]"
40,39,"[35, 67, 70, 38, 71, 46, 20, 21, 29, 30]"
41,40,"[65, 2, 99, 68, 6, 49, 18, 52, 62, 63]"
42,41,"[70, 72, 73, 74, 14, 79, 84, 23, 93, 62]"
43,42,"[97, 39, 71, 43, 78, 50, 86, 87, 58, 94]"
44,43,"[0, 33, 3, 4, 74, 42, 15, 16, 19, 84]"
45,44,"[69, 39, 42, 75, 78, 18, 52, 22, 93, 95]"
46,45,"[96, 1, 71, 8, 40, 10, 12, 21, 92, 31]"
47,46,"[32, 96, 70, 38, 8, 12, 78, 16, 20, 94]"
48,47,"[66, 98, 5, 38, 75, 13, 18, 22, 88, 57]"
49,48,"[65, 2, 99, 66, 45, 19, 94, 89, 30, 63]"
50,49,"[98, 3, 34, 37, 72, 10, 76, 14, 49, 83]"
51,50,"[0, 67, 4, 40, 81, 22, 86, 25, 92, 57]"
52,51,"[2, 72, 74, 76, 44, 16, 17, 54, 88, 28]"
