1,id,select_time,isRichResource,last_select
20,18,0,False,0
21,19,0,False,0
22,20,0,False,0
23,21,1,False,2
24,22,2,False,3
25,23,0,False,0
26,24,1,False,2
27,25,0,False,0
28,26,1,False,3
29,27,0,False,0
30,28,0,False,0
31,29,1,False,3
32,30,0,False,0
33,31,0,False,0
34,32,0,False,0
35,33,0,False,0
36,34,0,False,0
37,35,0,False,0
38,36,0,False,0
39,37,0,False,0
40,38,0,False,0
41,39,0,False,0
42,40,2,False,2
43,41,0,False,0
44,42,0,False,0
45,43,0,False,0
46,44,0,False,0
47,45,1,False,2
48,46,0,False,0
49,47,0,False,0
50,48,0,False,0
51,49,0,False,0
52,50,0,False,0
53,51,0,False,0
54,52,0,False,0
55,53,0,False,0
56,54,0,False,0
57,55,1,False,2
58,56,2,False,2
59,57,0,False,0
60,58,2,False,2
61,59,1,False,2
62,60,0,False,0
63,61,1,False,3
64,62,0,False,0
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,2,False,2
69,67,1,False,3
70,68,0,False,0
71,69,1,False,1
72,70,1,False,3
73,71,0,False,0
74,72,0,False,0
75,73,1,False,1
76,74,0,False,0
77,75,0,False,0
78,76,0,False,0
79,77,0,False,0
80,78,0,False,0
81,79,1,False,3
82,80,1,False,3
83,81,0,False,0
84,82,0,False,0
85,83,1,False,1
86,84,0,False,0
87,85,0,False,0
88,86,0,False,0
89,87,1,False,3
90,88,0,False,0
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,0,False,0
95,93,0,False,0
96,94,0,False,0
97,95,0,False,0
98,96,0,False,0
99,97,0,False,0
100,98,0,False,0
101,99,0,False,0
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,0,False,0
4,2,0,False,0
5,3,0,False,0
6,4,0,False,0
7,5,0,False,0
8,6,1,False,1
9,7,0,False,0
10,8,0,False,0
11,9,1,False,1
12,10,1,False,3
13,11,0,False,0
14,12,0,False,0
15,13,0,False,0
16,14,0,False,0
17,15,0,False,0
18,16,1,False,2
19,17,0,False,0
20,18,0,False,0
21,19,0,False,0
22,20,0,False,0
23,21,1,False,2
24,22,2,False,3
25,23,0,False,0
26,24,1,False,2
27,25,0,False,0
28,26,1,False,3
29,27,0,False,0
30,28,0,False,0
31,29,1,False,3
32,30,0,False,0
33,31,0,False,0
34,32,0,False,0
35,33,0,False,0
36,34,0,False,0
37,35,0,False,0
38,36,0,False,0
39,37,0,False,0
40,38,0,False,0
41,39,0,False,0
42,40,2,False,2
43,41,0,False,0
44,42,0,False,0
45,43,0,False,0
46,44,0,False,0
47,45,1,False,2
48,46,0,False,0
49,47,0,False,0
50,48,0,False,0
51,49,0,False,0
52,50,0,False,0
53,51,0,False,0
54,52,0,False,0
55,53,0,False,0
56,54,0,False,0
57,55,1,False,2
58,56,2,False,2
59,57,0,False,0
60,58,2,False,2
61,59,1,False,2
62,60,0,False,0
63,61,1,False,3
64,62,0,False,0
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,2,False,2
69,67,1,False,3
70,68,0,False,0
71,69,1,False,1
72,70,1,False,3
73,71,0,False,0
74,72,0,False,0
75,73,1,False,1
76,74,0,False,0
77,75,0,False,0
78,76,0,False,0
79,77,0,False,0
80,78,0,False,0
81,79,1,False,3
82,80,1,False,3
83,81,0,False,0
84,82,0,False,0
85,83,1,False,1
86,84,0,False,0
87,85,0,False,0
88,86,0,False,0
89,87,1,False,3
90,88,0,False,0
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,0,False,0
95,93,0,False,0
96,94,0,False,0
97,95,0,False,0
98,96,0,False,0
99,97,0,False,0
100,98,0,False,0
101,99,0,False,0
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,0,False,0
4,2,0,False,0
5,3,0,False,0
6,4,0,False,0
7,5,0,False,0
8,6,1,False,1
9,7,0,False,0
10,8,0,False,0
11,9,1,False,1
12,10,1,False,3
13,11,0,False,0
14,12,0,False,0
15,13,0,False,0
16,14,0,False,0
17,15,0,False,0
18,16,1,False,2
19,17,0,False,0
20,18,0,False,0
21,19,0,False,0
22,20,0,False,0
23,21,1,False,2
24,22,2,False,3
25,23,0,False,0
26,24,1,False,2
27,25,0,False,0
28,26,1,False,3
29,27,0,False,0
30,28,0,False,0
31,29,2,False,4
32,30,0,False,0
33,31,0,False,0
34,32,0,False,0
35,33,0,False,0
36,34,0,False,0
37,35,0,False,0
38,36,0,False,0
39,37,0,False,0
40,38,0,False,0
41,39,0,False,0
42,40,2,False,2
43,41,0,False,0
44,42,0,False,0
45,43,0,False,0
46,44,0,False,0
47,45,1,False,2
48,46,1,False,4
49,47,0,False,0
50,48,1,False,4
51,49,0,False,0
52,50,1,False,4
53,51,0,False,0
54,52,0,False,0
55,53,0,False,0
56,54,0,False,0
57,55,1,False,2
58,56,3,False,4
59,57,0,False,0
60,58,2,False,2
61,59,1,False,2
62,60,0,False,0
63,61,1,False,3
64,62,0,False,0
65,63,1,False,4
66,64,0,False,0
67,65,0,False,0
68,66,3,False,4
69,67,1,False,3
70,68,0,False,0
71,69,1,False,1
72,70,1,False,3
73,71,0,False,0
74,72,1,False,4
75,73,1,False,1
76,74,0,False,0
77,75,1,False,4
78,76,0,False,0
79,77,0,False,0
80,78,1,False,4
81,79,1,False,3
82,80,1,False,3
83,81,0,False,0
84,82,0,False,0
85,83,1,False,1
86,84,0,False,0
87,85,0,False,0
88,86,0,False,0
89,87,1,False,3
90,88,0,False,0
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,0,False,0
95,93,0,False,0
96,94,0,False,0
97,95,0,False,0
98,96,0,False,0
99,97,0,False,0
100,98,0,False,0
101,99,0,False,0
1,id,select_time,isRichResource,last_select
2,0,6,False,45
3,1,7,False,48
4,2,5,False,46
5,3,4,False,47
6,4,5,False,51
7,5,3,False,51
8,6,4,False,48
9,7,4,False,45
10,8,1,False,43
11,9,7,False,37
12,10,5,False,47
13,11,5,False,35
14,12,9,False,47
15,13,3,False,20
16,14,3,False,50
17,15,1,False,23
18,16,5,False,36
19,17,3,False,39
20,18,4,False,49
21,19,3,False,47
22,20,6,False,51
23,21,7,False,49
24,22,5,False,44
25,23,11,False,51
26,24,8,False,51
27,25,9,False,49
28,26,4,False,45
29,27,4,False,37
30,28,7,False,43
31,29,10,False,48
32,30,7,False,50
33,31,2,False,51
34,32,2,False,47
35,33,8,False,45
36,34,4,False,45
37,35,4,False,21
38,36,5,False,41
39,37,7,False,47
40,38,6,False,38
41,39,2,False,36
42,40,7,False,36
43,41,6,False,43
44,42,7,False,47
45,43,1,False,43
46,44,6,False,46
47,45,5,False,38
48,46,6,False,32
49,47,2,False,31
50,48,4,False,44
51,49,6,False,46
52,50,7,False,51
53,51,7,False,48
54,52,6,False,50
55,53,6,False,44
56,54,4,False,50
57,55,8,False,44
58,56,9,False,49
59,57,3,False,17
60,58,9,False,48
61,59,5,False,50
62,60,4,False,29
63,61,3,False,49
64,62,3,False,36
65,63,4,False,49
66,64,6,False,37
67,65,3,False,43
68,66,10,False,42
69,67,5,False,34
70,68,6,False,49
71,69,5,False,51
72,70,7,False,39
73,71,5,False,51
74,72,9,False,50
75,73,8,False,50
76,74,3,False,43
77,75,5,False,30
78,76,4,False,50
79,77,6,False,38
80,78,5,False,28
81,79,7,False,43
82,80,7,False,48
83,81,4,False,30
84,82,4,False,49
85,83,3,False,29
86,84,5,False,44
87,85,3,False,37
88,86,5,False,47
89,87,6,False,50
90,88,6,False,45
91,89,1,False,28
92,90,5,False,42
93,91,4,False,48
94,92,6,False,46
95,93,1,False,14
96,94,3,False,37
97,95,3,False,51
98,96,6,False,46
99,97,4,False,50
100,98,3,False,41
101,99,4,False,35
1,id,select_time,isRichResource,last_select
2,0,25,False,200
3,1,20,False,200
4,2,19,False,194
5,3,23,False,193
6,4,17,False,200
7,5,19,False,200
8,6,12,False,185
9,7,14,False,156
10,8,17,False,192
11,9,24,False,201
12,10,25,False,198
13,11,16,False,197
14,12,21,False,196
15,13,16,False,187
16,14,13,False,188
17,15,17,False,188
18,16,18,False,199
19,17,19,False,196
20,18,18,False,194
21,19,18,False,198
22,20,22,False,194
23,21,18,False,198
24,22,16,False,197
25,23,28,False,198
26,24,27,False,194
27,25,27,False,194
28,26,24,False,192
29,27,19,False,200
30,28,21,False,195
31,29,22,False,189
32,30,18,False,200
33,31,28,False,193
34,32,24,False,198
35,33,17,False,177
36,34,14,False,199
37,35,19,False,201
38,36,21,False,199
39,37,21,False,186
40,38,18,False,178
41,39,18,False,197
42,40,24,False,197
43,41,20,False,197
44,42,23,False,196
45,43,18,False,196
46,44,23,False,194
47,45,22,False,191
48,46,15,False,174
49,47,17,False,193
50,48,21,False,192
51,49,28,False,201
52,50,18,False,193
53,51,22,False,194
54,52,29,False,201
55,53,18,False,181
56,54,23,False,200
57,55,24,False,198
58,56,25,False,195
59,57,15,False,174
60,58,27,False,190
61,59,14,False,167
62,60,15,False,191
63,61,18,False,178
64,62,17,False,200
65,63,14,False,190
66,64,21,False,199
67,65,24,False,198
68,66,26,False,196
69,67,32,False,191
70,68,28,False,191
71,69,23,False,176
72,70,24,False,200
73,71,25,False,201
74,72,26,False,199
75,73,24,False,201
76,74,15,False,197
77,75,24,False,197
78,76,21,False,197
79,77,18,False,180
80,78,17,False,195
81,79,31,False,200
82,80,20,False,199
83,81,15,False,195
84,82,17,False,201
85,83,17,False,187
86,84,18,False,178
87,85,10,False,201
88,86,18,False,176
89,87,22,False,201
90,88,22,False,190
91,89,17,False,193
92,90,15,False,160
93,91,16,False,178
94,92,14,False,195
95,93,21,False,196
96,94,18,False,189
97,95,16,False,201
98,96,21,False,199
99,97,18,False,198
100,98,14,False,198
101,99,19,False,189
1,id,select_time,isRichResource,last_select
2,0,4,False,50
3,1,2,False,45
4,2,6,False,51
5,3,3,False,49
6,4,4,False,50
7,5,5,False,47
8,6,5,False,40
9,7,2,False,30
10,8,3,False,46
11,9,2,False,27
12,10,7,False,49
13,11,4,False,18
14,12,6,False,46
15,13,3,False,47
16,14,4,False,49
17,15,5,False,43
18,16,6,False,51
19,17,2,False,51
20,18,8,False,47
21,19,5,False,48
22,20,6,False,46
23,21,8,False,45
24,22,6,False,50
25,23,7,False,41
26,24,3,False,34
27,25,8,False,50
28,26,4,False,28
29,27,4,False,18
30,28,3,False,51
31,29,7,False,39
32,30,5,False,48
33,31,2,False,45
34,32,4,False,46
35,33,9,False,43
36,34,5,False,49
37,35,5,False,39
38,36,2,False,17
39,37,5,False,49
40,38,7,False,47
41,39,7,False,44
42,40,5,False,50
43,41,4,False,27
44,42,4,False,44
45,43,3,False,42
46,44,5,False,51
47,45,5,False,48
48,46,5,False,39
49,47,4,False,25
50,48,2,False,18
51,49,8,False,49
52,50,4,False,42
53,51,4,False,38
54,52,6,False,44
55,53,4,False,38
56,54,5,False,51
57,55,4,False,24
58,56,6,False,31
59,57,4,False,50
60,58,8,False,42
61,59,7,False,30
62,60,7,False,34
63,61,2,False,22
64,62,4,False,41
65,63,10,False,48
66,64,8,False,32
67,65,10,False,48
68,66,10,False,48
69,67,7,False,50
70,68,4,False,40
71,69,4,False,44
72,70,11,False,46
73,71,6,False,45
74,72,7,False,51
75,73,10,False,41
76,74,6,False,51
77,75,4,False,47
78,76,7,False,51
79,77,8,False,37
80,78,8,False,46
81,79,5,False,41
82,80,3,False,33
83,81,3,False,50
84,82,3,False,37
85,83,5,False,49
86,84,6,False,43
87,85,2,False,37
88,86,5,False,50
89,87,5,False,42
90,88,6,False,51
91,89,4,False,48
92,90,1,False,8
93,91,3,False,26
94,92,4,False,50
95,93,6,False,44
96,94,5,False,48
97,95,5,False,44
98,96,4,False,46
99,97,2,False,42
100,98,7,False,49
101,99,3,False,48
