2,global_rounds,id_list
18,15,"[12, 5, 15, 18, 7, 10, 0, 6, 2, 9, 17, 13, 14, 16, 3, 1, 4, 11, 19, 8]"
19,16,"[19, 11, 8, 7, 17, 12, 10, 18, 13, 16, 4, 3, 15, 9, 1, 0, 6, 2, 14, 5]"
20,17,"[10, 5, 12, 11, 8, 15, 2, 19, 9, 6, 17, 4, 7, 13, 14, 18, 16, 1, 3, 0]"
21,18,"[9, 10, 6, 1, 0, 3, 11, 15, 18, 2, 8, 17, 14, 19, 5, 7, 4, 16, 12, 13]"
22,19,"[17, 10, 2, 6, 8, 4, 3, 14, 0, 15, 12, 19, 13, 9, 18, 11, 5, 1, 7, 16]"
23,20,"[19, 11, 6, 10, 7, 13, 16, 2, 4, 1, 18, 3, 17, 15, 0, 5, 14, 12, 8, 9]"
24,21,"[18, 13, 6, 14, 1, 7, 17, 11, 4, 19, 9, 3, 16, 8, 15, 2, 12, 5, 10, 0]"
25,22,"[4, 11, 7, 19, 12, 10, 16, 18, 13, 6, 17, 1, 5, 15, 9, 3, 0, 2, 8, 14]"
26,23,"[0, 10, 5, 19, 3, 15, 18, 2, 17, 13, 11, 8, 4, 12, 7, 16, 14, 9, 6, 1]"
27,24,"[4, 6, 5, 12, 2, 17, 16, 7, 18, 1, 10, 15, 19, 3, 0, 11, 13, 14, 9, 8]"
28,25,"[1, 8, 3, 4, 11, 19, 12, 10, 17, 5, 16, 18, 7, 6, 14, 0, 2, 9, 13, 15]"
29,26,"[12, 14, 3, 13, 11, 7, 4, 2, 1, 19, 6, 8, 5, 18, 0, 17, 16, 9, 10, 15]"
30,27,"[14, 13, 17, 1, 18, 2, 9, 0, 5, 12, 19, 4, 16, 3, 10, 15, 7, 8, 11, 6]"
31,28,"[1, 18, 6, 16, 9, 0, 10, 11, 19, 13, 8, 3, 5, 2, 4, 17, 14, 15, 7, 12]"
32,29,"[17, 19, 18, 13, 7, 8, 12, 2, 5, 9, 16, 10, 0, 4, 14, 1, 3, 15, 11, 6]"
33,30,"[0, 4, 7, 17, 14, 6, 11, 9, 18, 19, 2, 10, 16, 5, 3, 8, 1, 13, 12, 15]"
34,31,"[12, 0, 16, 13, 11, 8, 19, 15, 5, 1, 17, 18, 4, 14, 9, 7, 10, 6, 2, 3]"
35,32,"[16, 0, 15, 3, 9, 19, 7, 13, 5, 4, 11, 2, 17, 10, 14, 12, 18, 6, 1, 8]"
36,33,"[9, 11, 14, 18, 12, 17, 0, 10, 2, 1, 16, 6, 3, 19, 13, 15, 4, 7, 5, 8]"
37,34,"[19, 11, 10, 16, 12, 18, 17, 2, 0, 14, 5, 15, 6, 3, 4, 8, 7, 13, 1, 9]"
38,35,"[17, 4, 19, 7, 18, 8, 15, 0, 12, 9, 16, 2, 3, 6, 1, 11, 14, 13, 5, 10]"
39,36,"[12, 4, 2, 14, 8, 16, 7, 5, 1, 18, 3, 0, 10, 13, 15, 11, 19, 6, 9, 17]"
40,37,"[2, 12, 8, 11, 13, 3, 17, 1, 7, 5, 6, 0, 15, 16, 19, 14, 10, 4, 9, 18]"
41,38,"[0, 14, 9, 3, 15, 5, 12, 4, 7, 8, 19, 16, 10, 13, 2, 18, 1, 11, 17, 6]"
42,39,"[16, 10, 4, 0, 15, 7, 18, 13, 12, 14, 6, 19, 9, 11, 8, 1, 17, 3, 2, 5]"
43,40,"[4, 0, 11, 1, 7, 18, 16, 19, 9, 3, 17, 15, 12, 6, 14, 5, 10, 8, 2, 13]"
44,41,"[9, 1, 5, 3, 16, 2, 4, 8, 10, 6, 11, 13, 12, 7, 17, 18, 0, 15, 14, 19]"
45,42,"[2, 4, 17, 13, 6, 14, 7, 15, 9, 1, 12, 10, 3, 11, 19, 18, 0, 16, 8, 5]"
46,43,"[5, 3, 19, 2, 10, 7, 13, 18, 11, 0, 9, 14, 4, 16, 17, 6, 15, 12, 8, 1]"
47,44,"[3, 2, 9, 10, 8, 0, 14, 16, 17, 5, 7, 6, 11, 13, 18, 19, 15, 1, 4, 12]"
48,45,"[5, 15, 7, 6, 11, 17, 0, 13, 3, 9, 12, 16, 8, 4, 1, 19, 10, 14, 2, 18]"
49,46,"[16, 2, 12, 0, 7, 5, 17, 13, 3, 10, 11, 18, 1, 9, 6, 15, 19, 14, 8, 4]"
50,47,"[3, 18, 6, 15, 8, 10, 9, 17, 2, 13, 0, 14, 12, 11, 16, 1, 4, 7, 19, 5]"
51,48,"[18, 0, 12, 6, 9, 17, 13, 15, 16, 1, 7, 10, 19, 4, 11, 5, 14, 3, 2, 8]"
52,49,"[9, 3, 13, 11, 18, 1, 2, 12, 10, 8, 4, 19, 16, 5, 17, 14, 15, 7, 6, 0]"
53,50,"[11, 10, 5, 3, 1, 9, 15, 18, 6, 17, 4, 12, 2, 14, 7, 8, 0, 13, 19, 16]"
54,51,"[19, 1, 15, 9, 5, 3, 14, 4, 6, 0, 16, 17, 11, 8, 2, 7, 13, 18, 12, 10]"
55,52,"[13, 6, 2, 7, 12, 4, 3, 5, 1, 10, 14, 19, 18, 11, 9, 16, 8, 15, 0, 17]"
56,53,"[0, 15, 18, 9, 11, 7, 3, 10, 4, 5, 1, 2, 8, 12, 16, 17, 6, 14, 13, 19]"
57,54,"[7, 8, 17, 9, 13, 12, 16, 3, 5, 14, 2, 18, 0, 6, 10, 1, 11, 19, 15, 4]"
58,55,"[11, 2, 16, 7, 0, 13, 1, 4, 9, 19, 14, 5, 15, 10, 8, 17, 12, 18, 3, 6]"
59,56,"[17, 11, 12, 1, 19, 8, 13, 16, 15, 0, 14, 10, 6, 9, 2, 4, 3, 18, 7, 5]"
60,57,"[16, 15, 1, 9, 3, 8, 7, 4, 12, 5, 18, 0, 2, 13, 17, 6, 10, 19, 11, 14]"
61,58,"[2, 19, 14, 17, 5, 8, 10, 11, 0, 18, 4, 3, 9, 13, 15, 12, 16, 1, 7, 6]"
62,59,"[5, 4, 7, 9, 0, 13, 6, 17, 19, 12, 14, 2, 8, 15, 11, 16, 18, 3, 1, 10]"
63,60,"[4, 12, 2, 0, 7, 19, 16, 10, 3, 6, 17, 18, 1, 9, 15, 14, 5, 8, 13, 11]"
64,61,"[14, 0, 8, 3, 18, 7, 17, 15, 19, 12, 9, 6, 1, 2, 11, 13, 10, 16, 4, 5]"
65,62,"[3, 17, 4, 1, 18, 11, 7, 5, 14, 6, 2, 10, 16, 8, 12, 13, 0, 15, 9, 19]"
66,63,"[15, 18, 2, 8, 14, 6, 19, 3, 1, 17, 13, 4, 10, 11, 9, 0, 12, 16, 7, 5]"
67,64,"[18, 19, 12, 5, 8, 0, 15, 1, 17, 7, 13, 16, 3, 10, 4, 9, 14, 6, 2, 11]"
68,65,"[11, 15, 5, 7, 12, 13, 16, 1, 10, 8, 17, 2, 14, 6, 0, 4, 9, 18, 19, 3]"
69,66,"[1, 8, 12, 2, 19, 15, 9, 10, 6, 18, 17, 16, 4, 11, 5, 14, 0, 7, 13, 3]"
70,67,"[13, 5, 3, 17, 1, 4, 2, 7, 11, 12, 18, 6, 14, 8, 0, 15, 10, 19, 9, 16]"
71,68,"[11, 0, 4, 5, 12, 14, 10, 19, 18, 2, 6, 17, 13, 16, 1, 9, 7, 3, 15, 8]"
72,69,"[17, 11, 7, 10, 1, 18, 19, 8, 2, 16, 15, 13, 3, 14, 9, 6, 12, 5, 0, 4]"
73,70,"[19, 2, 3, 17, 8, 11, 4, 9, 5, 15, 13, 6, 12, 0, 16, 1, 10, 7, 14, 18]"
74,71,"[4, 15, 18, 10, 12, 16, 0, 8, 14, 9, 7, 3, 6, 2, 19, 17, 13, 1, 5, 11]"
75,72,"[11, 5, 18, 13, 6, 16, 4, 15, 1, 9, 14, 8, 10, 19, 3, 7, 2, 17, 12, 0]"
76,73,"[7, 18, 1, 17, 19, 13, 14, 5, 4, 16, 9, 12, 11, 3, 8, 0, 10, 15, 2, 6]"
77,74,"[2, 7, 9, 18, 0, 4, 17, 1, 14, 10, 3, 8, 12, 5, 6, 15, 11, 16, 19, 13]"
78,75,"[9, 5, 16, 4, 15, 8, 2, 1, 0, 10, 18, 14, 13, 19, 3, 6, 17, 11, 12, 7]"
79,76,"[2, 14, 3, 9, 5, 13, 10, 19, 4, 17, 1, 12, 18, 7, 11, 6, 0, 8, 16, 15]"
80,77,"[16, 19, 0, 14, 4, 9, 17, 7, 13, 3, 2, 6, 10, 12, 18, 8, 5, 15, 1, 11]"
81,78,"[19, 9, 3, 18, 8, 2, 5, 1, 16, 13, 17, 0, 4, 11, 7, 12, 15, 14, 10, 6]"
82,79,"[2, 0, 19, 8, 9, 5, 11, 13, 12, 17, 18, 15, 10, 7, 3, 16, 14, 4, 6, 1]"
83,80,"[18, 16, 4, 0, 19, 1, 6, 15, 2, 8, 10, 9, 7, 17, 14, 13, 11, 12, 3, 5]"
84,81,"[16, 1, 10, 14, 18, 9, 5, 6, 17, 7, 12, 15, 3, 4, 8, 19, 0, 13, 2, 11]"
85,82,"[17, 10, 19, 9, 18, 1, 5, 16, 2, 15, 11, 4, 8, 6, 7, 0, 3, 12, 13, 14]"
86,83,"[7, 2, 9, 6, 8, 1, 18, 5, 15, 10, 16, 11, 14, 19, 17, 12, 13, 3, 4, 0]"
87,84,"[3, 8, 17, 4, 0, 18, 1, 2, 19, 11, 6, 13, 10, 14, 7, 5, 9, 12, 15, 16]"
88,85,"[18, 10, 8, 6, 11, 15, 16, 9, 3, 0, 13, 14, 4, 12, 5, 17, 19, 7, 1, 2]"
89,86,"[19, 6, 8, 1, 5, 17, 0, 16, 7, 3, 18, 4, 15, 14, 9, 12, 11, 13, 2, 10]"
90,87,"[4, 3, 10, 8, 5, 1, 18, 12, 6, 19, 0, 16, 15, 9, 11, 13, 2, 7, 14, 17]"
91,88,"[4, 9, 8, 15, 19, 0, 10, 14, 17, 5, 13, 11, 12, 16, 3, 18, 7, 1, 2, 6]"
92,89,"[0, 5, 19, 1, 13, 12, 3, 2, 10, 14, 11, 8, 16, 17, 6, 4, 9, 7, 15, 18]"
93,90,"[14, 3, 12, 13, 9, 0, 17, 7, 1, 8, 2, 16, 15, 4, 6, 18, 11, 10, 19, 5]"
94,91,"[5, 2, 3, 17, 4, 6, 13, 18, 12, 16, 19, 10, 7, 1, 9, 0, 8, 14, 11, 15]"
95,92,"[14, 10, 1, 11, 6, 5, 7, 17, 2, 15, 8, 9, 16, 19, 12, 3, 18, 13, 4, 0]"
96,93,"[13, 1, 3, 4, 11, 8, 7, 9, 15, 10, 16, 0, 6, 17, 19, 18, 14, 5, 2, 12]"
97,94,"[17, 4, 13, 2, 5, 6, 0, 1, 10, 9, 11, 7, 8, 15, 16, 18, 14, 12, 3, 19]"
98,95,"[12, 16, 1, 11, 6, 3, 9, 19, 2, 17, 14, 8, 4, 10, 15, 13, 5, 7, 18, 0]"
99,96,"[8, 12, 10, 14, 15, 2, 16, 1, 13, 7, 17, 6, 19, 4, 18, 5, 9, 3, 0, 11]"
100,97,"[3, 12, 14, 18, 5, 2, 16, 15, 17, 6, 4, 0, 9, 19, 7, 11, 1, 8, 10, 13]"
101,98,"[18, 15, 8, 6, 2, 0, 9, 14, 7, 10, 4, 12, 17, 5, 3, 1, 19, 16, 11, 13]"
102,99,"[15, 0, 1, 3, 11, 5, 2, 6, 7, 16, 12, 17, 10, 9, 13, 14, 4, 18, 19, 8]"
103,100,"[4, 17, 10, 5, 0, 7, 11, 1, 13, 16, 18, 19, 9, 12, 2, 8, 3, 15, 6, 14]"
