1,id,select_time,isRichResource,last_select
39,37,0,False,0
40,38,5,False,3
41,39,0,False,0
42,40,0,False,0
43,41,3,False,5
44,42,2,False,6
45,43,3,False,5
46,44,0,False,0
47,45,0,False,0
48,46,3,False,5
49,47,4,False,4
50,48,0,False,0
51,49,7,False,1
52,50,7,False,1
53,51,5,False,3
54,52,0,False,0
55,53,7,False,1
56,54,0,False,0
57,55,0,False,0
58,56,6,False,2
59,57,0,False,0
60,58,4,False,4
61,59,5,False,3
62,60,7,False,1
63,61,2,False,6
64,62,2,False,6
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,0,False,0
69,67,0,False,0
70,68,0,False,0
71,69,0,False,0
72,70,4,False,4
73,71,2,False,6
74,72,0,False,0
75,73,5,False,3
76,74,0,False,0
77,75,7,False,1
78,76,4,False,4
79,77,5,False,3
80,78,6,False,2
81,79,2,False,6
82,80,0,False,0
83,81,0,False,0
84,82,7,False,1
85,83,5,False,3
86,84,0,False,0
87,85,3,False,5
88,86,0,False,0
89,87,0,False,0
90,88,0,False,0
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,4,False,4
95,93,0,False,0
96,94,3,False,5
97,95,3,False,5
98,96,0,False,0
99,97,6,False,2
100,98,7,False,1
101,99,0,False,0
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,3,False,5
4,2,20,False,6
5,3,0,False,0
6,4,5,False,3
7,5,0,False,0
8,6,2,False,6
9,7,0,False,0
10,8,4,False,4
11,9,0,False,0
12,10,0,False,0
13,11,5,False,3
14,12,2,False,6
15,13,3,False,5
16,14,4,False,4
17,15,6,False,2
18,16,7,False,1
19,17,0,False,0
20,18,7,False,1
21,19,4,False,4
22,20,2,False,6
23,21,2,False,6
24,22,6,False,2
25,23,0,False,0
26,24,0,False,0
27,25,0,False,0
28,26,7,False,1
29,27,2,False,6
30,28,6,False,2
31,29,4,False,4
32,30,0,False,0
33,31,0,False,0
34,32,0,False,0
35,33,6,False,2
36,34,6,False,2
37,35,5,False,3
38,36,2,False,6
39,37,0,False,0
40,38,0,False,0
41,39,0,False,0
42,40,0,False,0
43,41,0,False,0
44,42,0,False,0
45,43,7,False,1
46,44,3,False,5
47,45,0,False,0
48,46,5,False,3
49,47,0,False,0
50,48,7,False,1
51,49,3,False,5
52,50,5,False,3
53,51,0,False,0
54,52,0,False,0
55,53,6,False,2
56,54,0,False,0
57,55,5,False,3
58,56,0,False,0
59,57,0,False,0
60,58,0,False,0
61,59,3,False,5
62,60,6,False,2
63,61,3,False,5
64,62,7,False,1
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,0,False,0
69,67,0,False,0
70,68,3,False,5
71,69,0,False,0
72,70,0,False,0
73,71,4,False,4
74,72,5,False,3
75,73,6,False,2
76,74,0,False,0
77,75,0,False,0
78,76,0,False,0
79,77,4,False,4
80,78,7,False,1
81,79,2,False,6
82,80,4,False,4
83,81,2,False,6
84,82,6,False,2
85,83,0,False,0
86,84,0,False,0
87,85,3,False,5
88,86,0,False,0
89,87,4,False,4
90,88,0,False,0
91,89,7,False,1
92,90,0,False,0
93,91,3,False,5
94,92,2,False,6
95,93,0,False,0
96,94,7,False,1
97,95,5,False,3
98,96,7,False,1
99,97,0,False,0
100,98,0,False,0
101,99,5,False,3
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,7,False,1
4,2,20,False,6
5,3,0,False,0
6,4,2,False,6
7,5,0,False,0
8,6,0,False,0
9,7,0,False,0
10,8,2,False,6
11,9,3,False,5
12,10,3,False,5
13,11,0,False,0
14,12,3,False,5
15,13,0,False,0
16,14,0,False,0
17,15,7,False,1
18,16,2,False,6
19,17,0,False,0
20,18,4,False,4
21,19,6,False,2
22,20,4,False,4
23,21,4,False,4
24,22,3,False,5
25,23,0,False,0
26,24,0,False,0
27,25,0,False,0
28,26,0,False,0
29,27,0,False,0
30,28,2,False,6
31,29,4,False,4
32,30,0,False,0
33,31,6,False,2
34,32,4,False,4
35,33,2,False,6
36,34,0,False,0
37,35,0,False,0
38,36,6,False,2
39,37,4,False,4
40,38,7,False,1
41,39,0,False,0
42,40,6,False,2
43,41,0,False,0
44,42,0,False,0
45,43,3,False,5
46,44,7,False,1
47,45,3,False,5
48,46,7,False,1
49,47,5,False,3
50,48,2,False,6
51,49,2,False,6
52,50,6,False,2
53,51,0,False,0
54,52,7,False,1
55,53,3,False,5
56,54,6,False,2
57,55,7,False,1
58,56,3,False,5
59,57,0,False,0
60,58,5,False,3
61,59,6,False,2
62,60,5,False,3
63,61,4,False,4
64,62,0,False,0
65,63,4,False,4
66,64,0,False,0
67,65,0,False,0
68,66,5,False,3
69,67,0,False,0
70,68,0,False,0
71,69,0,False,0
72,70,0,False,0
73,71,5,False,3
74,72,2,False,6
75,73,6,False,2
76,74,0,False,0
77,75,5,False,3
78,76,0,False,0
79,77,0,False,0
80,78,0,False,0
81,79,0,False,0
82,80,7,False,1
83,81,3,False,5
84,82,0,False,0
85,83,4,False,4
86,84,0,False,0
87,85,5,False,3
88,86,5,False,3
89,87,0,False,0
90,88,2,False,6
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,7,False,1
95,93,6,False,2
96,94,0,False,0
97,95,0,False,0
98,96,0,False,0
99,97,0,False,0
100,98,0,False,0
101,99,7,False,1
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,0,False,0
4,2,2,False,2
5,3,0,False,0
6,4,0,False,0
7,5,0,False,0
8,6,0,False,0
9,7,0,False,0
10,8,0,False,0
11,9,0,False,0
12,10,0,False,0
13,11,2,False,2
14,12,0,False,0
15,13,0,False,0
16,14,0,False,0
17,15,0,False,0
18,16,0,False,0
19,17,2,False,2
20,18,0,False,0
21,19,0,False,0
22,20,0,False,0
23,21,0,False,0
24,22,0,False,0
25,23,0,False,0
26,24,2,False,2
27,25,0,False,0
28,26,3,False,1
29,27,0,False,0
30,28,0,False,0
31,29,0,False,0
32,30,3,False,1
33,31,2,False,2
34,32,0,False,0
35,33,0,False,0
36,34,0,False,0
37,35,2,False,2
38,36,0,False,0
39,37,0,False,0
40,38,3,False,1
41,39,0,False,0
42,40,0,False,0
43,41,0,False,0
44,42,0,False,0
45,43,0,False,0
46,44,0,False,0
47,45,0,False,0
48,46,3,False,1
49,47,0,False,0
50,48,0,False,0
51,49,3,False,1
52,50,0,False,0
53,51,3,False,1
54,52,0,False,0
55,53,2,False,2
56,54,0,False,0
57,55,0,False,0
58,56,0,False,0
59,57,0,False,0
60,58,0,False,0
61,59,0,False,0
62,60,0,False,0
63,61,0,False,0
64,62,3,False,1
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,0,False,0
69,67,0,False,0
70,68,0,False,0
71,69,0,False,0
72,70,3,False,1
73,71,0,False,0
74,72,3,False,1
75,73,0,False,0
76,74,0,False,0
77,75,2,False,2
78,76,3,False,1
79,77,0,False,0
80,78,0,False,0
81,79,0,False,0
82,80,0,False,0
83,81,0,False,0
84,82,0,False,0
85,83,0,False,0
86,84,0,False,0
87,85,0,False,0
88,86,0,False,0
89,87,0,False,0
90,88,0,False,0
91,89,0,False,0
92,90,0,False,0
93,91,0,False,0
94,92,0,False,0
95,93,0,False,0
96,94,0,False,0
97,95,0,False,0
98,96,0,False,0
99,97,2,False,2
100,98,0,False,0
101,99,2,False,2
1,id,select_time,isRichResource,last_select
2,0,0,False,0
3,1,99,False,4
4,2,5150,False,101
5,3,4287,False,101
6,4,4283,False,101
7,5,4286,False,101
8,6,4283,False,101
9,7,4284,False,101
10,8,4277,False,101
11,9,4286,False,101
12,10,4281,False,101
13,11,4285,False,101
14,12,102,False,1
15,13,93,False,10
16,14,97,False,6
17,15,99,False,4
18,16,102,False,1
19,17,102,False,1
20,18,94,False,9
21,19,101,False,2
22,20,92,False,11
23,21,94,False,9
24,22,95,False,8
25,23,94,False,9
26,24,100,False,3
27,25,95,False,8
28,26,102,False,1
29,27,99,False,4
30,28,102,False,1
31,29,100,False,3
32,30,97,False,6
33,31,93,False,10
34,32,94,False,9
35,33,102,False,1
36,34,97,False,6
37,35,98,False,5
38,36,102,False,1
39,37,98,False,5
40,38,95,False,8
41,39,99,False,4
42,40,95,False,8
43,41,97,False,6
44,42,101,False,2
45,43,94,False,9
46,44,95,False,8
47,45,100,False,3
48,46,92,False,11
49,47,93,False,10
50,48,95,False,8
51,49,94,False,9
52,50,92,False,11
53,51,92,False,11
54,52,96,False,7
55,53,97,False,6
56,54,94,False,9
57,55,95,False,8
58,56,100,False,3
59,57,101,False,2
60,58,93,False,10
61,59,99,False,4
62,60,94,False,9
63,61,99,False,4
64,62,93,False,10
65,63,100,False,3
66,64,97,False,6
67,65,98,False,5
68,66,93,False,10
69,67,92,False,11
70,68,96,False,7
71,69,101,False,2
72,70,100,False,3
73,71,93,False,10
74,72,97,False,6
75,73,98,False,5
76,74,99,False,4
77,75,98,False,5
78,76,101,False,2
79,77,92,False,11
80,78,98,False,5
81,79,96,False,7
82,80,100,False,3
83,81,95,False,8
84,82,101,False,2
85,83,101,False,2
86,84,97,False,6
87,85,92,False,11
88,86,97,False,6
89,87,96,False,7
90,88,102,False,1
91,89,94,False,9
92,90,95,False,8
93,91,100,False,3
94,92,96,False,7
95,93,102,False,1
96,94,99,False,4
97,95,93,False,10
98,96,93,False,10
99,97,96,False,7
100,98,96,False,7
101,99,92,False,11
