1,global_rounds,id_list
39,38,"[37, 86, 65, 20, 2, 68, 30, 88, 9, 55]"
40,39,"[21, 6, 45, 44, 92, 41, 90, 85, 36, 11]"
41,40,"[12, 91, 4, 82, 78, 58, 57, 5, 39, 0]"
42,41,"[80, 1, 63, 48, 26, 93, 3, 18, 59, 62]"
43,42,"[42, 46, 56, 8, 10, 73, 50, 24, 15, 54]"
44,43,"[16, 86, 38, 49, 30, 84, 7, 28, 87, 2]"
45,44,"[33, 55, 70, 81, 27, 77, 29, 14, 19, 83]"
46,45,"[67, 47, 36, 92, 97, 66, 76, 79, 68, 51]"
47,46,"[85, 4, 90, 25, 45, 59, 63, 21, 96, 82]"
48,47,"[40, 3, 61, 52, 53, 39, 98, 58, 41, 62]"
49,48,"[23, 65, 32, 60, 93, 42, 0, 48, 64, 12]"
50,49,"[44, 10, 13, 6, 88, 7, 91, 78, 56, 28]"
51,50,"[11, 2, 70, 4, 1, 36, 29, 20, 26, 47]"
52,51,"[30, 50, 40, 3, 25, 58, 16, 15, 49, 81]"
53,52,"[54, 9, 67, 61, 84, 72, 27, 87, 82, 86]"
54,53,"[41, 64, 32, 92, 80, 98, 19, 37, 83, 24]"
55,54,"[0, 62, 76, 5, 55, 21, 96, 73, 68, 46]"
56,55,"[1, 13, 31, 11, 36, 4, 59, 91, 28, 38]"
57,56,"[57, 70, 74, 66, 52, 7, 97, 60, 77, 63]"
58,57,"[40, 61, 18, 29, 15, 25, 79, 3, 67, 65]"
59,58,"[75, 83, 41, 92, 16, 10, 51, 78, 12, 26]"
60,59,"[93, 13, 4, 23, 32, 85, 30, 31, 8, 42]"
61,60,"[86, 63, 59, 49, 36, 77, 90, 91, 20, 2]"
62,61,"[21, 60, 97, 66, 46, 62, 96, 48, 74, 87]"
63,62,"[88, 9, 57, 33, 80, 64, 27, 50, 76, 84]"
64,63,"[3, 98, 7, 51, 16, 25, 81, 53, 70, 18]"
65,64,"[26, 38, 56, 8, 4, 92, 28, 31, 67, 40]"
66,65,"[65, 79, 94, 52, 47, 15, 73, 39, 29, 23]"
67,66,"[24, 20, 58, 85, 41, 37, 61, 14, 6, 32]"
68,67,"[63, 96, 12, 91, 13, 78, 75, 49, 44, 30]"
69,68,"[18, 72, 80, 97, 2, 21, 53, 45, 51, 70]"
70,69,"[8, 54, 62, 39, 92, 98, 38, 94, 6, 87]"
71,70,"[14, 56, 68, 10, 33, 20, 58, 32, 0, 15]"
72,71,"[61, 57, 84, 29, 26, 30, 81, 74, 55, 16]"
73,72,"[96, 28, 50, 91, 59, 42, 60, 18, 51, 37]"
74,73,"[82, 36, 70, 65, 97, 76, 49, 64, 75, 19]"
75,74,"[67, 3, 21, 94, 11, 85, 48, 4, 39, 93]"
76,75,"[90, 33, 87, 32, 5, 58, 62, 6, 80, 72]"
77,76,"[57, 30, 20, 13, 10, 91, 41, 61, 7, 55]"
78,77,"[25, 84, 83, 92, 74, 42, 51, 52, 1, 37]"
79,78,"[96, 15, 16, 73, 64, 81, 45, 53, 75, 66]"
80,79,"[40, 67, 44, 36, 63, 23, 93, 94, 28, 49]"
81,80,"[98, 48, 80, 32, 0, 88, 33, 68, 5, 79]"
82,81,"[77, 19, 76, 18, 41, 47, 85, 55, 10, 2]"
83,82,"[92, 59, 52, 45, 58, 73, 74, 64, 90, 31]"
84,83,"[96, 38, 9, 42, 78, 56, 20, 54, 6, 82]"
85,84,"[23, 88, 74, 46, 7, 14, 26, 97, 25, 50]"
86,85,"[1, 60, 46, 8, 78, 90, 79, 9, 14, 52]"
87,86,"[37, 38, 11, 2, 27, 0, 68, 18, 75, 7]"
88,87,"[54, 83, 39, 73, 28, 92, 81, 50, 56, 97]"
89,88,"[52, 79, 8, 66, 13, 85, 94, 82, 78, 40]"
90,89,"[19, 77, 5, 65, 26, 72, 16, 31, 44, 80]"
91,90,"[90, 51, 88, 86, 62, 60, 42, 48, 6, 76]"
92,91,"[53, 49, 87, 84, 68, 46, 23, 9, 38, 57]"
93,92,"[67, 74, 33, 61, 37, 10, 11, 75, 15, 47]"
94,93,"[2, 44, 93, 27, 72, 39, 83, 54, 55, 77]"
95,94,"[79, 88, 56, 66, 86, 65, 62, 60, 8, 40]"
96,95,"[48, 14, 12, 19, 13, 5, 50, 29, 31, 24]"
97,96,"[87, 45, 57, 0, 68, 76, 59, 46, 53, 84]"
98,97,"[82, 98, 9, 73, 23, 11, 33, 37, 47, 27]"
99,98,"[44, 54, 72, 77, 83, 93, 60, 66, 86, 5]"
100,99,"[12, 14, 19, 24, 29, 31, 45, 57, 87, 27]"
101,100,"[33, 73, 44, 66, 72, 83, 93, 12, 24, 27]"
102,101,"[17, 22, 34, 35, 43, 69, 71, 89, 95, 99]"
