1,global_rounds,id_list
2,1,"[76, 46, 38, 49, 26, 72, 51, 70, 62, 30]"
3,2,"[2, 75, 35, 11, 53, 17, 31, 99, 97, 24]"
1,global_rounds,id_list
2,1,"[3, 93, 28, 26, 33, 36, 12, 16, 88, 17]"
3,2,"[2, 42, 19, 57, 83, 69, 76, 9, 82, 5]"
4,3,"[2, 45, 11, 80, 29, 24, 63, 91, 56, 70]"
5,4,"[2, 39, 1, 94, 27, 7, 15, 59, 74, 61]"
6,5,"[2, 78, 75, 100, 6, 37, 4, 65, 35, 73]"
7,6,"[2, 72, 84, 34, 30, 53, 14, 86, 41, 64]"
8,7,"[2, 98, 79, 87, 2, 10, 92, 52, 97, 68]"
9,8,"[2, 40, 25, 90, 44, 81, 38, 22, 48, 55]"
10,9,"[2, 49, 23, 89, 32, 60, 43, 21, 18, 54]"
11,10,"[2, 47, 96, 95, 66, 58, 62, 71, 13, 31]"
12,11,"[2, 67, 46, 50, 99, 85, 8, 77, 51, 20]"
13,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
14,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
15,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
16,15,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
17,16,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
18,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
19,18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
20,19,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
21,20,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
22,21,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
23,22,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
24,23,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
25,24,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
26,25,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
27,26,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
28,27,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
29,28,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
30,29,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
31,30,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
32,31,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
33,32,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
34,33,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
35,34,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
36,35,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
37,36,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
38,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
39,38,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
40,39,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
41,40,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
42,41,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
43,42,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
44,43,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
45,44,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
46,45,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
47,46,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
48,47,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
49,48,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
50,49,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
51,50,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
52,51,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
53,52,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
54,53,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
55,54,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
56,55,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
57,56,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
58,57,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
59,58,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
60,59,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
61,60,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
62,61,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
63,62,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
64,63,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
65,64,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
66,65,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
67,66,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
68,67,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
69,68,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
70,69,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
71,70,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
72,71,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
73,72,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
74,73,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
75,74,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
76,75,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
77,76,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
78,77,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
79,78,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
80,79,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
81,80,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
82,81,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
83,82,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
84,83,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
85,84,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
86,85,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
87,86,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
88,87,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
89,88,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
90,89,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
91,90,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
92,91,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
93,92,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
94,93,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
95,94,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
96,95,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
97,96,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
98,97,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
99,98,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
100,99,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
101,100,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
102,101,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
