1,global_rounds,id_list
52,50,"[65, 66, 36, 6, 72, 73, 43, 48, 83, 90]"
1,global_rounds,id_list
2,0,"[64, 32, 96, 67, 1, 47, 52, 86, 56, 57]"
3,1,"[32, 64, 96, 67, 1, 47, 52, 56, 57, 61]"
4,2,"[64, 32, 96, 67, 47, 52, 55, 56, 57, 61]"
5,3,"[64, 32, 96, 67, 47, 81, 52, 55, 56, 61]"
6,4,"[64, 32, 96, 67, 68, 47, 81, 52, 55, 61]"
7,5,"[64, 32, 67, 68, 47, 81, 52, 22, 55, 61]"
8,6,"[64, 32, 96, 67, 68, 47, 81, 52, 60, 61]"
9,7,"[64, 32, 67, 68, 77, 47, 52, 22, 60, 61]"
10,8,"[64, 32, 67, 68, 74, 77, 47, 52, 60, 61]"
11,9,"[64, 32, 67, 68, 77, 47, 51, 52, 60, 61]"
12,10,"[64, 32, 68, 77, 47, 81, 52, 90, 60, 61]"
13,11,"[64, 32, 36, 68, 77, 47, 81, 52, 60, 61]"
14,12,"[64, 32, 68, 6, 77, 47, 81, 52, 60, 61]"
15,13,"[64, 32, 68, 6, 74, 75, 77, 47, 52, 60]"
16,14,"[64, 32, 68, 75, 77, 13, 47, 52, 22, 60]"
17,15,"[32, 64, 68, 75, 77, 47, 81, 52, 25, 60]"
18,16,"[32, 64, 68, 75, 77, 47, 52, 22, 60, 93]"
19,17,"[32, 64, 68, 75, 77, 47, 81, 52, 89, 60]"
20,18,"[32, 64, 67, 68, 75, 77, 81, 20, 52, 60]"
21,19,"[32, 64, 68, 75, 77, 47, 52, 22, 26, 60]"
22,20,"[32, 65, 64, 68, 75, 77, 47, 81, 52, 60]"
23,21,"[32, 65, 64, 68, 75, 77, 60, 52, 22, 92]"
24,22,"[32, 65, 64, 68, 38, 75, 77, 81, 52, 60]"
25,23,"[32, 65, 64, 68, 5, 75, 77, 81, 52, 60]"
26,24,"[32, 65, 64, 68, 8, 75, 77, 81, 52, 60]"
27,25,"[32, 65, 2, 64, 68, 6, 75, 77, 52, 60]"
28,26,"[32, 65, 64, 68, 73, 75, 77, 81, 52, 60]"
29,27,"[32, 65, 68, 73, 10, 75, 77, 81, 52, 60]"
30,28,"[32, 65, 68, 73, 75, 77, 46, 81, 52, 60]"
31,29,"[32, 65, 97, 68, 6, 73, 75, 77, 52, 60]"
32,30,"[32, 65, 68, 6, 73, 75, 77, 52, 60, 62]"
33,31,"[32, 65, 98, 68, 6, 73, 75, 77, 52, 60]"
34,32,"[32, 65, 68, 73, 75, 52, 22, 87, 90, 60]"
35,33,"[32, 65, 68, 73, 75, 50, 52, 22, 90, 60]"
36,34,"[32, 65, 68, 6, 73, 75, 50, 52, 60, 63]"
37,35,"[32, 65, 68, 6, 73, 75, 15, 50, 90, 60]"
38,36,"[32, 65, 73, 10, 75, 50, 83, 52, 22, 90]"
39,37,"[32, 65, 68, 6, 40, 73, 10, 75, 50, 60]"
40,38,"[32, 65, 7, 73, 75, 81, 50, 83, 52, 60]"
41,39,"[32, 65, 6, 72, 73, 75, 50, 83, 52, 90]"
42,40,"[32, 65, 73, 10, 75, 81, 50, 52, 60, 29]"
43,41,"[32, 65, 6, 73, 75, 50, 83, 24, 90, 29]"
44,42,"[32, 65, 6, 73, 75, 18, 50, 83, 90, 29]"
45,43,"[32, 65, 6, 73, 42, 75, 10, 50, 60, 29]"
46,44,"[32, 65, 6, 73, 10, 75, 50, 58, 60, 29]"
47,45,"[65, 6, 73, 75, 50, 83, 23, 90, 60, 29]"
48,46,"[65, 6, 73, 75, 50, 83, 90, 91, 60, 29]"
49,47,"[32, 65, 66, 6, 73, 10, 75, 50, 60, 29]"
50,48,"[65, 66, 6, 73, 75, 50, 83, 90, 29, 30]"
51,49,"[65, 66, 73, 75, 49, 50, 81, 83, 90, 29]"
52,50,"[65, 66, 6, 73, 14, 50, 83, 89, 90, 29]"
1,global_rounds,id_list
2,0,"[40, 9, 91, 43, 13, 16, 25, 58, 59, 95]"
3,1,"[40, 59, 43, 13, 15, 16, 25, 58, 91, 95]"
4,2,"[40, 59, 9, 43, 15, 84, 25, 58, 91, 95]"
5,3,"[40, 91, 43, 78, 15, 16, 84, 58, 59, 95]"
6,4,"[40, 42, 43, 78, 15, 16, 84, 58, 59, 95]"
7,5,"[40, 42, 43, 91, 78, 48, 84, 58, 59, 95]"
8,6,"[40, 42, 43, 13, 78, 48, 16, 21, 58, 59]"
9,7,"[33, 40, 42, 43, 78, 48, 84, 21, 58, 59]"
10,8,"[33, 40, 42, 43, 78, 46, 48, 84, 58, 59]"
11,9,"[33, 40, 42, 43, 78, 48, 84, 58, 59, 92]"
12,10,"[33, 67, 40, 91, 43, 78, 48, 58, 59, 92]"
13,11,"[33, 67, 40, 10, 43, 46, 78, 48, 58, 59]"
14,12,"[33, 67, 35, 40, 43, 78, 48, 84, 58, 59]"
15,13,"[97, 33, 67, 35, 43, 78, 48, 58, 59, 92]"
16,14,"[33, 67, 35, 72, 43, 78, 48, 58, 59, 92]"
17,15,"[33, 35, 67, 72, 75, 43, 78, 48, 58, 59]"
18,16,"[33, 98, 35, 67, 72, 43, 75, 78, 48, 59]"
19,17,"[33, 35, 67, 72, 75, 43, 78, 48, 20, 59]"
20,18,"[33, 67, 35, 72, 75, 43, 78, 48, 17, 59]"
21,19,"[33, 67, 35, 72, 59, 75, 43, 78, 48, 27]"
22,20,"[33, 67, 35, 72, 75, 43, 78, 48, 23, 59]"
23,21,"[33, 67, 35, 72, 75, 43, 78, 48, 26, 59]"
24,22,"[33, 67, 35, 72, 75, 43, 78, 48, 88, 59]"
25,23,"[33, 67, 35, 72, 75, 43, 78, 79, 48, 59]"
26,24,"[33, 67, 99, 35, 72, 75, 78, 79, 48, 26]"
27,25,"[33, 67, 35, 71, 72, 75, 43, 78, 79, 48]"
28,26,"[33, 3, 67, 35, 71, 72, 75, 43, 78, 79]"
29,27,"[33, 67, 35, 71, 72, 75, 43, 78, 79, 31]"
30,28,"[33, 67, 35, 71, 72, 75, 43, 78, 79, 86]"
31,29,"[33, 35, 67, 71, 72, 75, 11, 43, 78, 79]"
32,30,"[33, 67, 35, 71, 72, 75, 43, 45, 78, 79]"
33,31,"[33, 35, 71, 72, 75, 43, 78, 79, 87, 92]"
34,32,"[35, 67, 71, 72, 75, 43, 78, 79, 83, 92]"
35,33,"[33, 35, 71, 72, 7, 75, 43, 78, 79, 92]"
36,34,"[33, 35, 71, 72, 75, 43, 78, 79, 82, 92]"
37,35,"[33, 35, 71, 72, 75, 43, 78, 79, 50, 92]"
38,36,"[71, 72, 75, 43, 78, 79, 50, 83, 52, 92]"
39,37,"[71, 72, 10, 75, 43, 78, 79, 50, 19, 84]"
40,38,"[34, 71, 72, 75, 43, 78, 79, 50, 83, 92]"
41,39,"[71, 72, 75, 43, 78, 79, 47, 50, 83, 92]"
42,40,"[71, 72, 75, 43, 78, 79, 50, 83, 53, 92]"
43,41,"[69, 71, 72, 75, 43, 78, 79, 50, 83, 92]"
44,42,"[70, 71, 72, 10, 75, 43, 78, 79, 50, 92]"
45,43,"[0, 71, 72, 10, 75, 43, 78, 79, 50, 92]"
46,44,"[32, 71, 72, 10, 75, 43, 78, 79, 50, 92]"
47,45,"[71, 72, 10, 75, 44, 43, 78, 79, 50, 92]"
48,46,"[71, 72, 10, 75, 44, 78, 79, 80, 50, 92]"
49,47,"[71, 72, 10, 75, 44, 78, 79, 18, 50, 92]"
50,48,"[36, 71, 72, 10, 75, 44, 78, 79, 50, 92]"
51,49,"[71, 8, 72, 10, 75, 44, 78, 79, 50, 92]"
52,50,"[71, 72, 10, 75, 44, 78, 79, 50, 84, 54]"
