1,id,select_time,isRichResource,last_select
69,67,11,False,18
70,68,33,False,37
71,69,0,False,0
72,70,0,True,0
73,71,0,False,0
74,72,1,False,39
75,73,25,True,50
76,74,2,False,13
77,75,37,True,49
78,76,0,False,0
79,77,25,False,31
80,78,0,True,0
81,79,0,False,0
82,80,0,False,0
83,81,20,False,49
84,82,0,False,0
85,83,10,True,50
86,84,0,False,0
87,85,0,False,0
88,86,1,False,0
89,87,1,True,32
90,88,0,False,0
91,89,2,True,50
92,90,13,False,50
93,91,1,False,46
94,92,1,True,21
95,93,1,False,16
96,94,0,False,0
97,95,0,False,0
98,96,6,False,6
99,97,1,True,29
100,98,1,False,31
101,99,0,False,0
1,id,select_time,isRichResource,last_select
2,0,1,True,43
3,1,0,False,0
4,2,0,False,0
5,3,1,False,26
6,4,0,False,0
7,5,0,False,0
8,6,0,False,0
9,7,1,True,33
10,8,1,False,49
11,9,2,False,2
12,10,11,False,50
13,11,1,False,29
14,12,0,False,0
15,13,3,False,6
16,14,0,True,0
17,15,4,False,4
18,16,5,True,6
19,17,1,False,18
20,18,1,False,47
21,19,1,False,37
22,20,1,True,17
23,21,2,False,7
24,22,0,False,0
25,23,1,False,20
26,24,0,False,0
27,25,3,False,2
28,26,2,False,24
29,27,1,False,19
30,28,0,True,0
31,29,0,False,0
32,30,0,False,0
33,31,1,False,27
34,32,1,False,44
35,33,28,False,35
36,34,1,False,38
37,35,24,False,35
38,36,1,False,48
39,37,0,True,0
40,38,0,False,0
41,39,0,False,0
42,40,13,False,12
43,41,0,True,0
44,42,6,False,9
45,43,45,True,45
46,44,6,False,50
47,45,1,False,30
48,46,2,True,11
49,47,1,False,39
50,48,21,False,25
51,49,0,False,0
52,50,16,False,50
53,51,0,False,0
54,52,1,True,36
55,53,1,False,40
56,54,1,True,50
57,55,0,False,0
58,56,0,False,0
59,57,0,True,0
60,58,16,False,15
61,59,24,False,23
62,60,0,False,0
63,61,0,False,0
64,62,0,False,0
65,63,0,False,0
66,64,0,False,0
67,65,0,False,0
68,66,0,False,0
69,67,22,False,32
70,68,0,False,0
71,69,1,False,41
72,70,1,False,42
73,71,26,False,50
74,72,37,False,50
75,73,0,False,0
76,74,0,True,0
77,75,36,True,50
78,76,0,False,0
79,77,0,False,0
80,78,48,True,50
81,79,28,False,50
82,80,1,False,46
83,81,0,False,0
84,82,1,False,34
85,83,6,False,41
86,84,10,False,50
87,85,0,True,0
88,86,1,False,28
89,87,1,False,31
90,88,1,False,22
91,89,0,False,0
92,90,0,True,0
93,91,6,False,10
94,92,22,False,49
95,93,0,True,0
96,94,0,False,0
97,95,6,False,5
98,96,0,True,0
99,97,1,False,13
100,98,1,False,16
101,99,1,False,24
