1,global_rounds,id_list
12,11,"[33, 94, 14, 59, 74, 65, 16, 25, 19, 41]"
13,12,"[85, 92, 72, 57, 38, 41, 89, 13, 24, 32]"
14,13,"[95, 83, 57, 68, 24, 89, 90, 51, 20, 93]"
15,14,"[86, 27, 2, 82, 25, 29, 31, 60, 84, 51]"
16,15,"[83, 45, 92, 62, 44, 4, 43, 42, 70, 16]"
17,16,"[98, 26, 75, 61, 90, 46, 0, 10, 9, 88]"
18,17,"[33, 32, 59, 53, 41, 18, 34, 85, 48, 62]"
19,18,"[55, 31, 57, 30, 42, 14, 79, 78, 62, 92]"
20,19,"[69, 51, 78, 48, 42, 25, 17, 46, 55, 53]"
21,20,"[2, 8, 19, 64, 96, 58, 0, 91, 24, 17]"
22,21,"[67, 38, 20, 90, 33, 61, 51, 36, 2, 98]"
23,22,"[26, 24, 54, 45, 32, 59, 1, 5, 41, 6]"
24,23,"[64, 61, 13, 35, 66, 53, 9, 10, 94, 95]"
25,24,"[78, 30, 15, 33, 65, 41, 92, 24, 46, 70]"
26,25,"[33, 2, 1, 74, 54, 3, 87, 15, 7, 25]"
27,26,"[33, 19, 32, 22, 98, 99, 27, 79, 80, 95]"
28,27,"[30, 16, 44, 14, 34, 25, 35, 56, 94, 77]"
29,28,"[31, 74, 45, 40, 49, 37, 18, 99, 44, 69]"
30,29,"[13, 66, 98, 0, 93, 88, 49, 75, 11, 40]"
31,30,"[21, 51, 60, 53, 75, 44, 29, 28, 31, 96]"
32,31,"[56, 38, 1, 64, 41, 94, 14, 73, 75, 19]"
33,32,"[23, 55, 78, 32, 72, 66, 85, 26, 98, 79]"
34,33,"[62, 42, 58, 49, 70, 66, 11, 27, 8, 77]"
35,34,"[97, 99, 68, 26, 2, 76, 78, 98, 94, 66]"
36,35,"[90, 62, 65, 86, 46, 97, 69, 73, 6, 16]"
37,36,"[47, 8, 74, 73, 83, 75, 19, 99, 50, 90]"
38,37,"[20, 11, 18, 72, 73, 57, 56, 87, 77, 68]"
39,38,"[80, 97, 88, 41, 83, 34, 79, 16, 30, 90]"
40,39,"[10, 61, 64, 35, 79, 55, 97, 34, 31, 48]"
41,40,"[72, 92, 42, 36, 15, 28, 24, 17, 7, 33]"
42,41,"[22, 58, 7, 82, 55, 67, 84, 72, 65, 78]"
43,42,"[68, 94, 39, 38, 93, 4, 5, 56, 26, 57]"
44,43,"[16, 20, 65, 91, 53, 96, 35, 38, 82, 5]"
45,44,"[61, 85, 25, 3, 10, 28, 33, 53, 0, 63]"
46,45,"[68, 38, 35, 10, 80, 78, 57, 5, 66, 11]"
47,46,"[8, 25, 16, 68, 41, 78, 76, 27, 57, 20]"
48,47,"[8, 48, 34, 7, 60, 64, 62, 59, 12, 14]"
49,48,"[98, 22, 13, 48, 54, 47, 88, 62, 32, 77]"
50,49,"[82, 17, 79, 45, 55, 8, 30, 41, 68, 71]"
51,50,"[95, 17, 94, 35, 20, 54, 15, 14, 52, 8]"
52,51,"[93, 16, 41, 55, 36, 0, 14, 62, 11, 24]"
53,52,"[3, 39, 59, 51, 80, 95, 55, 45, 58, 50]"
54,53,"[95, 66, 32, 13, 60, 53, 24, 40, 41, 54]"
55,54,"[25, 17, 65, 15, 13, 77, 7, 44, 62, 78]"
56,55,"[30, 22, 75, 78, 26, 62, 13, 14, 55, 45]"
57,56,"[99, 0, 21, 47, 42, 26, 59, 33, 18, 96]"
58,57,"[44, 55, 20, 39, 62, 98, 45, 19, 85, 42]"
59,58,"[48, 61, 5, 8, 92, 40, 49, 45, 81, 99]"
60,59,"[22, 48, 57, 7, 38, 41, 24, 39, 49, 97]"
61,60,"[14, 51, 42, 25, 10, 40, 49, 33, 8, 68]"
