1,id,select_time,isRichResource,last_select
73,71,0,True,0
74,72,1,False,2
75,73,1,False,3
76,74,0,False,0
77,75,0,False,0
78,76,1,False,3
79,77,0,False,0
80,78,0,False,0
81,79,1,True,3
82,80,1,False,0
83,81,0,False,0
84,82,0,False,0
85,83,0,False,0
86,84,0,False,0
87,85,1,False,1
88,86,0,True,0
89,87,1,False,1
90,88,0,False,0
91,89,2,False,3
92,90,0,False,0
93,91,1,True,3
94,92,1,False,0
95,93,1,False,1
96,94,0,False,0
97,95,1,False,0
98,96,0,False,0
99,97,1,False,2
100,98,0,False,0
101,99,1,False,2
1,id,select_time,isRichResource,last_select
2,0,4,False,32
3,1,3,True,37
4,2,4,False,49
5,3,3,False,44
6,4,4,False,45
7,5,5,False,43
8,6,4,False,41
9,7,4,False,11
10,8,7,False,41
11,9,5,False,26
12,10,5,True,44
13,11,4,True,35
14,12,4,False,35
15,13,1,True,32
16,14,5,False,40
17,15,5,False,35
18,16,3,False,35
19,17,4,False,43
20,18,9,True,45
21,19,0,False,0
22,20,6,False,46
23,21,4,False,47
24,22,3,True,46
25,23,9,True,50
26,24,5,False,42
27,25,6,False,42
28,26,2,False,39
29,27,9,False,50
30,28,5,False,42
31,29,3,False,43
32,30,4,False,36
33,31,3,False,50
34,32,6,True,48
35,33,4,False,44
36,34,4,False,44
37,35,6,False,46
38,36,4,True,39
39,37,5,False,49
40,38,3,False,32
41,39,4,False,48
42,40,8,False,49
43,41,5,False,39
44,42,6,True,48
45,43,10,False,48
46,44,4,False,42
47,45,8,False,47
48,46,4,False,46
49,47,7,False,47
50,48,6,False,35
51,49,4,False,19
52,50,4,False,46
53,51,8,False,49
54,52,7,True,47
55,53,7,False,42
56,54,4,False,44
57,55,5,True,49
58,56,4,False,22
59,57,7,False,31
60,58,5,False,48
61,59,7,False,38
62,60,4,False,25
63,61,4,False,49
64,62,2,True,45
65,63,5,False,50
66,64,5,False,37
67,65,3,False,50
68,66,3,False,47
69,67,7,False,49
70,68,7,True,43
71,69,9,False,45
72,70,4,False,40
73,71,8,False,47
74,72,6,False,50
75,73,3,False,33
76,74,3,False,30
77,75,7,False,49
78,76,8,False,41
79,77,2,False,42
80,78,5,False,50
81,79,3,False,46
82,80,7,True,49
83,81,4,False,46
84,82,5,False,31
85,83,3,False,43
86,84,4,False,39
87,85,5,True,47
88,86,9,False,48
89,87,5,False,50
90,88,4,False,50
91,89,5,False,43
92,90,5,False,48
93,91,2,True,31
94,92,9,True,48
95,93,10,False,48
96,94,3,False,50
97,95,4,True,36
98,96,7,False,36
99,97,10,True,47
100,98,6,False,20
101,99,7,False,45
1,id,select_time,isRichResource,last_select
2,0,20,False,195
3,1,23,False,198
4,2,18,False,187
5,3,20,False,177
6,4,16,False,198
7,5,22,True,188
8,6,20,False,190
9,7,28,False,200
10,8,16,False,180
11,9,22,False,185
12,10,23,False,193
13,11,23,False,190
14,12,19,False,194
15,13,9,False,185
16,14,19,False,186
17,15,17,False,200
18,16,22,False,193
19,17,23,True,199
20,18,17,False,200
21,19,21,False,196
22,20,13,False,174
23,21,12,False,188
24,22,12,False,192
25,23,24,True,199
26,24,15,False,180
27,25,21,False,200
28,26,14,False,194
29,27,21,False,200
30,28,25,True,185
31,29,19,False,181
32,30,21,False,198
33,31,21,False,200
34,32,18,False,186
35,33,20,False,195
36,34,20,True,194
37,35,27,False,194
38,36,26,False,197
39,37,22,False,195
40,38,30,True,200
41,39,22,False,196
42,40,23,False,199
43,41,33,False,186
44,42,24,True,178
45,43,22,False,194
46,44,23,False,200
47,45,16,False,197
48,46,24,False,193
49,47,16,True,198
50,48,21,False,198
51,49,16,False,190
52,50,27,False,193
53,51,22,False,187
54,52,15,False,181
55,53,28,False,200
56,54,20,False,199
57,55,15,False,177
58,56,11,True,168
59,57,19,True,196
60,58,20,False,193
61,59,18,False,147
62,60,24,True,199
63,61,17,False,190
64,62,18,True,184
65,63,22,True,197
66,64,22,False,199
67,65,25,False,199
68,66,22,False,197
69,67,24,False,193
70,68,16,False,200
71,69,21,False,188
72,70,14,True,182
73,71,20,False,179
74,72,26,False,193
75,73,21,True,191
76,74,24,False,175
77,75,18,False,168
78,76,12,False,196
79,77,13,False,188
80,78,26,False,192
81,79,16,True,199
82,80,16,True,188
83,81,22,False,196
84,82,20,False,198
85,83,19,False,193
86,84,21,False,199
87,85,23,False,195
88,86,13,True,181
89,87,16,False,190
90,88,19,False,192
91,89,16,False,198
92,90,21,False,194
93,91,23,False,197
94,92,23,True,194
95,93,21,False,197
96,94,21,False,177
97,95,12,False,192
98,96,14,True,199
99,97,29,False,194
100,98,22,False,192
101,99,24,False,198
1,id,select_time,isRichResource,last_select
2,0,2,False,48
3,1,8,False,41
4,2,2,True,23
5,3,6,False,42
6,4,3,False,46
7,5,5,False,49
8,6,7,False,42
9,7,7,False,38
10,8,9,False,47
11,9,3,False,29
12,10,2,True,43
13,11,4,False,28
14,12,2,False,19
15,13,5,False,48
16,14,5,True,38
17,15,5,False,42
18,16,0,False,0
19,17,6,False,45
20,18,4,False,46
21,19,6,False,50
22,20,6,False,35
23,21,8,False,50
24,22,5,False,45
25,23,3,True,44
26,24,8,False,49
27,25,7,False,50
28,26,5,False,50
29,27,3,False,36
30,28,4,False,50
31,29,4,False,49
32,30,9,False,43
33,31,4,True,27
34,32,8,True,48
35,33,3,False,30
36,34,1,True,38
37,35,8,True,34
38,36,4,False,45
39,37,4,True,49
40,38,6,False,42
41,39,6,False,44
42,40,7,True,49
43,41,5,False,48
44,42,4,False,50
45,43,6,False,37
46,44,4,False,47
47,45,7,False,39
48,46,4,False,44
49,47,6,False,36
50,48,4,False,47
51,49,11,False,44
52,50,5,False,46
53,51,6,False,38
54,52,3,False,50
55,53,9,True,50
56,54,7,False,36
57,55,3,True,37
58,56,5,False,48
59,57,5,False,47
60,58,2,True,34
61,59,7,False,49
62,60,8,False,43
63,61,5,False,50
64,62,5,False,45
65,63,5,False,41
66,64,4,False,34
67,65,4,False,49
68,66,3,True,26
69,67,7,True,28
70,68,5,False,32
71,69,3,False,44
72,70,5,False,47
73,71,6,True,39
74,72,5,False,39
75,73,4,False,46
76,74,7,False,40
77,75,6,False,47
78,76,7,False,17
79,77,6,False,46
80,78,6,False,45
81,79,2,False,22
82,80,6,False,48
83,81,3,False,46
84,82,7,False,49
85,83,4,False,43
86,84,7,False,35
87,85,1,False,17
88,86,6,False,42
89,87,5,False,35
90,88,5,False,46
91,89,4,False,49
92,90,6,True,40
93,91,6,False,48
94,92,5,False,41
95,93,4,False,43
96,94,6,False,39
97,95,6,False,38
98,96,3,True,32
99,97,5,False,40
100,98,5,True,50
101,99,6,True,47
1,id,select_time,isRichResource,last_select
2,0,23,True,187
3,1,28,False,198
4,2,21,False,196
5,3,26,False,196
6,4,32,False,195
7,5,18,False,189
8,6,23,False,182
9,7,16,True,199
10,8,20,False,198
11,9,15,False,196
12,10,21,False,179
13,11,16,False,189
14,12,25,False,194
15,13,25,False,200
16,14,26,True,199
17,15,17,False,192
18,16,18,True,199
19,17,19,False,196
20,18,24,False,190
21,19,18,False,198
22,20,24,True,199
23,21,21,False,188
24,22,20,False,200
25,23,24,False,199
26,24,20,False,171
27,25,21,False,197
28,26,15,False,161
29,27,23,False,192
30,28,14,True,155
31,29,23,False,195
32,30,23,False,177
33,31,17,False,193
34,32,14,False,180
35,33,12,False,197
36,34,24,False,172
37,35,18,False,197
38,36,18,False,191
39,37,21,True,198
40,38,18,False,197
41,39,15,False,186
42,40,21,False,189
43,41,13,True,193
44,42,21,False,188
45,43,23,True,198
46,44,20,False,193
47,45,14,False,163
48,46,21,True,198
49,47,23,False,195
50,48,18,False,195
51,49,17,False,187
52,50,16,False,183
53,51,15,False,200
54,52,16,True,200
55,53,13,False,199
56,54,22,True,180
57,55,29,False,194
58,56,16,False,168
59,57,18,True,187
60,58,16,False,177
61,59,15,False,178
62,60,14,False,191
63,61,18,False,178
64,62,17,False,181
65,63,21,False,181
66,64,19,False,194
67,65,18,False,195
68,66,19,False,198
69,67,31,False,196
70,68,30,False,200
71,69,20,False,191
72,70,17,False,183
73,71,29,False,200
74,72,21,False,191
75,73,21,False,200
76,74,20,True,199
77,75,17,True,197
78,76,22,False,198
79,77,17,False,175
80,78,14,True,174
81,79,21,False,200
82,80,21,False,198
83,81,19,False,198
84,82,25,False,192
85,83,27,False,193
86,84,23,False,195
87,85,23,True,188
88,86,22,False,184
89,87,22,False,189
90,88,18,False,185
91,89,22,False,189
92,90,22,True,200
93,91,18,False,192
94,92,22,False,197
95,93,21,True,195
96,94,21,False,194
97,95,22,False,199
98,96,16,True,185
99,97,19,False,197
100,98,22,False,200
101,99,16,False,186
