1,global_rounds,id_list
14,12,"[99, 30, 18, 29, 38, 76, 0, 66, 60, 27]"
15,13,"[2, 32, 62, 97, 7, 42, 6, 96, 85, 35]"
16,14,"[57, 99, 5, 78, 0, 22, 59, 10, 35, 72]"
17,15,"[37, 21, 23, 18, 76, 5, 53, 52, 78, 84]"
18,16,"[96, 39, 98, 92, 27, 14, 63, 29, 19, 57]"
19,17,"[89, 14, 69, 74, 21, 43, 42, 65, 0, 57]"
20,18,"[75, 98, 69, 63, 60, 84, 56, 43, 12, 57]"
21,19,"[49, 74, 79, 94, 55, 9, 38, 64, 17, 44]"
22,20,"[16, 57, 31, 38, 60, 94, 13, 73, 66, 80]"
23,21,"[69, 42, 10, 72, 2, 80, 47, 39, 81, 44]"
24,22,"[1, 73, 81, 64, 85, 2, 30, 5, 23, 19]"
25,23,"[56, 34, 93, 78, 98, 97, 76, 48, 46, 85]"
26,24,"[45, 57, 8, 21, 91, 27, 92, 4, 31, 85]"
27,25,"[32, 5, 50, 40, 90, 88, 98, 64, 54, 0]"
28,26,"[59, 48, 53, 43, 58, 13, 90, 84, 71, 72]"
29,27,"[6, 1, 93, 40, 8, 33, 32, 50, 31, 29]"
30,28,"[74, 67, 10, 22, 89, 2, 18, 34, 83, 7]"
31,29,"[52, 63, 17, 23, 11, 62, 43, 46, 26, 4]"
32,30,"[2, 37, 13, 22, 87, 7, 49, 94, 12, 93]"
33,31,"[57, 69, 76, 19, 42, 6, 85, 26, 50, 45]"
34,32,"[65, 78, 3, 61, 66, 82, 21, 23, 53, 70]"
35,33,"[29, 6, 58, 46, 80, 39, 94, 1, 57, 85]"
36,34,"[68, 5, 73, 17, 22, 24, 69, 13, 0, 50]"
37,35,"[65, 87, 22, 2, 42, 63, 44, 47, 85, 43]"
38,36,"[63, 33, 25, 19, 67, 83, 29, 38, 32, 57]"
39,37,"[15, 42, 16, 83, 34, 64, 21, 95, 10, 90]"
40,38,"[12, 36, 80, 19, 86, 95, 33, 60, 3, 25]"
41,39,"[99, 20, 25, 51, 83, 6, 89, 78, 73, 91]"
42,40,"[21, 27, 18, 30, 37, 65, 94, 47, 92, 35]"
43,41,"[13, 87, 81, 15, 52, 11, 93, 54, 64, 90]"
44,42,"[79, 76, 81, 22, 39, 57, 7, 18, 84, 72]"
45,43,"[41, 61, 60, 77, 85, 8, 67, 19, 94, 73]"
46,44,"[45, 83, 7, 78, 61, 13, 48, 24, 27, 97]"
47,45,"[39, 56, 26, 97, 61, 51, 24, 48, 11, 14]"
48,46,"[84, 22, 59, 78, 33, 56, 51, 47, 16, 17]"
49,47,"[85, 84, 41, 83, 92, 38, 19, 7, 81, 28]"
50,48,"[52, 48, 67, 3, 70, 14, 35, 23, 81, 89]"
51,49,"[87, 50, 75, 85, 29, 71, 88, 60, 34, 26]"
52,50,"[85, 64, 73, 22, 82, 20, 30, 46, 89, 53]"
53,51,"[88, 54, 67, 7, 94, 75, 52, 45, 41, 21]"
54,52,"[60, 37, 64, 96, 86, 33, 88, 62, 51, 52]"
55,53,"[58, 97, 52, 75, 41, 40, 83, 84, 30, 57]"
56,54,"[11, 16, 92, 31, 58, 0, 72, 22, 50, 87]"
57,55,"[47, 96, 0, 15, 65, 32, 61, 16, 97, 94]"
58,56,"[30, 12, 29, 35, 11, 83, 23, 86, 65, 96]"
59,57,"[2, 5, 25, 67, 88, 37, 46, 49, 77, 87]"
60,58,"[3, 89, 80, 64, 19, 54, 22, 31, 97, 52]"
61,59,"[76, 81, 25, 79, 55, 97, 23, 34, 9, 16]"
62,60,"[53, 98, 38, 26, 62, 44, 13, 81, 85, 84]"
63,61,"[45, 57, 31, 38, 21, 23, 95, 82, 32, 65]"
64,62,"[57, 86, 24, 88, 97, 60, 64, 72, 99, 87]"
65,63,"[10, 55, 97, 69, 7, 3, 41, 49, 29, 76]"
66,64,"[92, 64, 69, 98, 76, 97, 3, 78, 58, 63]"
67,65,"[65, 30, 46, 53, 6, 23, 74, 93, 37, 14]"
68,66,"[5, 18, 74, 78, 20, 64, 48, 31, 50, 39]"
69,67,"[5, 17, 31, 49, 91, 72, 18, 23, 48, 96]"
70,68,"[21, 96, 81, 89, 97, 49, 53, 67, 36, 9]"
71,69,"[95, 62, 59, 22, 87, 74, 99, 82, 1, 93]"
72,70,"[32, 82, 38, 7, 45, 93, 28, 92, 10, 34]"
73,71,"[85, 92, 59, 15, 89, 47, 84, 1, 23, 14]"
74,72,"[76, 59, 6, 43, 36, 80, 38, 98, 3, 62]"
75,73,"[71, 58, 40, 59, 75, 1, 16, 35, 64, 11]"
76,74,"[34, 99, 79, 27, 36, 24, 54, 18, 81, 11]"
77,75,"[3, 79, 53, 67, 32, 2, 0, 98, 97, 43]"
78,76,"[15, 62, 48, 96, 55, 18, 17, 22, 80, 11]"
79,77,"[46, 66, 34, 80, 9, 27, 96, 58, 29, 76]"
80,78,"[8, 51, 96, 15, 50, 38, 57, 1, 70, 90]"
81,79,"[17, 82, 46, 37, 69, 60, 89, 36, 9, 75]"
82,80,"[19, 39, 24, 76, 38, 46, 14, 94, 83, 61]"
83,81,"[51, 63, 20, 56, 88, 61, 85, 7, 90, 60]"
84,82,"[47, 74, 1, 0, 17, 51, 64, 48, 36, 56]"
85,83,"[57, 19, 76, 70, 82, 78, 33, 38, 29, 30]"
86,84,"[62, 14, 74, 56, 29, 12, 89, 46, 26, 2]"
87,85,"[79, 61, 76, 93, 96, 14, 85, 12, 8, 91]"
88,86,"[15, 18, 61, 44, 68, 26, 91, 22, 46, 96]"
89,87,"[66, 55, 53, 71, 46, 62, 73, 63, 37, 75]"
90,88,"[1, 19, 49, 44, 72, 70, 86, 29, 16, 77]"
91,89,"[21, 87, 7, 20, 22, 18, 40, 66, 17, 91]"
92,90,"[58, 46, 16, 66, 49, 97, 20, 24, 63, 91]"
93,91,"[95, 63, 21, 3, 83, 33, 89, 98, 26, 27]"
94,92,"[0, 86, 24, 91, 37, 82, 90, 47, 56, 4]"
95,93,"[17, 37, 76, 34, 19, 48, 24, 53, 71, 45]"
96,94,"[36, 23, 81, 61, 35, 96, 60, 1, 38, 0]"
97,95,"[74, 18, 51, 55, 68, 81, 27, 87, 79, 84]"
98,96,"[27, 19, 95, 38, 68, 55, 3, 99, 8, 81]"
99,97,"[89, 67, 62, 80, 96, 58, 26, 31, 56, 20]"
100,98,"[47, 39, 40, 99, 89, 75, 71, 83, 1, 64]"
101,99,"[44, 1, 86, 80, 41, 50, 16, 36, 26, 98]"
102,100,"[66, 51, 88, 25, 27, 9, 74, 90, 76, 79]"
103,101,"[29, 67, 13, 46, 76, 15, 12, 74, 11, 64]"
104,102,"[2, 53, 38, 33, 99, 54, 80, 62, 76, 4]"
105,103,"[42, 57, 61, 70, 96, 3, 69, 1, 32, 55]"
106,104,"[30, 27, 6, 86, 72, 41, 16, 91, 68, 57]"
107,105,"[97, 7, 63, 84, 44, 94, 60, 49, 51, 64]"
108,106,"[35, 53, 6, 34, 60, 83, 2, 65, 63, 46]"
109,107,"[18, 83, 44, 80, 10, 41, 65, 88, 78, 3]"
110,108,"[95, 89, 51, 78, 49, 76, 25, 35, 80, 50]"
111,109,"[93, 27, 83, 69, 17, 29, 6, 20, 24, 14]"
112,110,"[52, 96, 89, 48, 65, 26, 27, 86, 7, 3]"
113,111,"[46, 69, 60, 93, 76, 29, 85, 3, 94, 28]"
114,112,"[17, 2, 87, 70, 99, 94, 52, 5, 44, 35]"
115,113,"[8, 43, 42, 0, 97, 77, 29, 48, 31, 73]"
116,114,"[48, 15, 3, 78, 43, 28, 38, 82, 45, 88]"
117,115,"[5, 56, 52, 4, 76, 9, 66, 25, 46, 59]"
118,116,"[47, 19, 13, 93, 17, 15, 6, 52, 88, 72]"
119,117,"[18, 96, 83, 69, 79, 82, 31, 33, 68, 99]"
120,118,"[48, 43, 80, 76, 75, 35, 96, 45, 15, 51]"
121,119,"[34, 94, 55, 21, 67, 22, 18, 57, 50, 26]"
122,120,"[80, 76, 54, 50, 33, 49, 40, 94, 56, 99]"
123,121,"[77, 60, 36, 8, 9, 27, 37, 30, 88, 85]"
124,122,"[95, 9, 31, 10, 81, 84, 12, 65, 19, 72]"
125,123,"[67, 95, 46, 17, 30, 93, 12, 20, 8, 39]"
126,124,"[52, 65, 31, 45, 92, 47, 66, 73, 49, 56]"
127,125,"[65, 14, 31, 18, 2, 78, 95, 72, 10, 74]"
128,126,"[61, 47, 75, 53, 66, 45, 16, 17, 52, 7]"
129,127,"[72, 32, 6, 79, 69, 8, 16, 48, 5, 30]"
130,128,"[18, 61, 11, 48, 73, 57, 9, 82, 28, 0]"
131,129,"[29, 83, 50, 63, 84, 58, 12, 66, 56, 41]"
132,130,"[39, 73, 42, 86, 81, 15, 99, 74, 40, 44]"
133,131,"[76, 2, 75, 52, 72, 73, 46, 79, 27, 1]"
134,132,"[45, 98, 64, 83, 86, 50, 87, 80, 46, 39]"
135,133,"[87, 79, 91, 18, 77, 66, 42, 46, 17, 95]"
136,134,"[40, 2, 87, 5, 63, 7, 45, 98, 13, 86]"
137,135,"[46, 63, 15, 88, 68, 16, 58, 99, 53, 91]"
138,136,"[82, 52, 74, 57, 44, 31, 38, 24, 33, 72]"
139,137,"[58, 51, 78, 71, 75, 3, 55, 81, 50, 67]"
140,138,"[30, 41, 40, 61, 69, 92, 9, 80, 96, 83]"
141,139,"[0, 80, 46, 41, 16, 82, 43, 86, 91, 64]"
142,140,"[41, 99, 21, 98, 13, 27, 69, 2, 38, 30]"
143,141,"[22, 44, 50, 98, 48, 35, 94, 70, 10, 12]"
144,142,"[97, 90, 5, 41, 30, 26, 13, 83, 29, 33]"
145,143,"[7, 13, 73, 4, 91, 67, 59, 10, 93, 22]"
146,144,"[53, 3, 6, 48, 51, 44, 18, 68, 50, 78]"
147,145,"[82, 19, 98, 64, 72, 61, 77, 90, 18, 81]"
148,146,"[75, 77, 87, 28, 66, 8, 14, 50, 18, 35]"
149,147,"[13, 71, 28, 53, 54, 69, 96, 95, 74, 66]"
150,148,"[1, 7, 18, 34, 14, 11, 29, 94, 37, 44]"
151,149,"[70, 31, 9, 83, 25, 57, 79, 29, 43, 72]"
152,150,"[71, 34, 38, 14, 86, 16, 66, 72, 53, 36]"
153,151,"[16, 32, 76, 18, 60, 52, 84, 71, 73, 13]"
154,152,"[59, 79, 50, 74, 97, 21, 29, 11, 83, 12]"
155,153,"[60, 46, 13, 84, 86, 78, 77, 93, 51, 71]"
156,154,"[80, 55, 86, 97, 94, 44, 78, 60, 41, 1]"
157,155,"[64, 93, 8, 81, 54, 34, 48, 24, 0, 19]"
158,156,"[86, 35, 79, 37, 62, 29, 82, 59, 56, 34]"
159,157,"[50, 84, 76, 24, 10, 62, 89, 75, 93, 39]"
160,158,"[55, 23, 71, 96, 25, 15, 45, 74, 79, 34]"
161,159,"[16, 64, 11, 42, 69, 27, 72, 46, 18, 70]"
162,160,"[9, 7, 3, 72, 77, 36, 39, 14, 80, 65]"
163,161,"[16, 60, 81, 41, 94, 75, 83, 3, 4, 1]"
164,162,"[90, 58, 32, 64, 7, 13, 4, 38, 60, 65]"
165,163,"[70, 5, 89, 86, 39, 60, 92, 19, 85, 21]"
166,164,"[77, 69, 19, 88, 26, 59, 21, 80, 28, 82]"
167,165,"[69, 84, 56, 42, 29, 60, 86, 14, 58, 18]"
168,166,"[44, 9, 93, 19, 92, 47, 33, 88, 41, 81]"
169,167,"[0, 3, 11, 23, 40, 74, 84, 14, 25, 90]"
170,168,"[43, 90, 47, 49, 67, 80, 20, 15, 11, 70]"
171,169,"[69, 55, 97, 52, 74, 64, 72, 46, 39, 76]"
172,170,"[53, 7, 74, 67, 32, 88, 92, 41, 85, 77]"
173,171,"[15, 11, 88, 76, 1, 97, 31, 69, 63, 41]"
174,172,"[73, 41, 62, 50, 23, 39, 6, 98, 93, 38]"
175,173,"[94, 95, 38, 47, 97, 90, 32, 69, 74, 96]"
176,174,"[23, 65, 32, 96, 21, 83, 3, 6, 50, 67]"
177,175,"[36, 56, 43, 16, 75, 60, 55, 93, 69, 80]"
178,176,"[77, 74, 98, 23, 51, 15, 54, 86, 20, 49]"
179,177,"[6, 89, 8, 33, 42, 9, 52, 68, 84, 31]"
180,178,"[11, 81, 34, 5, 50, 58, 59, 23, 20, 77]"
181,179,"[32, 27, 62, 0, 54, 96, 50, 17, 6, 57]"
182,180,"[99, 18, 7, 5, 36, 14, 38, 89, 88, 44]"
183,181,"[50, 27, 47, 19, 29, 34, 75, 40, 96, 84]"
184,182,"[98, 52, 62, 5, 97, 73, 8, 35, 1, 79]"
185,183,"[59, 85, 37, 93, 89, 50, 58, 42, 88, 80]"
186,184,"[65, 36, 50, 16, 46, 83, 10, 20, 87, 61]"
187,185,"[61, 70, 74, 86, 52, 56, 26, 28, 51, 59]"
188,186,"[86, 8, 17, 90, 2, 71, 99, 89, 92, 5]"
189,187,"[97, 40, 17, 72, 29, 13, 71, 41, 56, 63]"
190,188,"[2, 1, 16, 15, 67, 83, 88, 32, 72, 54]"
191,189,"[93, 44, 81, 16, 36, 61, 31, 7, 70, 15]"
192,190,"[29, 91, 80, 17, 39, 21, 38, 42, 49, 85]"
193,191,"[90, 35, 74, 87, 12, 45, 41, 57, 64, 71]"
194,192,"[48, 64, 4, 34, 30, 63, 5, 73, 81, 39]"
195,193,"[1, 15, 48, 44, 13, 4, 56, 80, 35, 31]"
196,194,"[54, 97, 10, 58, 14, 87, 56, 84, 79, 38]"
197,195,"[3, 77, 33, 20, 18, 99, 69, 57, 30, 62]"
198,196,"[63, 52, 51, 86, 64, 92, 22, 48, 24, 16]"
199,197,"[62, 32, 25, 78, 10, 70, 15, 12, 38, 61]"
200,198,"[38, 89, 8, 11, 74, 31, 97, 27, 37, 26]"
201,199,"[70, 78, 64, 40, 61, 90, 77, 30, 69, 67]"
202,200,"[74, 88, 50, 30, 10, 39, 59, 75, 4, 53]"
