1,global_rounds,id_list
28,26,"[39, 47, 89, 40, 99, 56, 65, 8, 97, 31]"
29,27,"[30, 37, 48, 44, 1, 99, 38, 42, 82, 9]"
30,28,"[25, 73, 49, 62, 16, 87, 82, 92, 38, 44]"
31,29,"[30, 53, 0, 75, 69, 38, 65, 25, 5, 22]"
32,30,"[78, 69, 64, 79, 53, 45, 73, 84, 54, 65]"
33,31,"[94, 78, 74, 17, 18, 38, 54, 39, 1, 15]"
34,32,"[58, 74, 69, 28, 92, 63, 45, 40, 29, 9]"
35,33,"[91, 77, 41, 74, 86, 16, 42, 11, 1, 0]"
36,34,"[48, 63, 11, 3, 45, 46, 80, 88, 43, 59]"
37,35,"[36, 39, 78, 20, 5, 94, 70, 9, 67, 53]"
38,36,"[49, 73, 28, 51, 31, 74, 52, 48, 17, 97]"
39,37,"[92, 25, 38, 31, 11, 23, 84, 12, 74, 48]"
40,38,"[55, 38, 48, 64, 54, 50, 23, 40, 39, 13]"
41,39,"[20, 60, 37, 30, 17, 27, 75, 85, 9, 38]"
42,40,"[33, 17, 85, 7, 24, 19, 2, 60, 51, 82]"
43,41,"[2, 40, 53, 54, 66, 46, 88, 24, 25, 7]"
44,42,"[75, 59, 32, 19, 30, 35, 45, 55, 50, 13]"
45,43,"[5, 54, 0, 67, 9, 41, 75, 1, 29, 60]"
46,44,"[69, 4, 10, 36, 30, 59, 23, 19, 80, 46]"
47,45,"[50, 74, 36, 98, 34, 85, 88, 66, 37, 14]"
48,46,"[40, 50, 41, 71, 47, 45, 82, 54, 53, 51]"
49,47,"[97, 62, 73, 16, 22, 92, 1, 63, 3, 55]"
50,48,"[79, 73, 20, 60, 84, 30, 53, 87, 90, 59]"
51,49,"[65, 99, 78, 16, 89, 19, 46, 67, 45, 92]"
52,50,"[5, 82, 31, 72, 66, 51, 32, 97, 76, 17]"
53,51,"[26, 43, 18, 64, 58, 34, 23, 80, 62, 27]"
54,52,"[29, 48, 92, 1, 13, 15, 94, 54, 40, 80]"
55,53,"[64, 15, 26, 62, 50, 85, 40, 58, 34, 6]"
56,54,"[73, 60, 19, 36, 10, 7, 93, 91, 98, 39]"
57,55,"[67, 46, 38, 49, 7, 32, 35, 87, 37, 81]"
58,56,"[58, 99, 7, 40, 28, 44, 72, 41, 47, 48]"
59,57,"[60, 43, 18, 37, 30, 69, 34, 10, 82, 70]"
60,58,"[35, 31, 30, 25, 3, 83, 29, 18, 89, 12]"
61,59,"[84, 71, 37, 12, 21, 66, 14, 41, 83, 29]"
62,60,"[19, 87, 61, 78, 63, 72, 39, 69, 77, 97]"
63,61,"[41, 99, 26, 59, 97, 86, 15, 81, 43, 73]"
64,62,"[59, 6, 25, 41, 81, 93, 84, 55, 72, 23]"
65,63,"[93, 68, 7, 85, 46, 6, 53, 56, 63, 69]"
66,64,"[50, 11, 46, 44, 91, 92, 42, 37, 39, 74]"
67,65,"[67, 53, 19, 11, 86, 48, 94, 35, 33, 0]"
68,66,"[67, 42, 25, 8, 92, 59, 53, 6, 1, 48]"
69,67,"[69, 99, 83, 67, 95, 7, 79, 88, 5, 13]"
70,68,"[17, 57, 87, 85, 4, 18, 79, 92, 41, 65]"
71,69,"[53, 60, 74, 11, 39, 49, 6, 71, 54, 65]"
72,70,"[98, 67, 58, 86, 59, 50, 60, 17, 96, 46]"
73,71,"[32, 11, 41, 42, 91, 44, 78, 97, 38, 23]"
74,72,"[44, 72, 19, 53, 34, 29, 14, 75, 93, 6]"
75,73,"[84, 78, 54, 92, 16, 43, 53, 35, 14, 68]"
76,74,"[16, 71, 93, 43, 33, 46, 74, 99, 91, 2]"
77,75,"[57, 4, 43, 95, 97, 90, 93, 73, 37, 34]"
78,76,"[74, 98, 67, 50, 20, 66, 68, 9, 49, 38]"
79,77,"[93, 37, 87, 20, 14, 29, 56, 3, 28, 27]"
80,78,"[49, 16, 61, 97, 42, 72, 7, 51, 41, 30]"
81,79,"[34, 25, 55, 33, 50, 9, 19, 83, 98, 63]"
82,80,"[86, 35, 3, 8, 32, 61, 30, 50, 91, 88]"
83,81,"[54, 49, 57, 2, 82, 87, 4, 73, 75, 36]"
84,82,"[95, 25, 92, 88, 83, 65, 84, 50, 53, 60]"
85,83,"[51, 57, 63, 75, 84, 49, 21, 99, 53, 83]"
86,84,"[5, 30, 6, 66, 53, 23, 59, 8, 38, 39]"
87,85,"[5, 34, 7, 15, 52, 64, 31, 78, 79, 56]"
88,86,"[88, 28, 2, 95, 10, 32, 77, 82, 12, 6]"
89,87,"[47, 34, 20, 96, 3, 91, 41, 87, 54, 50]"
90,88,"[42, 85, 38, 91, 16, 24, 14, 31, 92, 29]"
91,89,"[68, 32, 12, 28, 5, 99, 79, 95, 19, 10]"
92,90,"[14, 73, 33, 3, 42, 27, 37, 8, 21, 0]"
93,91,"[9, 26, 1, 12, 58, 5, 41, 95, 66, 46]"
94,92,"[94, 22, 32, 7, 78, 18, 96, 17, 72, 36]"
95,93,"[80, 7, 51, 69, 37, 63, 64, 16, 27, 0]"
96,94,"[83, 21, 47, 76, 1, 71, 93, 19, 90, 72]"
97,95,"[69, 80, 42, 26, 41, 88, 97, 14, 34, 9]"
98,96,"[42, 23, 87, 93, 21, 34, 8, 25, 33, 17]"
99,97,"[58, 35, 42, 37, 31, 67, 7, 78, 0, 11]"
100,98,"[35, 8, 59, 16, 55, 71, 28, 52, 5, 63]"
101,99,"[72, 23, 82, 1, 86, 0, 17, 50, 18, 46]"
102,100,"[3, 79, 33, 85, 72, 81, 16, 39, 29, 97]"
103,101,"[66, 39, 49, 7, 40, 28, 50, 88, 57, 67]"
104,102,"[10, 22, 38, 51, 76, 92, 40, 11, 53, 14]"
105,103,"[30, 70, 98, 68, 77, 20, 92, 43, 18, 83]"
106,104,"[97, 14, 65, 64, 94, 9, 81, 31, 17, 15]"
107,105,"[74, 86, 24, 66, 60, 23, 38, 36, 49, 47]"
108,106,"[42, 6, 85, 32, 97, 23, 96, 39, 37, 4]"
109,107,"[40, 2, 19, 59, 26, 44, 86, 4, 39, 36]"
110,108,"[39, 62, 9, 96, 14, 1, 61, 73, 83, 28]"
111,109,"[1, 2, 27, 64, 83, 46, 70, 74, 58, 92]"
112,110,"[80, 53, 24, 27, 25, 99, 51, 71, 49, 17]"
113,111,"[30, 4, 60, 28, 48, 54, 98, 68, 72, 33]"
114,112,"[40, 71, 41, 85, 33, 69, 98, 63, 62, 60]"
115,113,"[90, 64, 53, 11, 67, 35, 8, 86, 12, 62]"
116,114,"[68, 24, 59, 53, 92, 43, 65, 69, 72, 11]"
117,115,"[56, 98, 74, 75, 0, 64, 82, 49, 59, 73]"
118,116,"[85, 87, 61, 3, 81, 82, 78, 46, 25, 31]"
119,117,"[71, 34, 67, 27, 62, 42, 1, 16, 26, 9]"
120,118,"[57, 43, 25, 76, 98, 15, 30, 23, 66, 18]"
121,119,"[42, 65, 2, 23, 32, 14, 95, 71, 91, 74]"
122,120,"[0, 10, 41, 63, 82, 37, 12, 78, 28, 69]"
123,121,"[1, 55, 3, 43, 6, 28, 79, 46, 41, 7]"
124,122,"[99, 97, 2, 85, 21, 75, 57, 3, 15, 46]"
125,123,"[70, 21, 38, 3, 47, 81, 40, 63, 95, 89]"
126,124,"[8, 81, 0, 93, 17, 83, 71, 54, 80, 98]"
127,125,"[24, 8, 3, 33, 42, 90, 61, 9, 56, 97]"
128,126,"[43, 70, 51, 42, 63, 41, 49, 85, 7, 10]"
129,127,"[91, 55, 25, 35, 5, 88, 93, 94, 59, 0]"
130,128,"[16, 29, 30, 89, 56, 81, 74, 23, 43, 67]"
131,129,"[47, 94, 33, 61, 77, 10, 90, 66, 17, 78]"
132,130,"[54, 41, 92, 58, 73, 99, 33, 6, 60, 78]"
133,131,"[85, 42, 52, 0, 27, 76, 75, 59, 37, 45]"
134,132,"[74, 71, 32, 90, 69, 4, 48, 10, 91, 56]"
135,133,"[26, 22, 21, 83, 51, 29, 58, 33, 63, 79]"
136,134,"[37, 12, 34, 58, 72, 85, 13, 27, 61, 28]"
137,135,"[93, 88, 57, 14, 19, 99, 63, 3, 65, 20]"
138,136,"[2, 75, 11, 26, 74, 52, 76, 19, 65, 88]"
139,137,"[67, 50, 75, 17, 47, 3, 87, 85, 28, 73]"
140,138,"[64, 50, 80, 78, 98, 69, 91, 57, 29, 17]"
141,139,"[33, 36, 58, 32, 51, 96, 53, 13, 97, 18]"
142,140,"[10, 77, 64, 63, 78, 75, 54, 35, 46, 67]"
143,141,"[80, 29, 10, 90, 9, 40, 35, 23, 51, 79]"
144,142,"[12, 74, 17, 16, 80, 93, 5, 39, 96, 24]"
145,143,"[74, 65, 23, 43, 19, 45, 38, 18, 31, 7]"
146,144,"[56, 12, 81, 3, 97, 44, 75, 69, 10, 84]"
147,145,"[28, 16, 1, 91, 56, 53, 18, 23, 60, 98]"
148,146,"[52, 70, 38, 85, 27, 13, 54, 60, 94, 28]"
149,147,"[41, 44, 42, 52, 59, 66, 95, 38, 20, 94]"
150,148,"[94, 50, 41, 51, 25, 71, 21, 35, 4, 79]"
151,149,"[36, 61, 35, 7, 67, 78, 42, 88, 93, 21]"
152,150,"[82, 22, 8, 11, 9, 32, 77, 69, 62, 18]"
153,151,"[50, 32, 91, 4, 27, 74, 90, 51, 29, 5]"
154,152,"[48, 81, 36, 66, 55, 57, 58, 8, 95, 71]"
155,153,"[6, 70, 38, 36, 50, 78, 94, 60, 32, 12]"
156,154,"[61, 27, 99, 25, 20, 97, 31, 7, 78, 50]"
157,155,"[36, 31, 65, 60, 9, 35, 12, 42, 99, 87]"
158,156,"[62, 48, 29, 2, 32, 11, 22, 27, 35, 25]"
159,157,"[63, 11, 25, 57, 64, 66, 39, 52, 72, 61]"
160,158,"[42, 68, 67, 77, 91, 99, 23, 64, 52, 97]"
161,159,"[61, 44, 76, 74, 11, 64, 94, 20, 47, 58]"
162,160,"[68, 97, 15, 61, 10, 4, 72, 85, 50, 0]"
163,161,"[94, 69, 1, 48, 44, 33, 14, 84, 99, 97]"
164,162,"[28, 67, 1, 72, 98, 16, 27, 0, 26, 35]"
165,163,"[50, 65, 71, 97, 15, 47, 81, 10, 36, 84]"
166,164,"[3, 1, 6, 71, 40, 30, 45, 26, 28, 82]"
167,165,"[45, 37, 34, 24, 71, 78, 91, 35, 18, 58]"
168,166,"[62, 39, 93, 57, 92, 5, 55, 63, 36, 16]"
169,167,"[31, 68, 18, 9, 79, 44, 40, 92, 89, 24]"
170,168,"[8, 36, 56, 52, 44, 35, 98, 30, 75, 73]"
171,169,"[31, 46, 9, 90, 35, 72, 24, 28, 94, 51]"
172,170,"[5, 43, 38, 11, 55, 37, 88, 81, 98, 15]"
173,171,"[68, 57, 66, 41, 70, 4, 93, 7, 33, 90]"
174,172,"[66, 5, 11, 60, 10, 2, 24, 84, 65, 55]"
175,173,"[57, 84, 15, 94, 99, 26, 28, 17, 41, 78]"
176,174,"[26, 46, 88, 20, 16, 97, 44, 35, 77, 62]"
177,175,"[48, 81, 63, 60, 89, 74, 44, 51, 0, 39]"
178,176,"[67, 14, 25, 55, 71, 41, 54, 27, 64, 84]"
179,177,"[7, 13, 43, 90, 83, 3, 94, 31, 55, 36]"
180,178,"[61, 42, 31, 15, 41, 92, 40, 22, 29, 6]"
181,179,"[2, 73, 18, 48, 71, 50, 14, 35, 65, 51]"
182,180,"[9, 81, 83, 99, 6, 8, 19, 40, 21, 24]"
183,181,"[29, 86, 57, 37, 84, 52, 77, 12, 36, 82]"
184,182,"[90, 66, 63, 4, 44, 5, 7, 2, 70, 1]"
185,183,"[73, 2, 7, 60, 84, 12, 91, 38, 41, 34]"
186,184,"[15, 36, 92, 38, 31, 62, 0, 88, 98, 72]"
187,185,"[0, 23, 57, 28, 13, 90, 65, 89, 9, 87]"
188,186,"[7, 32, 16, 6, 99, 14, 37, 81, 41, 19]"
189,187,"[7, 2, 83, 27, 16, 34, 57, 51, 89, 44]"
190,188,"[21, 69, 34, 77, 37, 5, 47, 53, 72, 80]"
191,189,"[83, 46, 27, 90, 79, 22, 40, 82, 25, 50]"
192,190,"[83, 76, 87, 6, 46, 96, 11, 61, 49, 12]"
193,191,"[78, 38, 72, 46, 68, 90, 31, 30, 35, 73]"
194,192,"[22, 50, 81, 98, 82, 88, 85, 95, 78, 99]"
195,193,"[46, 10, 50, 93, 58, 44, 72, 16, 67, 83]"
196,194,"[12, 35, 26, 92, 96, 97, 90, 34, 36, 43]"
197,195,"[60, 37, 44, 0, 65, 66, 85, 63, 64, 33]"
198,196,"[82, 60, 65, 19, 39, 57, 84, 81, 76, 45]"
199,197,"[96, 93, 45, 54, 63, 91, 66, 36, 1, 27]"
200,198,"[1, 47, 30, 99, 68, 82, 4, 84, 89, 48]"
201,199,"[60, 40, 54, 79, 96, 65, 23, 17, 84, 64]"
202,200,"[38, 15, 68, 7, 18, 44, 25, 31, 53, 27]"
1,global_rounds,id_list
2,0,"[59, 5, 43, 38, 7, 31, 9, 37, 18, 8]"
3,1,"[7, 24, 14, 67, 43, 19, 47, 70, 88, 75]"
4,2,"[78, 51, 41, 70, 74, 76, 68, 30, 57, 15]"
5,3,"[60, 71, 66, 39, 99, 87, 54, 95, 13, 62]"
6,4,"[38, 26, 8, 49, 93, 82, 61, 46, 45, 84]"
7,5,"[3, 57, 86, 53, 24, 20, 54, 92, 59, 73]"
8,6,"[7, 40, 96, 25, 92, 61, 86, 20, 53, 12]"
9,7,"[11, 76, 98, 7, 35, 52, 70, 36, 30, 2]"
10,8,"[60, 40, 35, 6, 74, 95, 23, 17, 26, 4]"
11,9,"[25, 88, 39, 32, 40, 24, 33, 49, 52, 17]"
12,10,"[82, 74, 97, 77, 8, 69, 76, 47, 90, 51]"
13,11,"[7, 68, 74, 98, 62, 22, 72, 25, 40, 95]"
14,12,"[30, 81, 49, 15, 90, 60, 94, 67, 35, 21]"
15,13,"[82, 30, 1, 94, 37, 64, 43, 76, 8, 24]"
16,14,"[17, 64, 76, 90, 37, 84, 93, 6, 66, 79]"
17,15,"[42, 77, 76, 90, 91, 24, 63, 53, 6, 83]"
18,16,"[50, 30, 31, 67, 68, 87, 49, 1, 3, 21]"
19,17,"[50, 85, 92, 35, 25, 76, 49, 26, 44, 75]"
20,18,"[99, 59, 5, 80, 56, 84, 42, 43, 63, 53]"
21,19,"[30, 17, 48, 55, 97, 95, 45, 67, 13, 12]"
22,20,"[56, 78, 75, 83, 73, 60, 9, 47, 35, 11]"
23,21,"[63, 3, 68, 69, 94, 35, 40, 54, 26, 0]"
24,22,"[45, 14, 86, 32, 71, 35, 54, 22, 21, 79]"
25,23,"[80, 71, 32, 51, 96, 78, 84, 2, 5, 87]"
26,24,"[11, 63, 65, 91, 31, 32, 62, 39, 45, 38]"
27,25,"[41, 51, 38, 7, 84, 78, 67, 99, 54, 30]"
28,26,"[3, 47, 60, 94, 49, 1, 29, 90, 17, 66]"
29,27,"[3, 67, 27, 36, 8, 43, 53, 33, 31, 47]"
30,28,"[22, 50, 61, 11, 38, 65, 67, 78, 80, 41]"
31,29,"[65, 21, 83, 14, 1, 9, 15, 49, 42, 82]"
32,30,"[8, 57, 81, 20, 33, 14, 40, 84, 60, 93]"
33,31,"[97, 45, 46, 87, 39, 55, 77, 64, 6, 72]"
34,32,"[96, 89, 1, 72, 94, 80, 68, 20, 75, 36]"
35,33,"[71, 46, 59, 45, 27, 97, 48, 58, 13, 6]"
36,34,"[58, 60, 54, 74, 35, 91, 20, 10, 64, 71]"
37,35,"[28, 87, 21, 84, 56, 22, 20, 57, 95, 51]"
38,36,"[48, 56, 77, 74, 27, 54, 47, 72, 15, 32]"
39,37,"[98, 23, 99, 86, 1, 70, 43, 44, 55, 75]"
40,38,"[7, 53, 34, 14, 51, 62, 99, 49, 95, 21]"
41,39,"[8, 91, 19, 4, 94, 71, 32, 6, 72, 45]"
42,40,"[97, 90, 29, 18, 92, 74, 25, 1, 30, 82]"
43,41,"[39, 88, 80, 73, 63, 49, 86, 1, 92, 82]"
44,42,"[3, 6, 86, 59, 38, 15, 28, 29, 19, 44]"
45,43,"[49, 93, 30, 89, 10, 60, 83, 41, 25, 18]"
46,44,"[13, 77, 24, 61, 39, 49, 98, 23, 46, 69]"
47,45,"[91, 62, 28, 78, 17, 22, 21, 36, 50, 88]"
48,46,"[19, 4, 77, 53, 18, 8, 88, 73, 81, 50]"
49,47,"[48, 75, 8, 44, 32, 57, 99, 70, 59, 24]"
50,48,"[89, 13, 32, 5, 80, 91, 56, 53, 41, 0]"
51,49,"[29, 65, 24, 59, 5, 89, 82, 19, 37, 40]"
52,50,"[53, 25, 26, 61, 52, 42, 19, 21, 98, 28]"
1,global_rounds,id_list
2,0,"[73, 71, 4, 95, 82, 37, 77, 12, 25, 53]"
3,1,"[35, 36, 74, 99, 88, 15, 50, 0, 76, 72]"
4,2,"[84, 46, 95, 78, 3, 68, 86, 47, 13, 85]"
5,3,"[56, 93, 94, 40, 33, 64, 20, 43, 23, 98]"
6,4,"[42, 1, 95, 63, 53, 89, 83, 64, 28, 34]"
7,5,"[21, 33, 92, 47, 68, 4, 97, 40, 6, 83]"
8,6,"[72, 11, 74, 97, 23, 90, 46, 68, 69, 88]"
9,7,"[47, 90, 54, 91, 98, 41, 64, 23, 6, 76]"
10,8,"[22, 67, 20, 56, 16, 24, 2, 13, 26, 69]"
11,9,"[45, 79, 86, 9, 44, 33, 74, 76, 23, 64]"
12,10,"[30, 22, 97, 74, 75, 98, 1, 23, 50, 51]"
13,11,"[47, 71, 81, 22, 39, 6, 13, 26, 44, 55]"
14,12,"[71, 57, 24, 22, 31, 21, 82, 67, 42, 63]"
15,13,"[11, 34, 4, 89, 97, 75, 73, 12, 9, 36]"
16,14,"[42, 83, 4, 12, 40, 69, 84, 75, 87, 90]"
17,15,"[17, 25, 12, 54, 78, 27, 67, 30, 64, 29]"
18,16,"[24, 19, 58, 53, 36, 40, 89, 29, 81, 76]"
19,17,"[43, 71, 52, 67, 77, 27, 60, 94, 5, 20]"
20,18,"[86, 3, 21, 96, 55, 84, 1, 16, 4, 29]"
21,19,"[22, 71, 85, 58, 6, 29, 72, 14, 23, 37]"
22,20,"[40, 85, 3, 7, 62, 86, 79, 14, 66, 2]"
23,21,"[38, 50, 68, 37, 63, 81, 88, 44, 35, 18]"
24,22,"[48, 11, 40, 71, 29, 79, 63, 44, 92, 21]"
25,23,"[55, 42, 94, 6, 13, 56, 63, 15, 31, 21]"
26,24,"[58, 88, 75, 77, 96, 97, 83, 81, 19, 89]"
27,25,"[74, 93, 89, 16, 67, 12, 52, 42, 48, 59]"
28,26,"[64, 16, 95, 27, 74, 66, 44, 52, 99, 31]"
29,27,"[69, 6, 83, 28, 90, 46, 98, 38, 4, 2]"
30,28,"[93, 96, 81, 85, 61, 77, 39, 62, 92, 78]"
31,29,"[60, 37, 14, 39, 1, 21, 20, 31, 25, 0]"
32,30,"[24, 87, 48, 96, 90, 86, 72, 15, 27, 57]"
33,31,"[97, 38, 23, 36, 22, 78, 82, 28, 4, 67]"
34,32,"[62, 0, 15, 40, 98, 28, 90, 31, 75, 84]"
35,33,"[21, 83, 19, 27, 20, 80, 67, 64, 41, 32]"
36,34,"[82, 45, 80, 23, 16, 14, 29, 58, 3, 30]"
37,35,"[53, 17, 7, 93, 13, 48, 30, 46, 28, 95]"
38,36,"[18, 58, 84, 77, 62, 2, 99, 83, 12, 31]"
39,37,"[32, 92, 87, 91, 83, 54, 82, 60, 67, 36]"
40,38,"[91, 87, 88, 48, 5, 31, 17, 19, 65, 34]"
41,39,"[66, 40, 73, 27, 43, 49, 22, 61, 30, 81]"
42,40,"[93, 45, 66, 78, 85, 79, 76, 55, 23, 98]"
43,41,"[89, 40, 78, 60, 86, 43, 56, 75, 73, 18]"
44,42,"[82, 79, 81, 73, 61, 34, 43, 5, 42, 21]"
45,43,"[89, 21, 71, 64, 90, 77, 74, 14, 75, 18]"
46,44,"[19, 96, 88, 71, 59, 6, 10, 38, 29, 98]"
47,45,"[38, 30, 43, 62, 85, 90, 19, 80, 59, 12]"
48,46,"[78, 37, 65, 52, 8, 44, 11, 66, 73, 1]"
49,47,"[67, 1, 44, 93, 17, 68, 31, 97, 94, 66]"
50,48,"[71, 34, 82, 67, 39, 87, 13, 26, 58, 35]"
51,49,"[30, 96, 75, 49, 45, 73, 21, 84, 81, 6]"
52,50,"[32, 93, 55, 81, 69, 59, 57, 16, 85, 10]"
53,51,"[68, 23, 80, 48, 95, 9, 82, 54, 42, 17]"
54,52,"[34, 93, 69, 26, 57, 19, 3, 62, 61, 50]"
55,53,"[84, 54, 80, 22, 87, 28, 29, 82, 71, 18]"
56,54,"[67, 16, 13, 62, 29, 38, 68, 66, 28, 37]"
57,55,"[11, 48, 68, 72, 85, 20, 56, 55, 27, 0]"
58,56,"[91, 94, 84, 9, 72, 54, 21, 13, 82, 24]"
59,57,"[65, 44, 80, 95, 68, 69, 29, 92, 10, 24]"
60,58,"[98, 93, 26, 29, 14, 85, 25, 40, 60, 45]"
61,59,"[0, 93, 48, 3, 10, 86, 40, 46, 50, 34]"
62,60,"[29, 74, 14, 35, 4, 1, 5, 23, 91, 26]"
63,61,"[55, 37, 52, 3, 72, 5, 0, 98, 62, 12]"
64,62,"[51, 43, 89, 15, 79, 97, 36, 10, 35, 4]"
65,63,"[52, 62, 8, 28, 23, 66, 11, 70, 68, 77]"
66,64,"[6, 57, 54, 11, 86, 59, 75, 77, 92, 85]"
